GeographyCode,WP302EW0001,WP302EW0002,WP302EW0003,WP302EW0004,WP302EW0005,WP302EW0006
E33029739,780,323,358,83,14,2
E33029740,239,128,84,17,10,0
E33029741,2224,1263,728,194,31,8
E33029742,308,129,146,30,3,0
E33029743,990,476,421,75,13,5
E33029744,359,155,176,26,2,0
E33029745,116,48,48,17,3,0
E33029746,259,137,92,24,6,0
E33029747,2985,1661,1045,237,33,9
E33029748,427,220,168,34,4,1
E33029749,345,196,121,20,5,3
E33029750,504,248,205,44,4,3
E33029751,416,193,174,41,7,1
E33029752,1593,662,709,194,25,3
E33029753,1268,588,541,120,14,5
E33029754,462,276,159,25,2,0
E33029755,776,495,243,35,3,0
E33029756,1150,697,422,23,3,5
E33029757,450,268,154,23,4,1
E33029758,279,168,97,11,1,2
E33029759,209,120,72,16,1,0
E33029760,1287,832,400,49,5,1
E33029761,657,358,245,51,3,0
E33029762,473,287,165,16,5,0
E33029763,201,120,70,11,0,0
E33029764,333,204,108,19,1,1
E33029765,434,244,170,18,2,0
E33029766,374,247,113,12,1,1
E33029767,344,200,124,18,2,0
E33029768,445,254,163,26,2,0
E33029769,500,313,158,24,4,1
E33029770,344,160,132,39,11,2
E33029771,567,249,249,56,10,3
E33029772,424,247,147,28,2,0
E33029773,835,527,264,38,5,1
E33029774,260,156,86,16,1,1
E33029775,272,172,73,23,4,0
E33029776,264,131,103,23,6,1
E33029777,303,151,130,17,3,2
E33029778,476,214,209,42,10,1
E33029779,269,142,98,23,3,3
E33029780,308,136,133,31,7,1
E33029781,906,584,284,33,4,1
E33029782,795,461,284,44,5,1
E33029783,921,499,356,62,3,1
E33029784,336,171,126,29,10,0
E33029785,275,142,111,19,3,0
E33029786,450,207,201,38,2,2
E33029787,481,234,193,49,4,1
E33029788,731,343,308,66,13,1
E33029789,4445,2548,1545,290,50,12
E33029790,6688,4047,2266,316,49,10
E33029791,167,94,58,13,1,1
E33029792,235,135,78,18,2,2
E33029793,815,507,255,43,10,0
E33029794,3503,2056,1192,220,25,10
E33029795,386,215,137,29,5,0
E33029796,1018,605,352,47,12,2
E33029797,1307,797,449,53,7,1
E33029798,611,388,190,30,3,0
E33029799,1053,736,285,27,4,1
E33029800,1734,1053,600,68,11,2
E33029801,654,391,234,24,5,0
E33029802,274,143,109,15,4,3
E33029803,416,263,131,22,0,0
E33029804,278,171,94,12,1,0
E33029805,373,211,137,20,4,1
E33029806,568,290,232,39,6,1
E33029807,435,237,168,24,4,2
E33029808,661,448,197,11,4,1
E33029809,381,198,148,27,7,1
E33029810,265,136,104,21,1,3
E33029811,453,223,194,32,4,0
E33029812,457,212,190,47,8,0
E33029813,708,370,260,72,5,1
E33029814,1416,859,455,88,12,2
E33029815,1421,622,632,147,16,4
E33029816,698,447,232,17,2,0
E33029817,2358,1154,976,200,21,7
E33029818,512,306,173,28,5,0
E33029819,442,260,145,34,2,1
E33029820,275,152,102,19,1,1
E33029821,384,213,138,30,2,1
E33029822,219,103,86,26,4,0
E33029823,637,371,218,41,6,1
E33029824,506,309,175,21,0,1
E33029825,876,522,296,43,14,1
E33029826,580,332,200,40,6,2
E33029827,232,82,108,36,6,0
E33029828,433,195,173,53,10,2
E33029829,262,162,85,12,1,2
E33029830,294,133,135,21,2,3
E33029831,1376,810,464,82,15,5
E33029832,549,287,213,44,4,1
E33029833,550,351,176,17,4,2
E33029834,351,186,133,27,5,0
E33029835,450,260,153,32,3,2
E33029836,515,278,185,40,11,1
E33029837,496,288,163,35,5,5
E33029838,341,193,133,14,1,0
E33029839,369,175,152,38,3,1
E33029840,488,201,217,54,13,3
E33029841,594,257,246,77,10,4
E33029842,262,122,112,27,1,0
E33029843,220,106,92,21,1,0
E33029844,393,184,168,32,8,1
E33029845,846,398,354,75,16,3
E33029846,596,313,236,37,6,4
E33029847,250,108,118,19,4,1
E33029848,595,286,235,61,9,4
E33029849,560,242,262,52,4,0
E33029850,360,144,162,44,5,5
E33029851,749,404,284,55,1,5
E33029852,317,144,136,32,4,1
E33029853,375,160,170,44,1,0
E33029854,785,407,293,63,14,8
E33029855,779,348,322,91,13,5
E33029856,833,377,357,90,8,1
E33029857,332,148,141,37,4,2
E33029858,1210,525,525,133,21,6
E33029859,1752,723,767,231,28,3
E33029860,307,158,117,24,7,1
E33029861,578,318,219,31,7,3
E33029862,473,224,205,35,8,1
E33029863,207,101,91,12,2,1
E33029864,380,184,148,42,6,0
E33029865,371,212,129,25,5,0
E33029866,250,118,107,18,7,0
E33029867,854,430,366,42,15,1
E33029868,497,262,198,35,2,0
E33029869,662,334,260,61,7,0
E33029870,352,181,138,30,3,0
E33029871,544,276,222,39,5,2
E33029872,511,198,256,50,6,1
E33029873,401,218,156,24,2,1
E33029874,420,173,194,45,5,3
E33029875,493,228,220,39,5,1
E33029876,519,245,214,54,6,0
E33029877,323,142,148,29,4,0
E33029878,614,322,226,59,5,2
E33029879,443,252,157,28,6,0
E33029880,257,134,100,21,2,0
E33029881,250,103,126,19,2,0
E33029882,1583,584,776,200,20,3
E33029883,378,161,190,21,6,0
E33029884,297,140,130,23,4,0
E33029885,1108,527,461,110,9,1
E33029886,820,386,343,79,11,1
E33029887,297,140,140,15,2,0
E33029888,278,137,116,23,2,0
E33029889,267,144,102,20,1,0
E33029890,313,134,139,38,2,0
E33029891,249,128,97,22,2,0
E33029892,221,99,105,12,4,1
E33029893,219,98,98,21,1,1
E33029894,483,221,207,50,5,0
E33029895,214,94,93,20,6,1
E33029896,355,164,151,35,5,0
E33029897,232,122,93,15,1,1
E33029898,291,139,112,36,2,2
E33029899,1401,721,565,100,9,6
E33029900,825,376,356,81,10,2
E33029901,623,275,286,49,11,2
E33029902,900,387,402,96,14,1
E33029903,394,184,179,28,3,0
E33029904,358,154,162,41,1,0
E33029905,711,355,288,58,9,1
E33029906,438,180,205,41,10,2
E33029907,200,123,64,11,2,0
E33029908,674,321,289,52,12,0
E33029909,299,137,117,38,6,1
E33029910,556,232,258,58,5,3
E33029911,254,115,113,21,5,0
E33029912,219,117,80,18,3,1
E33029913,427,195,179,45,7,1
E33029914,414,163,198,49,2,2
E33029915,553,226,257,56,12,2
E33029916,431,168,201,54,7,1
E33029917,652,255,321,64,9,3
E33029918,688,303,296,76,11,2
E33029919,734,370,291,61,4,8
E33029920,218,99,86,26,5,2
E33029921,497,247,201,38,9,2
E33029922,227,92,112,22,0,1
E33029923,336,163,137,32,4,0
E33029924,473,222,212,35,3,1
E33029925,552,243,238,60,10,1
E33029926,352,182,132,35,3,0
E33029927,291,161,108,15,7,0
E33029928,312,157,132,18,4,1
E33029929,344,141,178,25,0,0
E33029930,249,127,95,20,7,0
E33029931,376,170,165,36,5,0
E33029932,676,301,307,62,6,0
E33029933,298,114,149,30,5,0
E33029934,474,213,222,33,5,1
E33029935,307,149,132,24,2,0
E33029936,298,158,107,28,3,2
E33029937,289,163,102,18,5,1
E33029938,204,116,78,8,1,1
E33029939,272,131,102,30,9,0
E33029940,355,165,148,36,5,1
E33029941,298,126,129,40,3,0
E33029942,549,357,171,19,2,0
E33029943,952,437,415,81,18,1
E33029944,464,254,171,34,3,2
E33029945,639,361,234,35,7,2
E33029946,208,91,77,38,2,0
E33029947,207,107,82,17,1,0
E33029948,409,183,184,36,4,2
E33029949,1129,695,364,60,9,1
E33029950,612,266,279,58,8,1
E33029951,852,514,291,43,4,0
E33029952,544,227,247,63,3,4
E33029953,408,246,144,17,1,0
E33029954,259,123,110,19,4,3
E33029955,697,429,232,31,5,0
E33029956,1086,646,392,43,4,1
E33029957,1479,835,529,99,13,3
E33029958,358,188,142,23,4,1
E33029959,609,269,290,46,3,1
E33029960,705,301,320,67,17,0
E33029961,337,144,151,32,10,0
E33029962,138,68,58,12,0,0
E33029963,347,171,139,32,5,0
E33029964,329,164,141,20,4,0
E33029965,409,184,181,36,5,3
E33029966,6090,3483,2161,397,40,9
E33029967,907,446,393,60,7,1
E33029968,608,269,278,53,6,2
E33029969,3509,1730,1443,294,36,6
E33029970,644,265,302,63,13,1
E33029971,633,348,239,36,8,2
E33029972,350,159,165,22,4,0
E33029973,805,316,357,114,12,6
E33029974,343,187,135,18,2,1
E33029975,3031,1504,1251,244,27,5
E33029976,230,104,98,24,1,3
E33029977,4683,2338,1948,332,50,15
E33029978,246,97,121,21,6,1
E33029979,424,187,189,46,1,1
E33029980,329,123,160,37,8,1
E33029981,1296,643,508,134,9,2
E33029982,408,195,179,31,3,0
E33029983,550,255,245,44,5,1
E33029984,6451,3240,2628,513,54,16
E33029985,658,325,278,50,5,0
E33029986,1033,415,493,114,10,1
E33029987,320,136,154,28,1,1
E33029988,233,123,84,22,2,2
E33029989,757,376,316,56,8,1
E33029990,698,366,292,32,6,2
E33029991,2025,997,839,159,23,7
E33029992,687,360,274,41,10,2
E33029993,659,330,269,56,4,0
E33029994,6273,3083,2590,520,69,11
E33029995,1097,487,456,125,25,4
E33029996,338,176,128,31,3,0
E33029997,700,372,261,58,7,2
E33029998,1351,704,540,91,16,0
E33029999,1791,879,751,143,17,1
E33030000,580,265,257,52,4,2
E33030001,605,304,240,53,8,0
E33030002,516,270,210,34,2,0
E33030003,2014,1190,672,130,18,4
E33030004,899,422,387,79,9,2
E33030005,367,175,164,25,3,0
E33030006,329,140,145,38,5,1
E33030007,284,146,105,28,5,0
E33030008,217,109,91,14,3,0
E33030009,248,128,97,17,5,1
E33030010,223,91,102,22,7,1
E33030011,338,140,160,35,3,0
E33030012,624,259,290,62,11,2
E33030013,264,116,115,30,2,1
E33030014,213,111,84,17,1,0
E33030015,616,358,217,25,13,3
E33030016,212,100,90,20,2,0
E33030017,279,150,101,26,1,1
E33030018,473,242,194,32,5,0
E33030019,296,154,107,32,1,2
E33030020,313,172,115,23,3,0
E33030021,293,162,108,19,4,0
E33030022,645,398,207,35,3,2
E33030023,961,581,332,43,5,0
E33030024,315,138,143,26,7,1
E33030025,301,142,129,24,6,0
E33030026,764,319,354,79,9,3
E33030027,677,371,253,45,8,0
E33030028,1111,689,365,48,8,1
E33030029,518,292,189,29,8,0
E33030030,2036,1215,705,104,11,1
E33030031,265,124,109,28,3,1
E33030032,925,452,386,77,7,3
E33030033,613,328,241,41,2,1
E33030034,2491,1132,1104,216,33,6
E33030035,693,341,278,64,9,1
E33030036,113,44,64,4,1,0
E33030037,502,222,223,48,9,0
E33030038,268,126,107,26,8,1
E33030039,246,104,115,24,3,0
E33030040,216,110,88,17,1,0
E33030041,240,123,99,15,2,1
E33030042,377,207,138,29,3,0
E33030043,227,80,117,25,5,0
E33030044,386,190,163,31,2,0
E33030045,1216,757,398,48,13,0
E33030046,499,304,167,26,2,0
E33030047,570,240,253,63,11,3
E33030048,1191,481,535,154,19,2
E33030049,420,219,160,34,6,1
E33030050,3168,1942,1072,129,18,7
E33030051,759,456,274,27,2,0
E33030052,799,403,325,63,7,1
E33030053,299,152,116,28,3,0
E33030054,1386,788,515,72,9,2
E33030055,877,523,309,40,4,1
E33030056,950,498,388,54,9,1
E33030057,593,321,238,30,4,0
E33030058,545,221,253,60,10,1
E33030059,349,166,155,24,4,0
E33030060,358,145,166,42,5,0
E33030061,419,186,181,46,5,1
E33030062,1034,502,433,80,15,4
E33030063,725,326,325,62,11,1
E33030064,481,226,214,34,7,0
E33030065,1264,526,593,122,22,1
E33030066,233,99,106,27,1,0
E33030067,541,244,228,63,6,0
E33030068,239,110,105,18,4,2
E33030069,619,371,208,34,5,1
E33030070,920,439,393,75,12,1
E33030071,251,131,106,11,3,0
E33030072,1812,839,764,181,22,6
E33030073,799,356,369,64,6,4
E33030074,140,46,75,17,1,1
E33030075,655,295,276,69,14,1
E33030076,421,197,183,38,1,2
E33030077,3312,1561,1407,304,36,4
E33030078,235,114,101,14,5,1
E33030079,489,197,228,56,7,1
E33030080,411,211,158,35,6,1
E33030081,728,373,288,50,13,4
E33030082,274,136,119,15,2,2
E33030083,199,94,88,13,3,1
E33030084,289,156,111,18,2,2
E33030085,380,145,183,39,9,4
E33030086,491,259,192,36,3,1
E33030087,390,161,186,34,6,3
E33030088,396,246,132,17,1,0
E33030089,489,263,192,30,3,1
E33030090,591,301,242,45,3,0
E33030091,273,147,109,10,6,1
E33030092,6680,3871,2398,351,48,12
E33030093,894,510,319,55,7,3
E33030094,359,208,114,34,2,1
E33030095,416,215,160,37,4,0
E33030096,496,270,183,40,2,1
E33030097,1128,702,376,43,5,2
E33030098,599,360,213,24,1,1
E33030099,1764,1108,578,71,6,1
E33030100,718,435,256,24,3,0
E33030101,305,162,110,26,4,3
E33030102,377,212,142,17,5,1
E33030103,440,264,147,26,3,0
E33030104,529,289,193,42,3,2
E33030105,513,285,178,44,6,0
E33030106,420,203,170,44,3,0
E33030107,143,71,43,23,5,1
E33030108,277,155,100,19,3,0
E33030109,473,253,182,31,7,0
E33030110,1184,722,408,49,4,1
E33030111,225,142,74,6,3,0
E33030112,605,382,198,21,3,1
E33030113,3836,2451,1221,152,11,1
E33030114,555,352,176,21,6,0
E33030115,2499,1618,789,84,7,1
E33030116,518,332,165,18,2,1
E33030117,1907,1201,602,91,12,1
E33030118,412,241,144,25,0,2
E33030119,1152,688,407,48,7,2
E33030120,364,245,112,6,1,0
E33030121,278,184,80,14,0,0
E33030122,814,489,258,55,10,2
E33030123,507,300,175,30,2,0
E33030124,526,305,188,27,6,0
E33030125,369,171,146,40,10,2
E33030126,221,123,84,14,0,0
E33030127,205,117,76,12,0,0
E33030128,376,267,99,9,0,1
E33030129,218,125,73,17,3,0
E33030130,348,206,126,13,1,2
E33030131,321,192,110,17,2,0
E33030132,302,157,117,25,2,1
E33030133,608,386,187,33,1,1
E33030134,663,364,252,44,3,0
E33030135,266,150,100,15,1,0
E33030136,240,130,89,19,1,1
E33030137,222,125,74,19,3,1
E33030138,1064,554,417,78,14,1
E33030139,1588,856,585,124,22,1
E33030140,1378,758,534,70,14,2
E33030141,705,378,260,58,6,3
E33030142,837,472,311,44,8,2
E33030143,757,430,276,43,6,2
E33030144,289,160,101,20,6,2
E33030145,446,251,161,30,3,1
E33030146,674,405,235,31,2,1
E33030147,307,204,93,9,0,1
E33030148,512,319,161,28,2,2
E33030149,206,100,93,10,3,0
E33030150,809,458,281,65,4,1
E33030151,293,174,102,16,1,0
E33030152,740,405,282,48,3,2
E33030153,796,512,247,31,5,1
E33030154,420,213,169,30,7,1
E33030155,317,157,136,15,9,0
E33030156,672,307,296,56,9,4
E33030157,258,116,116,23,3,0
E33030158,202,103,71,20,6,2
E33030159,248,117,97,26,3,5
E33030160,3511,2170,1134,177,22,8
E33030161,1156,617,432,87,17,3
E33030162,381,198,135,42,3,3
E33030163,1303,805,429,55,14,0
E33030164,352,196,132,22,1,1
E33030165,257,133,97,21,5,1
E33030166,255,165,75,13,2,0
E33030167,417,247,137,26,6,1
E33030168,937,539,340,50,5,3
E33030169,407,219,157,29,2,0
E33030170,445,256,154,27,7,1
E33030171,270,159,91,13,4,3
E33030172,288,156,98,33,0,1
E33030173,447,316,117,13,1,0
E33030174,210,107,86,13,3,1
E33030175,719,475,211,29,3,1
E33030176,438,250,157,22,8,1
E33030177,478,318,146,12,1,1
E33030178,242,164,64,14,0,0
E33030179,1023,633,334,51,4,1
E33030180,163,93,59,9,2,0
E33030181,306,181,92,33,0,0
E33030182,274,173,86,14,0,1
E33030183,749,485,236,21,6,1
E33030184,396,247,121,22,5,1
E33030185,988,562,369,48,8,1
E33030186,234,128,96,7,3,0
E33030187,208,124,69,13,2,0
E33030188,255,167,80,7,1,0
E33030189,410,245,134,28,3,0
E33030190,193,112,69,11,0,1
E33030191,270,165,96,8,0,1
E33030192,367,240,111,13,2,1
E33030193,227,138,72,11,6,0
E33030194,379,241,120,16,0,2
E33030195,336,173,140,20,3,0
E33030196,444,244,163,30,5,2
E33030197,242,127,95,17,2,1
E33030198,340,220,103,17,0,0
E33030199,660,404,220,33,1,2
E33030200,1156,770,354,26,4,2
E33030201,426,245,159,19,3,0
E33030202,822,522,262,32,6,0
E33030203,253,153,88,12,0,0
E33030204,633,379,225,22,6,1
E33030205,221,134,81,6,0,0
E33030206,321,213,90,17,0,1
E33030207,458,286,147,18,7,0
E33030208,614,427,170,12,3,2
E33030209,899,455,341,83,11,9
E33030210,957,569,333,50,5,0
E33030211,378,200,148,29,1,0
E33030212,214,87,91,35,0,1
E33030213,194,78,93,17,6,0
E33030214,604,299,222,66,14,3
E33030215,617,300,258,44,10,5
E33030216,723,331,317,61,12,2
E33030217,7879,3690,3292,770,104,23
E33030218,2645,1448,932,227,26,12
E33030219,331,150,137,40,2,2
E33030220,335,180,112,36,7,0
E33030221,440,202,180,52,3,3
E33030222,354,157,144,40,12,1
E33030223,1529,748,597,159,22,3
E33030224,358,203,129,21,5,0
E33030225,406,173,176,52,4,1
E33030226,330,175,130,21,3,1
E33030227,1024,625,343,49,6,1
E33030228,860,476,319,54,9,2
E33030229,325,195,98,24,6,2
E33030230,945,502,387,46,8,2
E33030231,287,170,106,9,2,0
E33030232,441,256,147,34,4,0
E33030233,679,374,256,44,5,0
E33030234,416,240,139,33,4,0
E33030235,416,243,152,17,3,1
E33030236,347,217,111,17,2,0
E33030237,521,302,201,16,2,0
E33030238,255,159,85,8,3,0
E33030239,411,192,167,43,8,1
E33030240,1388,809,505,59,11,4
E33030241,423,237,160,22,4,0
E33030242,341,214,112,13,2,0
E33030243,239,132,89,15,2,1
E33030244,409,201,161,34,10,3
E33030245,618,337,236,39,6,0
E33030246,223,130,79,14,0,0
E33030247,4831,2867,1626,287,39,12
E33030248,281,140,120,16,5,0
E33030249,360,230,112,14,3,1
E33030250,1457,789,554,92,18,4
E33030251,449,276,144,26,2,1
E33030252,424,267,132,18,5,2
E33030253,281,145,113,21,2,0
E33030254,564,336,203,21,2,2
E33030255,2291,1256,836,172,22,5
E33030256,304,149,125,26,3,1
E33030257,557,315,206,30,6,0
E33030258,300,180,106,11,2,1
E33030259,377,236,123,17,1,0
E33030260,337,188,122,19,6,2
E33030261,509,271,183,45,6,4
E33030262,1559,761,628,148,17,5
E33030263,221,146,70,5,0,0
E33030264,406,233,146,23,2,2
E33030265,517,318,179,17,3,0
E33030266,210,123,72,13,1,1
E33030267,411,250,141,18,2,0
E33030268,708,358,298,49,3,0
E33030269,240,141,82,12,4,1
E33030270,730,353,310,56,10,1
E33030271,624,391,193,36,1,3
E33030272,218,140,67,10,0,1
E33030273,717,356,305,47,7,2
E33030274,311,158,117,28,7,1
E33030275,207,114,74,18,1,0
E33030276,371,197,141,27,5,1
E33030277,400,165,171,56,2,6
E33030278,236,152,74,7,3,0
E33030279,1249,630,495,110,11,3
E33030280,275,159,91,19,5,1
E33030281,284,188,85,10,0,1
E33030282,209,140,65,4,0,0
E33030283,331,203,109,16,2,1
E33030284,219,141,69,9,0,0
E33030285,282,164,98,17,1,2
E33030286,352,218,118,13,3,0
E33030287,283,156,103,20,3,1
E33030288,474,264,175,31,3,1
E33030289,1510,940,507,57,6,0
E33030290,332,186,124,19,3,0
E33030291,410,229,156,21,4,0
E33030292,331,173,131,23,2,2
E33030293,263,179,71,10,2,1
E33030294,395,204,156,24,11,0
E33030295,219,110,87,18,4,0
E33030296,311,200,90,19,2,0
E33030297,2879,1719,1010,125,16,9
E33030298,484,279,173,26,4,2
E33030299,1866,1105,638,107,12,4
E33030300,508,314,164,28,2,0
E33030301,274,161,98,12,3,0
E33030302,261,142,97,16,6,0
E33030303,492,294,175,16,7,0
E33030304,797,485,268,33,10,1
E33030305,347,202,120,20,4,1
E33030306,1378,768,484,104,18,4
E33030307,1552,960,486,83,19,4
E33030308,2300,1420,720,131,22,7
E33030309,257,132,97,23,5,0
E33030310,490,259,177,46,7,1
E33030311,536,342,150,38,5,1
E33030312,260,152,87,17,2,2
E33030313,279,158,96,23,2,0
E33030314,351,188,130,27,5,1
E33030315,3601,2179,1180,210,27,5
E33030316,961,473,409,69,8,2
E33030317,630,318,253,51,7,1
E33030318,1113,606,417,80,9,1
E33030319,282,147,110,24,1,0
E33030320,375,214,135,21,0,5
E33030321,292,144,121,27,0,0
E33030322,357,172,155,24,5,1
E33030323,930,563,304,54,7,2
E33030324,312,195,99,16,2,0
E33030325,272,154,95,23,0,0
E33030326,401,222,151,23,5,0
E33030327,253,140,96,17,0,0
E33030328,309,149,129,28,2,1
E33030329,313,140,139,30,4,0
E33030330,1814,941,723,128,18,4
E33030331,1535,773,635,111,15,1
E33030332,547,336,180,25,4,2
E33030333,595,297,244,42,11,1
E33030334,207,106,85,14,2,0
E33030335,605,281,266,50,8,0
E33030336,1086,560,434,86,5,1
E33030337,371,204,141,20,6,0
E33030338,234,124,92,15,2,1
E33030339,220,127,80,11,2,0
E33030340,2223,1314,748,141,16,4
E33030341,452,278,155,14,4,1
E33030342,262,172,81,8,1,0
E33030343,274,155,103,12,4,0
E33030344,768,433,289,42,4,0
E33030345,382,238,120,17,5,2
E33030346,400,239,141,19,1,0
E33030347,399,218,150,21,9,1
E33030348,408,202,171,29,6,0
E33030349,270,144,107,17,2,0
E33030350,269,138,109,18,4,0
E33030351,239,121,94,19,4,1
E33030352,294,126,135,31,2,0
E33030353,378,184,148,44,1,1
E33030354,815,418,318,71,7,1
E33030355,288,155,112,19,2,0
E33030356,422,226,170,24,2,0
E33030357,433,209,201,19,4,0
E33030358,8282,5011,2690,469,95,17
E33030359,538,304,191,36,5,2
E33030360,594,287,250,47,8,2
E33030361,1466,711,587,140,23,5
E33030362,857,432,347,67,8,3
E33030363,336,144,143,43,5,1
E33030364,212,113,87,10,2,0
E33030365,541,319,193,24,5,0
E33030366,857,508,290,50,7,2
E33030367,2280,1390,758,121,10,1
E33030368,1141,685,394,48,13,1
E33030369,236,140,79,16,1,0
E33030370,1334,655,552,111,14,2
E33030371,369,225,117,21,6,0
E33030372,804,414,319,58,11,2
E33030373,877,480,326,56,11,4
E33030374,324,157,131,31,4,1
E33030375,603,386,193,22,2,0
E33030376,446,173,195,64,13,1
E33030377,975,451,384,110,24,6
E33030378,687,349,264,62,11,1
E33030379,236,129,85,18,3,1
E33030380,461,267,155,32,6,1
E33030381,494,255,183,48,7,1
E33030382,233,111,92,25,3,2
E33030383,1214,640,475,84,11,4
E33030384,341,156,142,36,5,2
E33030385,230,113,89,25,3,0
E33030386,357,162,161,31,3,0
E33030387,520,244,209,60,4,3
E33030388,552,223,274,48,5,2
E33030389,8095,4682,2769,538,80,26
E33030390,706,309,309,80,7,1
E33030391,322,180,120,17,4,1
E33030392,210,106,79,23,1,1
E33030393,784,399,317,56,8,4
E33030394,329,174,132,22,1,0
E33030395,755,360,300,82,11,2
E33030396,279,174,93,11,0,1
E33030397,422,231,159,23,6,3
E33030398,538,253,227,51,6,1
E33030399,327,171,127,20,7,2
E33030400,288,127,122,34,5,0
E33030401,1063,601,369,75,17,1
E33030402,644,315,274,44,7,4
E33030403,206,100,87,15,2,2
E33030404,1134,617,423,81,9,4
E33030405,266,139,90,34,2,1
E33030406,559,299,204,48,5,3
E33030407,261,107,119,33,1,1
E33030408,173,84,68,15,5,1
E33030409,306,161,118,24,3,0
E33030410,234,112,83,29,9,1
E33030411,620,255,294,61,8,2
E33030412,260,153,87,18,2,0
E33030413,2649,1142,1168,296,33,10
E33030414,243,111,107,20,3,2
E33030415,239,116,97,25,1,0
E33030416,313,147,124,32,8,2
