GeographyCode,WP7701EW0001,WP7701EW0002,WP7701EW0003,WP7701EW0004,WP7701EW0005,WP7701EW0006,WP7701EW0007,WP7701EW0008,WP7701EW0009,WP7701EW0010,WP7701EW0011,WP7701EW0012,WP7701EW0013,WP7701EW0014,WP7701EW0015,WP7701EW0016,WP7701EW0017,WP7701EW0018,WP7701EW0019,WP7701EW0020,WP7701EW0021,WP7701EW0022,WP7701EW0023,WP7701EW0024,WP7701EW0025,WP7701EW0026,WP7701EW0027,WP7701EW0028,WP7701EW0029,WP7701EW0030,WP7701EW0031,WP7701EW0032,WP7701EW0033,WP7701EW0034,WP7701EW0035,WP7701EW0036,WP7701EW0037,WP7701EW0038,WP7701EW0039,WP7701EW0040,WP7701EW0041,WP7701EW0042,WP7701EW0043,WP7701EW0044,WP7701EW0045,WP7701EW0046,WP7701EW0047,WP7701EW0048,WP7701EW0049,WP7701EW0050,WP7701EW0051,WP7701EW0052,WP7701EW0053,WP7701EW0054,WP7701EW0055,WP7701EW0056,WP7701EW0057,WP7701EW0058,WP7701EW0059,WP7701EW0060,WP7701EW0061,WP7701EW0062,WP7701EW0063,WP7701EW0064,WP7701EW0065,WP7701EW0066,WP7701EW0067,WP7701EW0068,WP7701EW0069,WP7701EW0070,WP7701EW0071,WP7701EW0072,WP7701EW0073,WP7701EW0074,WP7701EW0075,WP7701EW0076,WP7701EW0077
E02004356,1626,418,460,90,72,38,25,2,2,241,278,241,0,0,0,0,0,0,0,0,241,0,124,25,56,8,5,6,3,0,0,0,21,922,205,318,73,60,27,22,2,0,0,215,36,12,18,1,1,0,0,0,0,0,4,186,146,28,1,2,3,0,0,0,0,6,117,30,40,7,4,2,0,0,2,0,32
E02004357,752,86,68,8,8,8,5,0,3,229,337,229,0,0,0,0,0,0,0,0,229,0,27,2,3,0,0,1,0,0,0,0,21,377,36,49,7,8,6,5,0,3,0,263,9,2,2,0,0,0,0,0,0,0,5,56,42,6,0,0,1,0,0,0,0,7,54,4,8,1,0,0,0,0,0,0,41
E02004358,873,112,148,47,21,18,17,2,0,234,274,234,0,0,0,0,0,0,0,0,234,0,45,8,21,3,0,3,2,1,0,0,7,462,58,103,37,21,13,11,1,0,0,218,14,3,5,2,0,0,0,0,0,0,4,58,37,7,0,0,0,1,0,0,0,13,60,6,12,5,0,2,3,0,0,0,32
E02004359,4947,1153,1954,249,395,273,97,49,180,297,300,297,0,0,0,0,0,0,0,0,297,0,427,42,205,13,38,61,13,3,30,0,22,3092,597,1322,205,304,181,72,45,131,0,235,210,86,104,7,3,5,0,0,4,0,1,485,334,122,3,7,5,2,0,6,0,6,436,94,201,21,43,21,10,1,9,0,36
E02004361,1596,324,319,73,57,52,14,1,30,422,304,422,0,0,0,0,0,0,0,0,422,0,98,8,36,8,4,8,2,0,13,0,19,779,145,224,56,51,35,8,1,8,0,251,39,19,12,3,0,2,0,0,1,0,2,175,138,21,0,0,2,2,0,6,0,6,83,14,26,6,2,5,2,0,2,0,26
E02004362,2383,545,624,144,165,111,24,17,15,333,405,333,0,0,0,0,0,0,0,0,333,0,137,15,49,10,14,15,6,2,5,0,21,1362,237,440,120,140,80,17,12,7,0,309,81,38,34,4,0,0,0,0,0,0,5,304,230,46,2,0,4,0,3,3,0,16,166,25,55,8,11,12,1,0,0,0,54
E02004363,5760,1687,2087,299,500,361,130,27,60,352,257,352,0,0,0,0,0,0,0,0,352,0,425,55,209,28,38,47,16,1,12,0,19,3598,803,1485,248,431,286,107,24,34,0,180,191,94,84,3,2,3,2,0,1,0,2,793,613,119,5,5,12,2,1,12,0,24,401,122,190,15,24,13,3,1,1,0,32
E02004364,2182,484,502,160,146,79,41,9,17,419,325,419,0,0,0,0,0,0,0,0,419,0,167,19,51,14,14,21,4,1,3,0,40,1201,215,381,132,128,50,34,8,10,0,243,36,16,12,1,0,1,2,0,0,0,4,243,206,17,2,1,2,1,0,3,0,11,116,28,41,11,3,5,0,0,1,0,27
E02004365,4732,1355,1561,338,418,206,71,24,70,386,303,386,0,0,0,0,0,0,0,0,386,0,839,66,389,95,117,79,26,4,19,0,44,1948,323,793,190,261,111,37,18,23,0,192,111,30,65,3,3,2,0,0,2,0,6,1030,850,116,4,6,1,3,1,20,0,29,418,86,198,46,31,13,5,1,6,0,32
E02004366,10343,2824,3132,1057,1309,860,358,100,100,384,219,384,0,0,0,0,0,0,0,0,384,0,1429,145,473,175,260,223,86,15,20,0,32,5745,932,1997,772,955,565,249,81,65,0,129,242,102,104,15,10,6,2,0,1,0,2,1862,1480,277,14,16,23,9,2,8,0,33,681,165,281,81,68,43,12,2,6,0,23
E02004367,2309,366,595,395,162,79,53,16,23,422,198,422,0,0,0,0,0,0,0,0,422,0,169,11,44,41,13,17,14,0,5,0,24,1277,157,398,313,143,61,38,14,14,0,139,47,12,26,5,1,0,0,1,0,0,2,260,166,67,8,1,1,0,1,3,0,13,134,20,60,28,4,0,1,0,1,0,20
E02004368,3670,711,1378,422,160,113,53,18,32,396,387,396,0,0,0,0,0,0,0,0,396,0,286,21,200,20,12,10,3,0,5,0,15,2270,392,897,357,132,92,45,17,22,0,316,44,4,32,3,0,4,0,0,1,0,0,342,222,91,5,2,3,4,0,4,0,11,332,72,158,37,14,4,1,1,0,0,45
E02004369,4881,1076,1732,551,271,177,60,49,74,488,403,488,0,0,0,0,0,0,0,0,488,0,296,45,187,21,6,10,3,2,8,0,14,3173,569,1235,481,253,157,56,40,46,0,336,46,5,31,6,0,2,0,0,1,0,1,502,359,99,7,3,3,1,2,15,0,13,376,98,180,36,9,5,0,5,4,0,39
E02004370,4623,1143,1735,627,207,158,85,93,61,200,314,200,0,0,0,0,0,0,0,0,200,0,278,49,149,23,4,10,3,4,5,0,31,3098,601,1229,528,190,135,69,85,50,0,211,113,28,59,17,1,2,1,0,1,0,4,524,365,116,10,1,2,7,1,2,0,20,410,100,182,49,11,9,5,3,3,0,48
E02004371,1419,324,260,99,60,43,5,9,8,250,361,250,0,0,0,0,0,0,0,0,250,0,78,15,28,9,4,1,0,2,2,0,17,774,132,178,75,52,38,5,7,3,0,284,10,2,3,1,0,0,0,0,0,0,4,205,158,25,5,0,2,0,0,1,0,14,102,17,26,9,4,2,0,0,2,0,42
E02004372,1125,256,248,72,24,25,17,13,3,212,255,212,0,0,0,0,0,0,0,0,212,0,55,6,18,7,1,1,2,1,0,0,19,618,124,185,59,21,20,14,8,3,0,184,11,4,4,0,1,0,0,0,0,0,2,135,100,17,0,0,2,1,1,0,0,14,94,22,24,6,1,2,0,3,0,0,36
E02004373,3057,1095,727,261,86,61,19,17,25,378,388,378,0,0,0,0,0,0,0,0,378,0,193,55,82,12,7,7,1,1,7,0,21,1722,549,496,233,68,48,14,14,14,0,286,31,13,11,2,0,2,0,0,1,0,2,488,386,70,1,2,3,2,1,3,0,20,245,92,68,13,9,1,2,1,0,0,59
E02004374,2163,579,403,100,55,37,4,17,23,497,448,497,0,0,0,0,0,0,0,0,497,0,159,32,44,11,5,4,2,2,6,0,53,910,181,240,74,45,26,2,12,14,0,316,22,6,7,0,0,0,0,0,0,0,9,430,325,58,2,2,3,0,3,2,0,35,145,35,54,13,3,4,0,0,1,0,35
E02004375,2857,815,635,243,114,74,26,15,16,542,377,542,0,0,0,0,0,0,0,0,542,0,210,46,51,28,16,12,6,5,1,0,45,1422,337,471,196,90,56,17,9,11,0,235,36,9,10,7,1,1,2,0,2,0,4,444,365,41,0,1,2,0,0,2,0,33,203,58,62,12,6,3,1,1,0,0,60
E02004376,7080,2358,2236,746,332,272,99,129,142,415,351,415,0,0,0,0,0,0,0,0,415,0,1142,205,398,211,63,94,26,48,33,0,64,2934,525,1152,462,248,156,61,63,76,0,191,132,56,58,8,0,2,0,1,4,0,3,1782,1373,302,15,8,7,7,11,17,0,42,675,199,326,50,13,13,5,6,12,0,51
E02004377,3173,702,821,257,133,71,35,26,38,532,558,532,0,0,0,0,0,0,0,0,532,0,225,45,89,22,3,14,2,3,6,0,41,1648,273,514,201,117,51,27,21,23,0,421,60,17,31,8,1,0,0,0,0,0,3,419,313,71,6,2,1,4,0,6,0,16,289,54,116,20,10,5,2,2,3,0,77
E02004378,2780,678,664,281,90,102,25,22,33,476,409,476,0,0,0,0,0,0,0,0,476,0,335,53,91,50,10,34,4,4,10,0,79,1293,221,438,212,74,60,19,17,18,0,234,40,19,12,3,1,1,0,0,0,0,4,461,345,70,4,0,3,2,0,2,0,35,175,40,53,12,5,4,0,1,3,0,57
E02004379,2691,159,206,426,435,211,43,35,41,766,369,766,0,0,0,0,0,0,0,0,766,0,85,4,4,6,14,7,0,9,13,0,28,1563,67,166,379,376,193,35,20,22,0,305,32,2,10,4,11,1,0,0,0,0,4,116,79,5,10,8,2,3,3,4,0,2,129,7,21,27,26,8,5,3,2,0,30
E02004380,3879,271,629,681,601,248,89,53,45,886,376,886,0,0,0,0,0,0,0,0,886,0,322,16,69,112,34,17,8,7,10,0,49,2189,120,445,480,513,212,75,35,24,0,285,93,15,23,32,7,3,0,0,6,0,7,173,105,20,14,11,4,0,5,5,0,9,216,15,72,43,36,12,6,6,0,0,26
E02004381,8810,1529,390,955,2924,1091,463,182,136,737,403,737,0,0,0,0,0,0,0,0,737,0,1097,52,52,138,541,151,41,21,38,0,63,5117,363,250,695,2130,841,380,143,79,0,236,195,82,13,10,45,21,9,4,3,0,8,1188,979,33,40,56,19,7,6,10,0,38,476,53,42,72,152,59,26,8,6,0,58
E02004382,3039,275,257,391,950,218,95,33,68,468,284,468,0,0,0,0,0,0,0,0,468,0,157,7,37,17,44,5,3,7,23,0,14,2020,118,181,315,820,196,87,24,35,0,244,63,29,8,8,11,0,0,2,1,0,4,159,103,11,18,13,3,0,0,5,0,6,172,18,20,33,62,14,5,0,4,0,16
E02004383,5132,798,165,684,1642,579,188,86,75,620,295,620,0,0,0,0,0,0,0,0,620,0,813,44,19,128,382,130,28,16,21,0,45,2789,187,117,489,1146,410,147,64,43,0,186,96,34,8,12,20,7,4,2,2,0,7,617,509,9,21,25,9,4,4,5,0,31,197,24,12,34,69,23,5,0,4,0,26
E02004384,1352,233,81,64,69,17,6,0,18,467,397,467,0,0,0,0,0,0,0,0,467,0,101,15,16,14,10,0,0,0,3,0,43,589,122,42,40,49,16,4,0,9,0,307,15,3,1,3,1,0,1,0,2,0,4,110,82,9,5,4,1,1,0,1,0,7,70,11,13,2,5,0,0,0,3,0,36
E02004385,2275,614,210,268,260,77,23,13,42,354,414,354,0,0,0,0,0,0,0,0,354,0,136,27,26,28,24,2,2,0,2,0,25,1345,297,150,218,204,71,18,12,40,0,335,38,21,4,6,5,0,0,0,0,0,2,254,229,7,7,3,0,1,1,0,0,6,148,40,23,9,24,4,2,0,0,0,46
E02004386,4060,1064,1041,328,719,159,110,32,60,290,257,290,0,0,0,0,0,0,0,0,290,0,387,25,164,49,107,8,10,0,2,0,22,2490,483,718,249,534,139,85,29,55,0,198,107,56,30,7,6,2,1,0,1,0,4,507,435,34,6,13,4,4,0,0,0,11,279,65,95,17,59,6,10,3,2,0,22
E02004387,1747,471,263,136,305,51,27,9,8,206,271,206,0,0,0,0,0,0,0,0,206,0,160,22,33,15,62,4,1,1,1,0,21,960,179,182,103,215,44,24,6,6,0,201,23,15,4,0,1,0,0,0,0,0,3,277,226,16,3,8,1,0,1,0,0,22,121,29,28,15,19,2,2,1,1,0,24
E02004388,1066,193,99,62,64,23,11,7,8,270,329,270,0,0,0,0,0,0,0,0,270,0,96,18,18,10,18,3,0,0,1,0,28,549,104,66,44,43,20,10,6,6,0,250,14,6,3,0,1,0,1,0,0,0,3,65,53,3,1,0,0,0,0,1,0,7,72,12,9,7,2,0,0,1,0,0,41
E02004389,1659,373,135,44,149,32,17,5,6,508,390,508,0,0,0,0,0,0,0,0,508,0,104,11,26,9,26,1,1,0,1,0,29,741,186,77,27,104,20,11,3,2,0,311,26,13,6,1,0,2,0,0,0,0,4,177,135,11,2,5,6,3,2,0,0,13,103,28,15,5,14,3,2,0,3,0,33
E02004390,1479,335,78,138,167,41,9,8,7,368,328,368,0,0,0,0,0,0,0,0,368,0,69,8,3,21,10,1,1,0,0,0,25,811,186,65,100,141,34,7,7,6,0,265,26,21,2,0,1,0,0,0,0,0,2,143,109,4,5,3,6,1,1,1,0,13,62,11,4,12,12,0,0,0,0,0,23
E02004391,2866,1149,339,210,368,89,45,11,28,370,257,370,0,0,0,0,0,0,0,0,370,0,242,43,56,33,56,9,2,0,6,0,37,1454,516,211,138,285,67,36,10,17,0,174,48,28,10,4,3,0,1,0,0,0,2,584,485,34,17,17,7,5,1,2,0,16,168,77,28,18,7,6,1,0,3,0,28
E02004392,3330,266,196,296,720,271,62,45,35,905,534,905,0,0,0,0,0,0,0,0,905,0,121,7,4,7,38,18,1,4,3,0,39,1966,128,164,262,628,223,56,38,24,0,443,13,2,2,3,1,4,0,0,0,0,1,167,112,11,8,16,6,1,0,4,0,9,158,17,15,16,37,20,4,3,4,0,42
E02004393,2067,235,143,211,433,58,25,21,26,581,334,581,0,0,0,0,0,0,0,0,581,0,60,5,1,6,22,1,2,2,3,0,18,1173,120,112,183,370,53,20,13,12,0,290,25,7,6,1,8,1,0,0,0,0,2,135,87,8,10,13,0,2,4,6,0,5,93,16,16,11,20,3,1,2,5,0,19
E02004394,2855,147,195,406,575,131,35,22,24,856,464,856,0,0,0,0,0,0,0,0,856,0,61,0,1,13,18,7,0,1,4,0,17,1650,77,169,349,479,117,30,19,19,0,391,17,1,2,6,4,0,0,0,0,0,4,96,62,6,7,13,0,1,0,0,0,7,175,7,17,31,61,7,4,2,1,0,45
E02004395,3429,693,362,315,690,179,77,47,92,601,373,601,0,0,0,0,0,0,0,0,601,0,171,8,33,23,54,14,7,4,5,0,23,1811,211,247,232,552,142,60,30,60,0,277,62,29,15,0,6,2,0,1,0,0,9,529,409,28,17,14,11,1,7,21,0,21,255,36,39,43,64,10,9,5,6,0,43
E02004396,2531,164,363,482,182,58,27,25,28,748,454,748,0,0,0,0,0,0,0,0,748,0,91,7,12,28,2,3,1,1,2,0,35,1367,78,272,374,161,49,22,21,19,0,371,20,5,7,6,0,0,0,0,0,0,2,123,67,20,19,6,0,0,0,4,0,7,182,7,52,55,13,6,4,3,3,0,39
E02004397,3739,427,323,1190,452,163,52,55,65,623,389,623,0,0,0,0,0,0,0,0,623,0,183,10,9,91,9,9,5,5,8,0,37,2351,156,265,971,387,138,38,42,48,0,306,44,14,6,10,6,1,1,1,4,0,1,328,219,18,45,19,7,3,2,2,0,13,210,28,25,73,31,8,5,5,3,0,32
E02004398,1708,524,150,179,114,19,8,3,16,326,369,326,0,0,0,0,0,0,0,0,326,0,70,11,2,28,4,0,0,0,4,0,21,937,269,122,135,94,16,5,2,6,0,288,26,8,6,2,2,1,0,0,0,0,7,243,203,8,2,7,0,2,0,3,0,18,106,33,12,12,7,2,1,1,3,0,35
E02004399,3097,864,702,554,304,60,26,20,19,260,288,260,0,0,0,0,0,0,0,0,260,0,190,17,47,83,19,1,3,7,3,0,10,1887,433,480,397,245,48,21,11,12,0,240,68,23,27,11,3,1,0,1,0,0,2,443,316,69,21,18,5,2,1,3,0,8,249,75,79,42,19,5,0,0,1,0,28
E02004400,2160,306,352,213,221,33,12,13,23,640,347,640,0,0,0,0,0,0,0,0,640,0,103,8,28,20,15,3,1,1,5,0,22,1122,175,256,161,180,24,10,11,13,0,292,32,15,7,2,2,1,0,1,1,0,3,140,85,29,3,8,2,0,0,3,0,10,123,23,32,27,16,3,1,0,1,0,20
E02004401,2334,514,251,417,329,52,22,34,28,370,317,370,0,0,0,0,0,0,0,0,370,0,209,9,10,99,58,6,4,10,4,0,9,1260,241,164,265,227,36,16,24,23,0,264,39,21,5,3,8,0,1,0,0,0,1,290,216,31,10,15,8,0,0,0,0,10,166,27,41,40,21,2,1,0,1,0,33
E02004402,4840,1652,701,909,583,126,42,28,49,426,324,426,0,0,0,0,0,0,0,0,426,0,422,42,57,175,71,14,7,7,24,0,25,2651,715,470,631,438,92,29,21,24,0,231,110,65,19,15,3,0,2,0,0,0,6,856,714,56,29,27,13,2,0,1,0,14,375,116,99,59,44,7,2,0,0,0,48
E02004403,2874,370,298,340,387,149,126,73,48,767,316,767,0,0,0,0,0,0,0,0,767,0,102,9,6,10,6,9,5,8,1,0,48,1588,154,239,287,353,124,102,57,38,0,234,45,19,12,4,2,0,2,0,1,0,5,225,170,9,10,11,8,7,1,4,0,5,147,18,32,29,15,8,10,7,4,0,24
E02004404,2870,183,359,532,454,161,122,36,43,711,269,711,0,0,0,0,0,0,0,0,711,0,156,1,17,35,40,7,14,5,3,0,34,1650,99,287,409,368,132,85,27,32,0,211,23,4,9,4,3,1,0,0,1,0,1,171,71,13,44,16,7,14,0,5,0,1,159,8,33,40,27,14,9,4,2,0,22
E02004405,1866,477,74,119,295,121,91,19,30,341,299,341,0,0,0,0,0,0,0,0,341,0,67,13,2,4,16,4,3,2,4,0,19,1180,283,61,108,257,107,72,15,22,0,255,9,5,0,0,1,0,0,1,0,0,2,180,145,5,2,10,7,2,0,2,0,7,89,31,6,5,11,3,14,1,2,0,16
E02004406,3152,993,254,248,431,168,123,42,59,522,312,522,0,0,0,0,0,0,0,0,522,0,137,19,9,9,19,4,11,14,24,0,28,1869,561,174,213,376,137,103,24,26,0,255,24,12,4,1,3,0,0,1,2,0,1,420,328,34,12,15,12,4,2,4,0,9,180,73,33,13,18,15,5,1,3,0,19
E02004407,2743,278,147,363,443,223,53,35,57,799,345,799,0,0,0,0,0,0,0,0,799,0,88,4,5,14,15,6,2,2,7,0,33,1524,117,118,317,392,191,48,31,37,0,273,16,4,2,5,2,0,0,0,1,0,2,195,142,12,10,9,8,1,0,6,0,7,121,11,10,17,25,18,2,2,6,0,30
E02004408,2383,457,169,162,319,127,93,46,69,449,492,449,0,0,0,0,0,0,0,0,449,0,73,12,0,8,20,2,5,5,6,0,15,1520,281,138,136,269,111,76,40,51,0,418,14,5,2,1,2,0,1,0,1,0,2,171,123,14,4,9,4,3,0,7,0,7,156,36,15,13,19,10,8,1,4,0,50
E02004409,2316,121,119,381,408,165,58,35,25,717,287,717,0,0,0,0,0,0,0,0,717,0,75,6,2,15,4,9,4,6,1,0,28,1284,48,94,304,377,141,49,26,20,0,225,9,3,1,2,1,2,0,0,0,0,0,101,59,3,19,7,2,1,1,2,0,7,130,5,19,41,19,11,4,2,2,0,27
E02004410,3045,207,366,379,388,198,63,32,82,956,374,956,0,0,0,0,0,0,0,0,956,0,69,8,6,7,12,5,0,0,8,0,23,1716,126,291,323,337,169,59,30,57,0,324,24,6,9,4,2,1,0,0,1,0,1,105,52,19,7,9,6,0,0,8,0,4,175,15,41,38,28,17,4,2,8,0,22
E02004411,5040,1367,298,357,1007,796,184,65,74,473,419,473,0,0,0,0,0,0,0,0,473,0,181,15,14,16,48,41,7,6,11,0,23,3279,591,229,307,869,680,153,53,55,0,342,68,41,10,4,5,4,0,1,0,0,3,742,648,19,4,29,17,9,1,4,0,11,297,72,26,26,56,54,15,4,4,0,40
E02004412,2788,582,281,197,509,217,28,14,44,486,430,486,0,0,0,0,0,0,0,0,486,0,92,7,12,8,22,7,1,1,12,0,22,1750,301,222,181,427,185,23,13,30,0,368,14,6,3,0,1,0,0,0,0,0,4,284,234,11,1,17,9,3,0,1,0,8,162,34,33,7,42,16,1,0,1,0,28
E02004413,2563,236,256,263,431,171,51,13,41,676,425,676,0,0,0,0,0,0,0,0,676,0,50,5,2,3,15,3,0,0,3,0,19,1541,113,218,227,378,154,46,11,24,0,370,15,8,3,1,3,0,0,0,0,0,0,137,93,9,11,8,3,0,0,5,0,8,144,17,24,21,27,11,5,2,9,0,28
E02004414,1715,336,103,86,265,182,26,13,16,341,347,341,0,0,0,0,0,0,0,0,341,0,58,5,6,2,11,14,2,1,0,0,17,1053,180,77,77,224,155,22,11,11,0,296,9,3,1,3,0,1,0,0,0,0,1,169,135,8,0,9,5,1,0,5,0,6,85,13,11,4,21,7,1,1,0,0,27
E02004415,2679,150,295,338,552,215,27,15,25,703,359,703,0,0,0,0,0,0,0,0,703,0,66,1,4,5,22,13,0,0,2,0,19,1598,85,231,284,461,177,25,15,15,0,305,23,2,6,6,5,2,0,0,1,0,1,124,59,20,11,13,9,0,0,2,0,10,165,3,34,32,51,14,2,0,5,0,24
E02004416,2166,153,141,306,302,33,20,6,47,800,358,800,0,0,0,0,0,0,0,0,800,0,54,1,4,9,20,1,1,1,8,0,9,1044,75,113,242,237,28,17,5,13,0,314,17,4,4,3,5,0,0,0,0,0,1,136,64,6,16,11,3,0,0,23,0,13,115,9,14,36,29,1,2,0,3,0,21
E02004417,3438,1052,162,768,577,207,47,10,25,300,290,300,0,0,0,0,0,0,0,0,300,0,130,11,6,30,60,5,1,0,8,0,9,2265,512,132,662,474,173,38,10,14,0,250,59,31,4,14,7,2,0,0,0,0,1,509,429,11,19,20,16,6,0,1,0,7,175,69,9,43,16,11,2,0,2,0,23
E02004418,2625,580,175,615,459,169,26,21,29,300,251,300,0,0,0,0,0,0,0,0,300,0,85,6,4,33,25,6,1,2,1,0,7,1769,313,138,510,380,146,23,18,28,0,213,63,42,8,5,7,0,0,0,0,0,1,235,188,10,10,18,8,0,0,0,0,1,173,31,15,57,29,9,2,1,0,0,29
E02004419,1215,190,115,245,102,40,10,7,18,225,263,225,0,0,0,0,0,0,0,0,225,0,38,3,4,9,5,1,0,0,3,0,13,727,86,90,210,80,34,9,7,11,0,200,27,9,8,6,0,0,0,0,1,0,3,100,71,4,3,6,2,1,0,3,0,10,98,21,9,17,11,3,0,0,0,0,37
E02004420,4093,251,481,665,892,254,56,29,78,912,475,912,0,0,0,0,0,0,0,0,912,0,136,6,9,31,37,12,3,2,13,0,23,2521,122,364,548,750,216,48,27,42,0,404,43,10,14,8,4,1,0,0,1,0,5,175,84,25,13,22,5,1,0,12,0,13,306,29,69,65,79,20,4,0,10,0,30
E02004421,2056,375,300,331,140,90,23,20,39,341,397,341,0,0,0,0,0,0,0,0,341,0,130,17,18,28,12,8,3,1,13,0,30,1193,155,220,259,114,65,19,18,20,0,323,33,11,11,9,1,0,0,0,0,0,1,208,169,14,7,4,8,0,0,1,0,5,151,23,37,28,9,9,1,1,5,0,38
E02004422,2508,273,460,379,204,81,31,17,33,540,490,540,0,0,0,0,0,0,0,0,540,0,83,6,20,22,6,4,1,1,4,0,19,1542,159,347,312,175,57,28,15,20,0,429,55,10,29,7,1,1,0,0,1,0,6,140,82,15,13,5,11,1,0,6,0,7,148,16,49,25,17,8,1,1,2,0,29
E02004423,1466,236,233,127,46,63,11,8,4,387,351,387,0,0,0,0,0,0,0,0,387,0,79,8,19,10,4,8,2,0,2,0,26,750,120,160,93,37,42,7,6,1,0,284,13,6,3,0,1,1,0,0,0,0,2,136,88,25,7,1,6,2,1,0,0,6,101,14,26,17,3,6,0,1,1,0,33
E02004424,1265,276,51,137,120,30,9,7,2,364,269,364,0,0,0,0,0,0,0,0,364,0,87,9,4,10,12,2,1,4,0,0,45,622,138,38,113,96,26,7,2,0,0,202,8,4,0,2,2,0,0,0,0,0,0,135,119,5,6,2,0,0,0,1,0,2,49,6,4,6,8,2,1,1,1,0,20
E02004425,2067,287,177,301,341,155,52,38,46,360,310,360,0,0,0,0,0,0,0,0,360,0,196,21,8,23,34,32,13,7,3,0,55,1211,142,133,239,274,111,34,28,38,0,212,17,3,3,3,2,2,1,0,0,0,3,144,101,12,6,4,5,3,0,4,0,9,139,20,21,30,27,5,1,3,1,0,31
E02004426,3761,739,287,590,602,262,113,144,336,385,303,385,0,0,0,0,0,0,0,0,385,0,525,50,26,77,70,58,46,42,96,0,60,2174,307,197,440,494,182,57,88,198,0,211,26,7,4,7,4,0,0,4,0,0,0,429,321,30,24,9,7,0,5,29,0,4,222,54,30,42,25,15,10,5,13,0,28
E02004427,3174,682,331,539,588,243,51,42,50,366,282,366,0,0,0,0,0,0,0,0,366,0,270,29,17,60,53,47,2,2,3,0,57,1915,281,229,410,497,188,46,34,40,0,190,31,16,5,7,0,1,0,0,0,0,2,351,289,27,18,5,1,0,1,3,0,7,241,67,53,44,33,6,3,5,4,0,26
E02004428,1426,338,71,215,152,58,42,24,13,204,309,204,0,0,0,0,0,0,0,0,204,0,135,20,2,22,15,11,12,5,1,0,47,828,157,56,166,128,45,25,16,9,0,226,38,28,3,3,1,0,0,0,0,0,3,132,113,5,7,2,0,0,0,1,0,4,89,20,5,17,6,2,5,3,2,0,29
E02004429,1852,397,170,187,175,51,16,9,11,421,415,421,0,0,0,0,0,0,0,0,421,0,111,15,12,11,7,5,5,1,1,0,54,1020,214,125,151,156,46,10,8,8,0,302,16,7,5,2,2,0,0,0,0,0,0,184,146,13,8,3,0,0,0,2,0,12,100,15,15,15,7,0,1,0,0,0,47
E02004430,3945,546,496,910,709,263,92,64,73,347,445,347,0,0,0,0,0,0,0,0,347,0,221,22,20,43,36,15,9,7,9,0,60,2841,326,414,749,611,219,74,57,54,0,337,66,23,12,23,3,2,0,0,0,0,3,186,143,11,15,10,1,1,0,0,0,5,284,32,39,80,49,26,8,0,10,0,40
E02004431,2201,605,144,262,222,58,29,11,15,376,479,376,0,0,0,0,0,0,0,0,376,0,218,46,8,42,34,5,5,1,1,0,76,1140,252,107,193,163,51,19,8,9,0,338,25,12,5,2,2,0,0,0,0,0,4,278,245,7,5,7,0,3,1,2,0,8,164,50,17,20,16,2,2,1,3,0,53
E02004432,1856,116,392,217,227,74,10,17,7,435,361,435,0,0,0,0,0,0,0,0,435,0,108,12,13,12,6,11,3,3,0,0,48,1077,71,291,173,202,57,6,11,4,0,262,28,0,19,3,1,0,0,0,0,0,5,46,21,11,5,2,1,0,0,3,0,3,162,12,58,24,16,5,1,3,0,0,43
E02004433,2806,299,228,410,637,211,85,63,28,380,465,380,0,0,0,0,0,0,0,0,380,0,181,8,19,24,41,20,6,4,0,0,59,1906,143,167,344,566,184,77,56,25,0,344,30,9,5,6,6,1,0,0,0,0,3,144,108,18,7,1,2,0,1,0,0,7,165,31,19,29,23,4,2,2,3,0,52
E02004434,6363,705,1495,1317,1116,446,188,166,135,314,481,314,0,0,0,0,0,0,0,0,314,0,409,35,94,63,60,32,38,35,6,0,46,4509,362,1018,1077,947,382,135,120,118,0,350,197,50,91,33,13,1,0,1,1,0,7,293,159,87,16,14,5,0,1,0,0,11,641,99,205,128,82,26,15,9,10,0,67
E02004435,9007,790,2155,1637,2187,708,364,269,292,217,388,217,0,0,0,0,0,0,0,0,217,0,507,43,133,63,107,33,27,24,13,0,64,6938,412,1511,1427,1914,631,317,222,265,0,239,218,42,127,19,19,2,1,1,2,0,5,376,194,125,15,22,2,3,1,5,0,9,751,99,259,113,125,40,16,21,7,0,71
E02004436,1124,267,123,109,94,20,15,11,2,156,327,156,0,0,0,0,0,0,0,0,156,0,88,18,11,4,9,1,3,0,1,0,41,606,94,89,93,77,18,8,8,1,0,218,13,4,2,2,0,0,0,0,0,0,5,164,136,13,6,1,0,0,0,0,0,8,97,15,8,4,7,1,4,3,0,0,55
E02004437,8762,677,698,1811,2658,1086,474,314,386,233,425,233,0,0,0,0,0,0,0,0,233,0,567,32,53,109,103,117,34,28,12,0,79,7077,400,511,1545,2401,915,414,264,348,0,279,104,18,27,24,18,2,3,0,3,0,9,282,176,45,19,9,9,2,0,10,0,12,499,51,62,114,127,43,21,22,13,0,46
E02004438,15595,2666,4262,2494,3648,931,386,270,385,179,374,179,0,0,0,0,0,0,0,0,179,0,1988,173,657,331,493,144,79,24,26,0,61,9816,972,2346,1857,2847,719,283,229,337,0,226,445,122,234,38,31,6,1,1,9,0,3,1679,1126,413,52,43,9,7,5,5,0,19,1488,273,612,216,234,53,16,11,8,0,65
