GeographyCode,WP210EW0001,WP210EW0002,WP210EW0003,WP210EW0004,WP210EW0005,WP210EW0006,WP210EW0007,WP210EW0008,WP210EW0009,WP210EW0010
E33028772,499,320,6,12,1,11,5,4,121,19
E33028773,701,391,4,14,0,11,5,0,234,42
E33028774,345,193,1,2,1,7,0,1,116,24
E33028775,303,150,2,4,0,2,0,2,120,23
E33028776,900,531,7,4,2,2,1,7,284,62
E33028777,241,125,0,4,0,1,1,1,87,22
E33028778,332,194,2,0,1,2,1,0,106,26
E33028779,255,151,1,5,3,4,2,1,76,12
E33028780,241,135,0,0,0,6,0,2,86,12
E33028781,250,157,0,0,0,1,0,0,77,15
E33028782,348,206,1,1,1,2,1,1,109,26
E33028783,383,239,5,3,0,8,0,1,95,32
E33028784,1231,761,5,8,0,20,9,3,337,88
E33028785,485,296,3,9,3,7,2,2,128,35
E33028786,250,150,1,0,0,3,2,2,75,17
E33028787,1232,772,1,10,0,45,4,5,326,69
E33028788,484,284,1,2,0,11,1,2,147,36
E33028789,985,617,3,7,1,18,2,5,287,45
E33028790,271,165,0,3,1,3,1,1,81,16
E33028791,519,324,1,12,0,12,0,1,137,32
E33028792,289,169,0,5,0,7,0,1,93,14
E33028793,326,188,2,4,0,12,5,2,104,9
E33028794,367,212,2,5,0,5,0,0,123,20
E33028795,458,282,4,1,0,12,1,1,134,23
E33028796,389,195,1,3,0,3,0,3,154,30
E33028797,317,164,0,2,0,3,2,2,124,20
E33028798,648,293,0,6,1,12,1,5,277,53
E33028799,291,127,3,0,2,6,0,2,127,24
E33028800,353,156,4,1,2,0,0,4,164,22
E33028801,535,266,3,1,0,2,0,0,220,43
E33028802,512,254,5,13,3,2,0,5,201,29
E33028803,379,243,3,0,0,6,0,2,108,17
E33028804,317,169,2,7,0,2,0,5,111,21
E33028805,329,194,0,2,0,2,0,3,104,24
E33028806,315,195,2,5,1,4,0,3,80,25
E33028807,623,342,3,5,1,4,0,1,220,47
E33028808,369,207,0,1,2,0,0,0,139,20
E33028809,413,206,2,1,0,5,1,5,165,28
E33028810,450,280,1,1,0,3,0,1,133,31
E33028811,379,244,4,5,1,7,4,2,86,26
E33028812,298,177,1,10,3,12,6,0,73,16
E33028813,332,224,0,2,1,5,7,0,75,18
E33028814,442,268,0,1,4,3,6,2,122,36
E33028815,489,276,1,0,0,1,0,4,170,37
E33028816,2915,1625,16,127,81,75,28,23,744,196
E33028817,272,152,1,6,1,9,3,0,72,28
E33028818,231,107,11,5,2,8,1,0,66,31
E33028819,688,368,8,21,11,18,5,3,202,52
E33028820,798,434,3,30,6,35,5,2,225,58
E33028821,698,301,13,40,8,32,10,2,237,55
E33028822,555,328,2,10,9,12,5,2,151,36
E33028823,3151,1621,42,91,58,77,26,18,959,259
E33028824,309,160,3,10,4,2,4,3,93,30
E33028825,4336,2190,21,174,54,150,52,29,1293,373
E33028826,1821,938,12,42,27,43,7,8,588,156
E33028827,984,514,4,23,29,19,8,1,304,82
E33028828,363,176,2,14,3,12,4,1,114,37
E33028829,2734,1442,16,76,36,92,29,16,778,249
E33028830,2827,1544,24,132,54,112,24,16,671,250
E33028831,1675,870,13,65,28,42,16,11,503,127
E33028832,2642,1395,8,94,50,67,24,22,805,177
E33028833,1988,1049,13,82,29,50,25,10,548,182
E33028834,268,156,1,25,4,14,7,2,44,15
E33028835,822,451,7,17,14,14,5,4,240,70
E33028836,535,259,10,21,17,18,2,4,172,32
E33028837,551,321,3,9,8,12,1,2,151,44
E33028838,588,334,14,24,6,22,11,1,138,38
E33028839,353,191,2,13,9,12,4,2,79,41
E33028840,858,455,3,27,16,37,4,3,246,67
E33028841,254,125,2,13,2,15,1,0,72,24
E33028842,178,93,0,4,1,10,2,2,56,10
E33028843,831,432,4,16,19,26,4,6,236,88
E33028844,1009,505,11,67,13,23,11,26,277,76
E33028845,998,541,11,15,16,29,7,7,282,90
E33028846,547,264,1,15,6,19,6,2,193,41
E33028847,412,214,2,18,6,15,6,2,121,28
E33028848,468,251,1,13,9,5,6,2,137,44
E33028849,2381,1226,18,109,39,72,38,11,687,181
E33028850,328,192,2,5,5,4,1,2,97,20
E33028851,1523,810,9,54,19,43,15,11,434,128
E33028852,1987,920,20,100,33,72,23,19,631,169
E33028853,768,330,6,59,7,43,10,5,240,68
E33028854,4098,2153,24,151,54,157,57,24,1082,396
E33028855,381,230,4,9,5,12,1,1,86,33
E33028856,253,130,4,8,4,23,2,0,60,22
E33028857,1153,630,7,28,19,21,8,3,344,93
E33028858,875,388,8,22,17,44,6,3,301,86
E33028859,2061,993,17,89,39,87,27,26,609,174
E33028860,347,169,4,15,11,13,3,1,101,30
E33028861,445,262,1,6,16,7,1,0,104,48
E33028862,227,122,0,1,7,6,3,0,74,14
E33028863,660,299,6,23,7,32,9,2,217,65
E33028864,2762,1513,17,53,60,62,29,8,782,238
E33028865,279,140,5,22,6,24,1,1,60,20
E33028866,160,71,1,12,6,8,2,1,46,13
E33028867,308,158,3,2,13,3,2,0,88,39
E33028868,341,164,0,13,8,20,2,1,108,25
E33028869,5326,2588,55,276,145,234,57,28,1480,463
E33028870,281,123,0,4,10,5,1,0,86,52
E33028871,459,270,1,12,9,9,3,3,113,39
E33028872,951,464,4,35,10,39,16,6,305,72
E33028873,319,135,1,24,4,31,2,0,97,25
E33028874,217,115,1,1,6,7,0,3,61,23
E33028875,2019,1067,16,116,24,96,24,12,519,145
E33028876,383,180,1,8,14,18,5,3,125,29
E33028877,299,155,3,5,11,4,3,0,90,28
E33028878,522,284,2,18,19,23,4,0,124,48
E33028879,609,313,11,13,11,19,9,7,167,59
E33028880,523,261,3,18,9,18,6,5,143,60
E33028881,1517,815,9,54,22,30,10,10,451,116
E33028882,707,326,3,36,16,24,12,3,232,55
E33028883,379,182,2,16,17,8,3,2,107,42
E33028884,256,129,2,1,8,8,0,2,80,26
E33028885,1507,765,11,65,26,43,11,9,467,110
E33028886,260,131,2,2,5,2,4,1,89,24
E33028887,285,167,3,1,4,5,0,0,71,34
E33028888,266,143,2,2,21,11,3,1,61,22
E33028889,380,173,2,6,15,15,6,0,140,23
E33028890,379,176,0,4,19,9,4,2,131,34
E33028891,456,261,2,3,10,12,3,4,125,36
E33028892,424,218,2,11,8,20,7,1,120,37
E33028893,2246,969,14,155,51,79,32,10,748,188
E33028894,928,439,4,33,25,22,10,7,307,81
E33028895,222,122,0,2,5,6,0,2,62,23
E33028896,404,212,2,11,9,15,1,1,118,35
E33028897,469,271,0,9,4,14,3,3,139,26
E33028898,1694,916,5,24,47,45,12,12,483,150
E33028899,532,270,10,17,6,19,6,3,156,45
E33028900,612,300,3,16,13,14,4,2,196,64
E33028901,1703,845,31,83,26,64,18,9,513,114
E33028902,450,181,2,13,12,24,8,3,163,44
E33028903,1991,1010,17,87,50,55,32,15,570,155
E33028904,1717,851,19,65,23,43,23,12,546,135
E33028905,753,382,4,3,45,13,5,0,220,81
E33028906,211,93,0,10,4,10,0,0,73,21
E33028907,257,110,1,3,4,4,2,3,99,31
E33028908,2822,1452,17,125,47,56,24,16,849,236
E33028909,1384,740,6,36,31,27,9,9,397,129
E33028910,1871,1027,24,82,27,164,9,8,380,150
E33028911,4274,2265,37,217,40,173,53,21,1136,332
E33028912,1416,723,5,44,28,34,16,10,441,115
E33028913,249,124,1,4,7,3,4,2,83,21
E33028914,5329,2656,33,190,95,152,60,34,1644,465
E33028915,321,153,3,7,4,15,2,0,109,28
E33028916,369,194,5,12,5,10,2,0,108,33
E33028917,1091,533,6,22,19,35,7,9,379,81
E33028918,961,541,4,13,13,25,5,3,268,89
E33028919,207,116,0,6,0,9,0,0,65,11
E33028920,941,561,4,28,8,33,7,3,240,57
E33028921,391,179,5,6,6,11,3,3,147,31
E33028922,215,102,3,12,6,2,1,0,70,19
E33028923,853,401,6,42,5,35,12,8,283,61
E33028924,274,140,0,5,5,7,6,2,87,22
E33028925,228,99,2,5,3,5,1,2,95,16
E33028926,1183,612,8,26,12,36,8,5,372,104
E33028927,520,274,1,2,10,10,4,6,157,56
E33028928,208,114,2,2,9,1,0,0,58,22
E33028929,611,289,5,26,33,15,5,5,179,54
E33028930,1219,602,13,48,14,59,6,9,381,87
E33028931,387,178,1,15,10,16,2,2,134,29
E33028932,859,449,6,25,13,35,10,7,247,67
E33028933,457,219,8,24,11,17,2,5,119,52
E33028934,600,326,1,21,10,17,1,0,178,46
E33028935,977,509,9,22,30,35,8,3,293,68
E33028936,1113,594,8,33,23,27,3,6,341,78
E33028937,836,397,2,24,23,20,10,3,288,69
E33028938,237,108,2,6,2,4,0,2,89,24
E33028939,338,170,1,18,16,17,5,4,81,26
E33028940,938,455,13,60,36,94,15,11,182,72
E33028941,1400,667,8,68,12,48,12,2,466,117
E33028942,503,286,3,12,7,23,1,2,143,26
E33028943,2344,1298,9,83,41,63,20,9,664,157
E33028944,909,426,11,45,13,35,6,10,281,82
E33028945,1469,760,8,60,20,64,15,5,411,126
E33028946,512,337,2,3,4,7,1,1,132,25
E33028947,539,278,0,19,8,24,2,1,173,34
E33028948,1192,665,3,21,19,20,5,12,355,92
E33028949,503,268,2,14,6,18,9,3,135,48
E33028950,249,111,11,4,2,30,2,2,66,21
E33028951,1171,641,11,34,10,30,11,4,338,92
E33028952,746,384,9,9,14,11,9,1,239,70
E33028953,1919,1017,13,67,31,88,12,10,480,201
E33028954,471,251,1,21,9,23,6,2,125,33
E33028955,273,105,2,19,25,34,1,1,63,23
E33028956,2521,1472,15,44,25,39,14,15,720,177
E33028957,666,359,8,15,7,31,2,3,201,40
E33028958,302,177,8,13,1,47,0,0,40,16
E33028959,1020,579,7,26,8,24,6,1,316,53
E33028960,1058,591,3,25,11,45,15,8,287,73
E33028961,279,161,2,5,2,9,5,3,70,22
E33028962,963,553,10,13,6,31,4,3,276,67
E33028963,856,480,3,18,11,14,5,4,256,65
E33028964,1578,710,14,53,13,129,19,9,487,144
E33028965,972,583,5,9,10,10,8,5,273,69
E33028966,779,417,2,29,15,36,6,3,222,49
E33028967,403,223,1,14,7,7,2,9,117,23
E33028968,1169,610,11,75,14,40,14,7,316,82
E33028969,679,381,6,13,9,48,5,0,155,62
E33028970,1104,659,2,14,4,16,7,1,320,81
E33028971,729,428,0,26,4,7,3,1,198,62
E33028972,1245,666,12,36,16,26,14,8,380,87
E33028973,910,487,7,17,10,18,4,4,291,72
E33028974,1232,624,14,32,27,31,14,9,394,87
E33028975,1172,642,2,29,6,28,5,7,370,83
E33028976,350,181,2,9,3,27,7,3,90,28
E33028977,2455,1348,15,97,40,48,21,11,679,196
E33028978,529,306,6,24,5,15,6,5,129,33
E33028979,268,149,1,2,6,6,3,2,72,27
E33028980,672,370,3,21,5,12,6,3,204,48
E33028981,474,236,4,30,7,14,2,1,132,48
E33028982,1682,930,14,55,11,55,15,6,481,115
E33028983,1657,878,8,41,12,67,8,10,506,127
E33028984,339,170,0,14,7,12,11,2,100,23
E33028985,255,120,0,19,1,21,2,2,69,21
E33028986,250,112,2,9,5,21,3,2,66,30
E33028987,723,464,1,13,4,7,1,2,186,45
E33028988,1025,541,7,23,17,22,3,7,309,96
E33028989,254,127,1,14,2,20,2,1,64,23
E33028990,395,226,6,11,3,5,0,4,102,38
E33028991,1508,651,11,153,28,88,23,12,444,98
E33028992,343,180,0,12,2,18,0,1,108,22
E33028993,483,254,5,9,8,12,2,1,144,48
E33028994,435,208,4,16,6,23,4,1,130,43
E33028995,370,216,2,13,4,8,1,3,93,30
E33028996,3918,2312,24,56,34,80,18,16,1106,272
E33028997,1788,984,6,51,20,50,12,15,518,132
E33028998,708,402,2,17,16,18,5,4,191,53
E33028999,1205,680,1,22,11,31,6,1,360,93
E33029000,432,243,4,10,4,12,2,1,133,23
E33029001,433,257,0,14,3,7,2,1,121,28
E33029002,1355,673,18,15,29,29,9,3,464,115
E33029003,1995,1133,24,59,26,38,8,7,558,142
E33029004,2607,1480,14,61,32,44,12,15,745,204
E33029005,708,391,14,13,9,21,3,4,202,51
E33029006,626,337,14,16,10,19,6,4,172,48
E33029007,1112,623,7,39,3,20,15,8,314,83
E33029008,564,292,4,19,8,23,9,4,159,46
E33029009,1000,553,3,26,2,114,37,1,200,64
E33029010,385,170,3,45,1,68,15,0,68,15
E33029011,638,378,8,11,3,30,13,2,153,40
E33029012,378,216,0,20,3,67,8,0,46,18
E33029013,230,104,1,10,1,49,4,0,44,17
E33029014,340,176,0,20,3,52,10,1,58,20
E33029015,652,397,2,15,2,29,3,7,154,43
E33029016,231,109,4,13,7,45,11,1,34,7
E33029017,344,252,3,8,6,21,4,1,33,16
E33029018,357,227,5,12,2,22,0,0,67,22
E33029019,428,244,2,13,1,13,3,4,125,23
E33029020,326,197,0,6,2,19,0,0,83,19
E33029021,271,173,2,2,3,12,0,0,65,14
E33029022,334,212,2,11,1,21,6,0,60,21
E33029023,1646,1035,4,19,5,64,26,8,367,118
E33029024,4307,2341,16,228,10,162,240,32,1023,255
E33029025,494,231,2,28,4,40,22,3,128,36
E33029026,673,374,0,21,5,62,11,3,161,36
E33029027,1286,706,5,24,4,59,25,6,377,80
E33029028,234,133,2,6,0,6,0,1,67,19
E33029029,594,314,3,23,1,42,13,0,151,47
E33029030,690,349,8,19,1,36,17,1,204,55
E33029031,933,479,1,46,3,84,40,5,209,66
E33029032,2122,1077,10,135,72,119,12,31,493,173
E33029033,246,67,3,9,84,17,1,2,33,30
E33029034,362,133,8,47,41,48,0,4,56,25
E33029035,522,255,7,65,17,31,5,2,101,39
E33029036,1068,430,18,118,18,68,6,17,305,88
E33029037,1650,916,12,103,22,92,13,19,366,107
E33029038,680,371,1,16,19,28,3,5,191,46
E33029039,360,167,0,14,12,40,3,6,91,27
E33029040,313,125,4,48,39,34,2,4,39,18
E33029041,355,117,14,45,76,20,5,14,38,26
E33029042,232,102,1,22,35,8,2,8,32,22
E33029043,1253,459,29,247,115,139,16,24,145,79
E33029044,214,74,10,30,24,35,1,6,19,15
E33029045,367,131,4,47,71,17,4,17,54,22
E33029046,259,88,8,25,41,24,0,13,39,21
E33029047,238,81,8,17,44,25,1,2,41,19
E33029048,244,93,2,21,53,11,2,5,40,17
E33029049,366,161,2,58,16,13,5,7,75,29
E33029050,1401,681,7,78,93,103,16,9,307,107
E33029051,235,84,0,8,71,21,0,1,28,22
E33029052,301,126,1,6,43,13,0,3,82,27
E33029053,276,91,3,9,93,20,0,2,31,27
E33029054,337,129,4,23,80,38,3,1,37,22
E33029055,309,102,3,57,58,24,2,4,32,27
E33029056,404,182,3,24,115,13,1,1,40,25
E33029057,310,137,3,22,67,22,1,3,36,19
E33029058,349,148,0,27,75,12,0,6,55,26
E33029059,403,192,0,20,58,10,2,3,82,36
E33029060,852,375,17,29,23,44,6,10,263,85
E33029061,240,77,2,34,57,16,0,1,33,20
E33029062,238,69,2,5,105,9,1,2,24,21
E33029063,228,64,6,23,84,14,0,8,18,11
E33029064,1241,597,17,47,89,78,9,13,293,98
E33029065,204,112,3,8,3,11,0,2,41,24
E33029066,425,212,4,43,10,32,2,6,78,38
E33029067,727,413,4,48,14,39,2,7,151,49
E33029068,515,252,6,43,23,39,1,3,112,36
E33029069,358,178,3,12,21,21,6,4,90,23
E33029070,291,126,1,18,34,24,0,6,53,29
E33029071,360,159,3,35,29,44,6,3,45,36
E33029072,210,95,3,18,18,18,3,3,34,18
E33029073,497,451,2,2,7,10,0,2,9,14
E33029074,915,347,4,22,26,23,0,6,345,142
E33029075,568,270,1,25,62,41,3,7,113,46
E33029076,497,258,4,17,28,16,1,1,132,40
E33029077,294,161,3,15,17,22,1,0,55,20
E33029078,268,160,3,17,15,15,0,5,39,14
E33029079,543,308,3,30,21,27,5,5,116,28
E33029080,257,149,2,28,6,5,1,9,39,18
E33029081,249,125,4,18,21,14,3,7,39,18
E33029082,438,184,10,38,48,32,0,11,83,32
E33029083,2467,1423,28,216,111,138,14,32,347,158
E33029084,266,87,7,27,20,36,1,4,61,23
E33029085,459,149,13,42,49,22,4,16,130,34
E33029086,214,77,6,19,23,16,3,7,44,19
E33029087,227,130,3,15,11,20,2,0,31,15
E33029088,536,257,4,56,51,30,3,5,92,38
E33029089,294,99,9,15,96,15,1,0,38,21
E33029090,702,263,21,136,13,96,5,10,103,55
E33029091,397,177,0,36,47,23,3,3,82,26
E33029092,423,150,10,44,72,60,2,4,59,22
E33029093,231,135,1,6,27,7,1,4,35,15
E33029094,259,153,1,5,0,19,7,0,62,12
E33029095,925,550,9,46,0,22,30,2,226,40
E33029096,231,142,0,7,0,1,2,2,67,10
E33029097,282,168,1,7,0,9,8,2,77,10
E33029098,494,270,0,7,0,12,13,2,145,45
E33029099,439,259,1,11,3,5,11,2,120,27
E33029100,238,149,9,5,0,7,3,1,49,15
E33029101,242,141,3,9,0,13,1,1,59,15
E33029102,902,549,6,16,0,40,15,1,206,69
E33029103,299,147,7,22,0,16,5,1,74,27
E33029104,266,162,7,8,0,10,2,0,63,14
E33029105,661,370,2,31,1,26,15,3,176,37
E33029106,263,137,1,6,1,13,2,2,78,23
E33029107,619,380,3,5,0,12,10,4,153,52
E33029108,1460,837,6,34,2,35,31,7,423,85
E33029109,799,451,0,1,4,9,8,8,261,57
E33029110,252,131,5,4,0,21,5,2,69,15
E33029111,268,159,0,0,0,9,4,0,69,27
E33029112,720,383,1,21,0,47,10,1,211,46
E33029113,568,342,1,1,1,3,6,1,181,32
E33029114,536,363,0,3,0,5,4,2,129,30
E33029115,735,415,2,13,1,9,13,4,223,55
E33029116,405,257,4,4,0,16,2,0,88,34
E33029117,312,204,3,6,1,1,3,0,73,21
E33029118,661,374,1,4,0,4,7,2,226,43
E33029119,769,488,3,7,2,24,13,5,183,44
E33029120,811,475,3,6,2,8,9,7,245,56
E33029121,396,209,5,10,0,37,7,5,95,28
E33029122,223,125,3,8,0,17,7,1,49,13
E33029123,381,212,5,12,0,13,8,0,100,31
E33029124,288,157,2,5,1,4,4,0,101,14
E33029125,229,119,2,11,0,6,4,3,65,19
E33029126,638,327,4,22,3,19,8,0,209,46
E33029127,268,164,0,9,0,7,16,2,51,19
E33029128,693,394,2,13,1,23,32,1,187,40
E33029129,214,124,4,11,1,12,2,0,48,12
E33029130,366,224,6,11,1,17,4,2,78,23
E33029131,1847,1208,24,69,5,63,18,10,327,123
E33029132,311,188,0,0,0,3,0,2,102,16
E33029133,160,89,1,1,0,1,1,0,59,8
E33029134,260,170,1,0,0,0,1,0,82,6
E33029135,1060,677,2,12,1,27,7,6,257,71
E33029136,353,220,2,4,0,13,5,0,91,18
E33029137,266,144,7,6,0,7,3,3,78,18
E33029138,724,424,5,36,1,26,7,2,177,46
E33029139,297,167,3,13,0,4,3,1,85,21
E33029140,211,144,1,0,0,5,0,0,48,13
E33029141,338,219,1,2,1,5,1,0,84,25
E33029142,202,118,0,6,0,9,7,2,49,11
E33029143,486,297,5,4,1,12,7,5,130,25
E33029144,743,387,19,62,0,12,67,3,151,42
E33029145,461,300,4,3,0,2,5,4,121,22
E33029146,816,304,12,251,16,50,39,17,64,63
E33029147,469,266,0,45,4,31,4,3,75,41
E33029148,341,150,6,66,7,42,7,2,42,19
E33029149,570,270,3,90,10,49,6,10,100,32
E33029150,301,155,4,45,7,34,3,5,35,13
E33029151,782,287,15,232,6,100,9,13,72,48
E33029152,336,146,3,47,25,39,4,4,41,27
E33029153,375,135,2,69,51,33,6,5,50,24
E33029154,460,198,4,73,21,59,1,1,78,25
E33029155,395,184,1,56,16,37,3,2,66,30
E33029156,349,128,3,67,13,38,10,3,55,32
E33029157,410,188,0,56,24,31,3,2,70,36
E33029158,396,107,17,99,16,30,2,7,91,27
E33029159,535,207,16,141,19,35,3,11,78,25
E33029160,867,372,10,33,19,113,2,3,236,79
E33029161,484,242,4,26,9,20,3,2,135,43
E33029162,505,231,5,88,32,32,1,10,64,42
E33029163,492,163,5,169,19,55,3,14,41,23
E33029164,639,274,4,210,0,40,16,10,51,34
E33029165,384,213,2,67,1,24,3,2,55,17
E33029166,629,292,23,110,3,73,6,7,77,38
E33029167,678,303,6,136,12,72,9,15,89,36
E33029168,165,64,2,46,7,7,5,5,21,8
E33029169,1019,398,19,261,21,96,21,21,124,58
E33029170,777,350,6,208,8,57,14,6,88,40
E33029171,751,252,13,230,13,57,21,11,102,52
E33029172,261,145,3,35,6,22,2,3,27,18
E33029173,379,106,9,153,6,28,6,14,37,20
E33029174,280,120,2,38,17,24,7,8,44,20
E33029175,647,338,1,53,4,31,9,8,158,45
E33029176,478,172,12,143,0,70,9,8,39,25
E33029177,309,182,0,20,4,29,1,1,49,23
E33029178,786,432,4,5,1,6,11,2,270,55
E33029179,771,478,5,9,1,12,3,9,182,72
E33029180,1778,962,12,54,6,35,10,2,574,123
E33029181,735,435,2,16,1,14,2,3,201,61
E33029182,752,440,2,9,1,17,1,4,224,54
E33029183,227,131,2,3,1,3,0,1,73,13
E33029184,496,287,5,5,2,12,1,0,149,35
E33029185,246,146,4,3,0,8,1,3,64,17
E33029186,1653,964,11,32,7,64,8,6,440,121
E33029187,349,205,3,3,2,11,0,2,102,21
E33029188,292,174,3,1,1,4,2,0,87,20
E33029189,424,236,5,8,0,19,2,0,121,33
E33029190,200,103,3,0,1,22,0,1,56,14
E33029191,287,163,2,11,1,12,0,2,73,23
E33029192,365,229,4,7,2,18,0,1,81,23
E33029193,305,172,0,7,2,12,6,1,92,13
E33029194,412,245,2,11,3,10,3,2,106,30
E33029195,1753,1078,5,17,4,20,2,12,481,134
E33029196,522,309,2,11,1,15,2,4,132,46
E33029197,354,190,3,25,0,17,1,1,87,30
E33029198,1535,846,4,46,2,44,18,7,447,121
E33029199,1075,617,3,14,2,21,5,4,343,66
E33029200,1029,549,5,34,2,67,18,5,282,67
E33029201,801,453,2,7,3,11,2,5,262,56
E33029202,429,248,0,13,1,18,1,1,113,34
E33029203,424,271,1,10,0,12,1,2,103,24
E33029204,251,158,0,3,0,12,0,3,60,15
E33029205,737,412,6,14,2,12,3,3,223,62
E33029206,124,72,0,2,1,1,0,1,39,8
E33029207,234,147,6,5,1,8,0,1,48,18
E33029208,327,202,1,9,0,6,3,1,88,17
E33029209,394,240,4,4,3,19,0,3,90,31
E33029210,755,459,2,10,1,12,4,2,218,47
E33029211,277,148,1,3,3,5,2,0,92,23
E33029212,242,141,2,3,0,1,0,1,77,17
E33029213,374,214,0,5,1,5,4,0,120,25
E33029214,497,277,4,7,0,11,11,3,152,32
E33029215,298,172,0,1,0,5,1,0,96,23
E33029216,211,137,2,6,0,1,0,0,55,10
E33029217,680,407,5,19,1,13,1,4,172,58
E33029218,785,449,3,6,1,17,8,3,240,58
E33029219,642,391,3,3,2,5,1,4,186,47
E33029220,3012,1971,28,74,5,108,18,11,617,180
E33029221,431,241,3,18,0,13,0,1,120,35
E33029222,229,133,8,5,0,6,2,0,55,20
E33029223,291,178,0,2,0,4,2,1,80,24
E33029224,239,141,0,5,3,5,1,0,57,27
E33029225,780,442,2,12,2,32,4,0,223,63
E33029226,225,140,1,0,0,3,0,1,69,11
E33029227,352,226,3,2,0,2,1,3,93,22
E33029228,667,350,3,24,1,72,0,3,164,50
E33029229,380,235,1,4,1,14,1,2,91,31
E33029230,420,244,1,4,0,6,4,4,122,35
E33029231,255,147,1,0,0,4,0,0,72,31
E33029232,340,201,0,7,0,14,1,1,98,18
E33029233,255,136,2,5,0,20,1,2,73,16
E33029234,454,262,2,24,0,12,0,0,118,36
E33029235,272,148,1,4,0,17,1,1,77,23
E33029236,388,182,4,9,5,27,1,7,115,38
E33029237,258,99,1,1,1,9,0,2,115,30
E33029238,248,114,1,8,6,5,1,1,85,27
E33029239,252,129,2,4,5,10,0,0,70,32
E33029240,936,453,13,24,19,26,9,9,306,77
E33029241,308,120,13,3,8,7,1,4,113,39
E33029242,216,87,6,34,1,45,2,3,25,13
E33029243,343,144,2,5,11,8,0,1,136,36
E33029244,206,84,11,5,5,9,1,2,68,21
E33029245,369,130,5,1,2,15,1,2,158,55
E33029246,1236,505,4,39,34,45,16,1,444,148
E33029247,689,348,7,50,4,77,7,5,139,52
E33029248,219,81,4,0,6,6,2,4,89,27
E33029249,246,90,2,5,3,9,1,0,111,25
E33029250,280,85,3,4,1,14,2,3,132,36
E33029251,231,123,8,8,15,15,0,1,43,18
E33029252,789,311,3,21,13,21,4,4,333,79
E33029253,4224,1524,41,79,74,146,26,27,1862,445
E33029254,729,295,7,41,6,67,3,0,240,70
E33029255,399,128,5,8,5,19,2,3,154,75
E33029256,541,192,7,6,11,12,1,3,254,55
E33029257,413,174,9,18,4,70,1,1,96,40
E33029258,248,125,4,4,0,22,3,2,61,27
E33029259,3514,1995,36,175,49,259,30,22,692,256
E33029260,267,157,2,12,2,21,3,3,49,18
E33029261,506,257,3,30,10,26,7,3,129,41
E33029262,204,87,1,6,7,7,1,2,73,20
E33029263,227,98,2,10,2,10,0,0,85,20
E33029264,230,87,2,7,13,7,1,4,76,33
E33029265,389,160,4,30,32,12,3,4,100,44
E33029266,206,89,1,23,1,28,2,2,38,22
E33029267,374,151,1,29,4,17,4,2,134,32
E33029268,1227,586,11,54,18,46,8,11,413,80
E33029269,448,178,7,15,15,21,4,3,171,34
E33029270,475,208,1,39,11,56,3,2,117,38
E33029271,419,157,4,27,6,14,3,0,156,52
E33029272,293,134,4,2,2,12,4,2,103,30
E33029273,220,93,1,9,3,20,1,1,62,30
E33029274,441,239,3,14,28,21,3,3,96,34
E33029275,383,156,5,30,13,25,7,3,108,36
E33029276,733,399,4,15,4,12,3,0,241,55
E33029277,570,272,2,7,11,13,4,8,209,44
E33029278,1026,394,13,26,10,42,4,6,427,104
E33029279,247,81,2,21,3,9,2,5,93,31
E33029280,199,89,1,3,3,2,2,0,78,21
E33029281,493,202,6,26,10,24,2,2,173,48
E33029282,294,118,0,9,3,11,2,0,125,26
E33029283,752,369,8,22,15,32,7,4,231,64
E33029284,319,124,5,5,9,27,2,3,110,34
E33029285,211,100,0,3,4,10,1,0,76,17
E33029286,371,132,10,54,6,32,5,1,106,25
E33029287,369,121,2,10,11,14,0,3,172,36
E33029288,405,198,8,17,1,33,5,4,108,31
E33029289,1374,615,9,42,30,27,8,6,515,122
E33029290,441,184,4,4,9,16,3,2,185,34
E33029291,406,186,5,6,8,20,4,1,141,35
E33029292,227,91,2,9,2,23,1,2,77,20
E33029293,206,108,1,1,1,12,0,1,64,18
E33029294,439,184,0,15,11,29,3,1,158,38
E33029295,222,97,1,1,12,9,2,2,73,25
E33029296,279,117,5,1,5,15,1,0,105,30
E33029297,493,215,3,19,6,38,2,3,171,36
E33029298,271,103,2,10,17,9,0,0,89,41
E33029299,219,103,0,6,5,30,1,2,55,17
E33029300,351,146,5,6,4,21,1,2,132,34
E33029301,210,76,8,4,0,8,0,2,82,30
E33029302,414,204,11,8,1,27,9,3,122,29
E33029303,238,91,6,0,9,12,1,0,96,23
E33029304,513,203,4,16,9,9,4,5,212,51
E33029305,573,190,5,14,9,9,1,4,285,56
E33029306,387,150,5,14,49,12,2,3,111,41
E33029307,353,147,9,25,4,39,3,2,95,29
E33029308,553,171,24,20,13,87,0,5,172,61
E33029309,924,420,7,70,8,74,13,8,233,91
E33029310,648,292,12,17,25,10,4,2,223,63
E33029311,223,74,1,10,4,37,2,2,73,20
E33029312,264,82,5,9,5,36,0,0,97,30
E33029313,199,70,2,15,1,43,0,0,45,23
E33029314,644,250,4,11,20,18,2,7,265,67
E33029315,321,108,5,14,7,31,0,0,102,54
E33029316,410,141,6,24,34,33,1,9,119,43
E33029317,432,172,8,9,10,15,5,5,168,40
E33029318,1757,728,14,49,51,42,9,16,670,178
E33029319,361,136,2,8,2,16,3,3,138,53
E33029320,237,93,13,3,5,22,1,0,66,34
E33029321,309,129,8,6,7,21,0,3,92,43
E33029322,351,142,4,3,15,6,1,2,141,37
