GeographyCode,WP101EW0001
E00072489,44
E00072490,402
E00072491,474
E00072492,85
E00072493,9
E00072494,535
E00072495,26
E00072496,243
E00072497,57
E00072498,73
E00072499,66
E00072500,21
E00072501,29
E00072502,720
E00072503,11
E00072504,19
E00072505,55
E00072506,152
E00072507,12
E00072508,16
E00072509,83
E00072510,34
E00072511,150
E00072512,9
E00072513,9
E00072514,50
E00072515,308
E00072516,41
E00072517,523
E00072518,21
E00072519,482
E00072520,418
E00072521,54
E00072522,10
E00072523,17
E00072524,11
E00072525,25
E00072526,33
E00072527,9
E00072528,152
E00072529,30
E00072530,6
E00072531,16
E00072532,5
E00072533,36
E00072534,48
E00072535,194
E00072536,22
E00072537,23
E00072538,6
E00072539,156
E00072540,17
E00072541,16
E00072542,19
E00072543,27
E00072544,28
E00072545,55
E00072546,110
E00072547,10
E00072548,33
E00072549,14
E00072550,30
E00072551,27
E00072552,58
E00072553,24
E00072554,178
E00072555,74
E00072556,78
E00072557,27
E00072558,19
E00072559,72
E00072560,16
E00072561,8
E00072562,22
E00146810,198
E00146811,19
E00146812,57
E00146813,16
E00146814,44
E00146815,20
E00146816,246
E00146817,30
E00146818,23
E00146819,21
E00146820,147
E00146821,21
E00146822,254
E00146823,22
E00146824,81
E00146825,29
E00146826,143
E00146827,31
E00146828,84
E00146829,48
E00146830,495
E00146831,659
E00146832,135
E00146833,29
E00146834,61
E00146835,274
E00146836,55
E00146837,286
E00146838,130
E00146839,24
E00146840,240
E00146841,59
E00146842,128
E00146843,264
E00146844,722
E00146845,39
E00146846,412
E00146847,135
E00146848,110
E00146849,35
E00146850,68
E00146851,756
E00146852,50
E00146853,26
E00146854,35
E00146855,858
E00146856,33
E00146857,64
E00146858,29
E00146859,46
E00146860,58
E00146861,42
E00146862,335
E00146863,59
E00146864,32
E00146865,51
E00146866,25
E00146867,15
E00146868,26
E00146869,41
E00146870,26
E00146871,10
E00146872,17
E00146873,177
E00146874,131
E00146875,65
E00146876,16
E00146877,30
E00146878,28
E00146879,84
E00146880,74
E00146881,204
E00146882,162
E00146883,42
E00146884,31
E00146885,38
E00146886,47
E00146887,39
E00146888,147
E00146889,27
E00146890,31
E00146891,133
E00146892,35
E00146893,96
E00146894,219
E00146895,181
E00146896,83
E00146897,205
E00146898,144
E00146899,217
E00146900,56
E00146901,24
E00146902,24
E00146903,329
E00146904,233
E00146905,13
E00146906,44
E00146907,32
E00146909,24
E00146910,105
E00146911,98
E00146912,55
E00146913,70
E00146914,69
E00146915,129
E00146916,131
E00146917,59
E00146918,39
E00146919,114
E00146920,46
E00146921,36
E00146922,208
E00146923,91
E00146924,163
E00146925,64
E00146926,29
E00146927,29
E00146928,42
E00146929,51
E00146930,36
E00146931,68
E00146932,112
E00146933,18
E00146934,61
E00146935,85
E00146936,110
E00146937,64
E00146938,200
E00146940,294
E00146941,349
E00146942,78
E00146943,33
E00146944,55
E00146945,37
E00146946,24
E00146947,171
E00146948,106
E00146949,39
E00146950,112
E00146951,281
E00146952,138
E00146953,29
E00146954,54
E00146955,26
E00146956,27
E00146957,146
E00146958,44
E00146959,27
E00146960,97
E00146961,28
E00146962,518
E00146963,229
E00146964,30
E00146965,55
E00146966,29
E00146967,284
E00146968,152
E00146969,79
E00146970,354
E00146971,77
E00146972,23
E00146973,86
E00146974,23
E00146975,18
E00146976,193
E00146978,266
E00146979,101
E00146980,149
E00146981,173
E00146982,77
E00146983,91
E00146984,194
E00146985,174
E00146986,46
E00146987,186
E00146988,150
E00146989,214
E00146990,63
E00146991,58
E00146992,62
E00146993,108
E00146994,100
E00146995,257
E00146996,76
E00146997,88
E00146998,208
E00146999,122
E00147000,433
E00147001,83
E00147002,74
E00147003,21
E00147004,63
E00147005,75
E00147006,280
E00147007,187
E00147008,157
E00147009,85
E00147010,30
E00147011,138
E00147012,31
E00147013,129
E00147014,47
E00147015,456
E00147016,23
E00147017,14
E00147018,42
E00147019,41
E00147020,305
E00147021,83
E00147022,57
E00147023,127
E00147024,132
E00147025,53
E00147026,153
E00147027,69
E00147028,67
E00147029,123
E00147030,147
E00147031,141
E00147032,52
E00147033,101
E00147034,120
E00147035,130
E00147036,58
E00147037,102
E00147038,138
E00147039,131
E00147040,515
E00147041,99
E00147042,620
E00147043,176
E00147044,20
E00147045,61
E00147046,103
E00147047,62
E00147048,53
E00147049,442
E00147050,669
E00147051,235
E00147052,23
E00147053,14
E00147054,965
E00147055,101
E00147056,31
E00147057,29
E00147058,24
E00147059,1381
E00147060,46
E00147062,27
E00147063,138
E00147064,40
E00147065,25
E00147066,43
E00147067,27
E00147068,86
E00147069,28
E00147070,206
E00147071,96
E00147072,26
E00147073,22
E00147074,59
E00147075,30
E00147076,24
E00147077,31
E00147078,49
E00147079,61
E00147080,28
E00147081,182
E00147082,167
E00147083,50
E00147084,79
E00147085,234
E00147086,364
E00147087,60
E00147088,45
E00147089,335
E00147090,149
E00147091,191
E00147092,107
E00147093,100
E00147094,85
E00147095,20
E00147096,41
E00147097,74
E00147098,458
E00147100,25
E00147101,52
E00147104,45
E00147105,247
E00147106,274
E00147107,19
E00147108,35
E00147109,97
E00147110,92
E00147111,23
E00147112,121
E00147113,531
E00147114,22
E00147115,48
E00147116,133
E00147117,74
E00147118,191
E00147119,128
E00147120,415
E00147121,39
E00147122,299
E00147123,41
E00147124,23
E00147125,107
E00147126,66
E00147127,246
E00147128,58
E00147129,46
E00147130,26
E00147131,116
E00147132,80
E00147133,36
E00147134,356
E00147135,97
E00147136,70
E00147137,53
E00147138,27
E00147139,36
E00147140,474
E00147141,16
E00147142,145
E00147143,116
E00147144,238
E00147145,105
E00147146,113
E00147147,329
E00147148,25
E00147149,49
E00147150,29
E00147151,108
E00147152,23
E00147153,38
E00147154,1096
E00147155,341
E00147156,32
E00147157,22
E00147158,46
E00147159,16
E00147160,24
E00147161,50
E00147162,98
E00147163,97
E00147164,140
E00147165,46
E00147166,45
E00147167,212
E00147168,106
E00147169,84
E00147170,123
E00147171,40
E00147172,118
E00147173,119
E00147174,60
E00147175,216
E00147176,89
E00147177,28
E00147178,36
E00147179,35
E00147180,24
E00147181,45
E00147182,30
E00147183,21
E00147184,33
E00147185,68
E00147186,11
E00147187,24
E00147188,32
E00147189,106
E00147190,368
E00147191,27
E00147192,29
E00147193,33
E00147194,10
E00147195,11
E00147196,25
E00147197,251
E00147198,1055
E00147199,32
E00147200,27
E00147201,65
E00147202,43
E00147203,264
E00147204,2027
E00147205,694
E00147206,232
E00147207,76
E00147208,318
E00147209,141
E00147210,177
E00147211,298
E00147212,73
E00147213,132
E00147214,15
E00147215,20
E00147216,12
E00147217,52
E00147218,42
E00147219,32
E00147220,9
E00147221,48
E00147222,18
E00147223,1975
E00147224,25
E00147225,23
E00147226,75
E00147227,23
E00147228,128
E00147229,153
E00147230,75
E00147231,19
E00147232,49
E00147233,85
E00147234,47
E00147235,75
E00147236,109
E00147237,96
E00147238,194
E00147239,47
E00147240,50
E00147241,82
E00147242,36
E00147243,80
E00147244,55
E00147245,77
E00147246,29
E00147247,123
E00147248,45
E00147249,32
E00147250,25
E00147251,21
E00147252,53
E00147253,93
E00147254,129
E00147255,197
E00147256,53
E00147257,169
E00147258,115
E00147259,104
E00147260,120
E00147261,32
E00147262,215
E00147263,62
E00147264,35
E00147265,80
E00147266,21
E00147267,166
E00147268,20
E00147269,106
E00147270,27
E00147271,303
E00147272,102
E00147273,65
E00147274,960
E00147275,68
E00147276,78
E00147277,52
E00147278,266
E00147279,225
E00147280,57
E00147281,58
E00147282,135
E00147284,61
E00147285,48
E00147286,15
E00147287,55
E00147288,97
E00147289,335
E00147290,79
E00147291,39
E00147292,387
E00147293,93
E00147294,63
E00147295,136
E00147296,20
E00147297,441
E00147298,33
E00147299,93
E00147300,101
E00147301,25
E00147302,25
E00147303,133
E00147304,21
E00147305,65
E00147306,47
E00147307,25
E00147308,74
E00147309,110
E00147310,34
E00147311,95
E00147312,30
E00147313,33
E00147314,28
E00147316,35
E00147317,53
E00147318,26
E00147319,354
E00147320,64
E00147321,56
E00147322,137
E00147323,17
E00147324,70
E00147325,1958
E00147326,174
E00147327,49
E00147328,678
E00147329,26
E00147330,417
E00147331,24
E00147332,32
E00147333,87
E00147334,27
E00147335,51
E00147336,39
E00147337,31
E00147338,113
E00147339,100
E00147340,30
E00147341,24
E00147342,31
E00147343,25
E00147344,20
E00147345,135
E00147346,97
E00147347,208
E00147348,31
E00147349,73
E00147350,166
E00147351,117
E00147352,45
E00147353,167
E00147354,106
E00147355,20
E00147356,85
E00147357,197
E00147358,73
E00147359,68
E00147360,20
E00147361,46
E00147362,111
E00147363,33
E00147364,51
E00147365,239
E00147366,169
E00147367,3280
E00147368,17
E00147369,27
E00147370,1060
E00147371,152
E00147372,664
E00147373,44
E00147374,63
E00147375,36
E00147376,17
E00147377,27
E00147378,96
E00147379,18
E00147380,67
E00147381,16
E00147382,66
E00147383,14
E00147384,309
E00147385,96
E00147386,14
E00147387,45
E00147388,22
E00147389,18
E00147390,21
E00147391,24
E00147393,93
E00147394,40
E00147395,446
E00147396,1536
E00147397,1466
E00147398,2707
E00147399,319
E00147400,47
E00147401,19
E00147402,38
E00147403,156
E00147404,225
E00147405,163
E00147406,18
E00147407,38
E00147408,22
E00147409,22
E00147410,88
E00147411,1412
E00147412,95
E00147413,31
E00147414,68
E00147415,2038
E00147416,34
E00147417,21
E00147418,87
E00147419,113
E00147420,236
E00147421,81
E00147422,316
E00147423,21
E00147424,157
E00147425,238
E00147426,60
E00147427,19
E00147428,39
E00147429,28
E00147430,153
E00147431,61
E00147432,23
E00147433,47
E00147434,20
E00147435,48
E00147436,31
E00147437,136
E00147438,190
E00147439,20
E00147440,33
E00147441,57
E00147442,27
E00147443,139
E00147444,31
E00147445,83
E00147446,80
E00147447,69
E00147448,70
E00147449,16
E00147450,23
E00147451,116
E00147452,91
E00147453,1478
E00147454,21
E00147455,23
E00147456,911
E00147457,96
E00147458,20
E00147459,25
E00147460,2539
E00147461,26
E00147462,13
E00147463,20
E00147464,18
E00147465,140
E00147466,68
E00147467,341
E00147468,97
E00147469,67
E00147470,129
E00147471,154
E00147472,286
E00147473,34
E00147474,272
E00147475,41
E00147476,164
E00147477,230
E00147478,86
E00147479,101
E00147480,111
E00147481,119
E00147482,25
E00147483,83
E00147484,141
E00147485,32
E00147486,192
E00147487,13
E00147488,348
E00147489,25
E00147490,25
E00147491,24
E00147492,37
E00147493,37
E00147494,190
E00147495,27
E00147496,855
E00147497,35
E00147498,355
E00147499,27
E00147500,31
E00147501,57
E00147502,266
E00147503,30
E00147504,35
E00147505,69
E00147506,31
E00147507,532
E00147508,68
E00147509,3
E00147510,34
E00147511,11
E00147512,75
E00147513,164
E00147514,401
E00147515,221
E00147516,50
E00147517,626
E00147518,101
E00147519,92
E00147520,57
E00147521,99
E00147522,126
E00147523,121
E00147524,73
E00147525,52
E00147526,179
E00147527,437
E00147528,244
E00147529,169
E00147530,18
E00147531,44
E00147532,65
E00147533,28
E00147534,47
E00147535,25
E00147536,35
E00147537,26
E00147538,174
E00147539,159
E00147540,38
E00147541,466
E00147542,98
E00147543,882
E00147544,40
E00147545,27
E00147546,24
E00147547,121
E00147549,48
E00147550,101
E00147551,40
E00147552,666
E00147553,113
E00147554,37
E00147555,11
E00147556,55
E00147557,277
E00147558,222
E00147559,101
E00147560,110
E00147561,42
E00147562,39
E00147563,139
E00147564,224
E00147565,113
E00147566,124
E00147567,235
E00147568,97
E00147569,74
E00147570,71
E00147571,54
E00147572,47
E00147573,146
E00147574,109
E00147575,97
E00147576,296
E00147577,68
E00147578,38
E00147579,16
E00147580,32
E00147581,48
E00147582,90
E00147583,600
E00147584,26
E00147585,120
E00147586,23
E00147587,74
E00147588,57
E00147589,20
E00147590,18
E00147591,110
E00147592,113
E00147593,31
E00147594,55
E00147595,72
E00147596,49
E00147597,278
E00147598,26
E00147599,43
E00147600,19
E00147601,63
E00147602,95
E00147603,24
E00147604,30
E00147605,26
E00147606,18
E00147607,182
E00147608,87
E00147609,23
E00147610,41
E00147611,925
E00147612,20
E00147613,57
E00147614,16
E00147615,43
E00147616,30
E00147617,37
E00147618,53
E00147619,344
E00147620,37
E00147621,44
E00147622,32
E00147623,33
E00147624,403
E00147625,144
E00147626,58
E00147627,150
E00147628,139
E00147629,30
E00147630,46
E00147631,29
E00147632,27
E00147633,49
E00147634,83
E00147635,55
E00147636,103
E00147637,87
E00147638,70
E00147639,217
E00147640,374
E00147641,69
E00147642,113
E00147643,217
E00147644,74
E00147645,101
E00147646,97
E00147647,33
E00147648,378
E00147649,58
E00147650,73
E00147651,108
E00147652,131
E00147653,73
E00147654,121
E00147655,50
E00147656,65
E00147657,121
E00147658,53
E00147659,262
E00147660,141
E00147661,426
E00147662,29
E00147663,83
E00147664,76
E00147665,56
E00147666,326
E00147667,131
E00147668,172
E00147669,83
E00147670,67
E00147671,40
E00147672,188
E00147673,27
E00147674,24
E00147675,89
E00147676,179
E00147677,97
E00147678,253
E00147679,356
E00147680,21
E00147681,101
E00147682,89
E00147683,63
E00147684,30
E00147685,80
E00147686,66
E00147689,66
E00147690,118
E00147691,68
E00147692,138
E00147693,151
E00147694,119
E00147695,113
E00147696,184
E00147697,43
E00147698,168
E00147699,68
E00147700,246
E00147701,87
E00147702,110
E00147703,68
E00147704,119
E00147705,126
E00147706,146
E00147707,129
E00147708,83
E00147709,82
E00147710,82
E00147711,89
E00147712,28
E00147713,390
E00147714,206
E00147715,155
E00147716,78
E00147717,75
E00147718,96
E00147719,168
E00147720,101
E00147721,83
E00147722,46
E00147723,19
E00147724,26
E00147725,109
E00147726,22
E00147727,26
E00147728,90
E00147729,48
E00147730,95
E00147731,170
E00147732,437
E00147733,245
E00147734,464
E00147735,856
E00147736,125
E00147737,295
E00147738,60
E00147739,32
E00147740,22
E00147741,42
E00147742,34
E00147743,47
E00147744,40
E00147745,299
E00147747,110
E00147748,33
E00147749,54
E00147750,458
E00147751,434
E00147752,44
E00147753,70
E00147754,27
E00147755,284
E00147756,50
E00147757,28
E00147758,93
E00147759,109
E00147760,395
E00147761,353
E00147762,71
E00147763,107
E00147764,52
E00147765,43
E00147766,147
E00147767,83
E00147768,113
E00147769,53
E00147770,121
E00147771,131
E00147772,326
E00147773,63
E00147774,75
E00147775,95
E00147776,138
E00147777,149
E00147778,107
E00149527,53
E00149528,95
E00149529,19
E00149530,306
E00149531,263
E00149532,141
E00149533,59
E00149534,31
E00149535,27
E00149536,55
E00149537,46
E00149538,1041
E00149539,80
E00149540,37
E00149541,50
E00149542,29
E00149543,20
E00149544,22
E00149545,24
E00149546,12
E00149547,64
E00149548,57
E00149549,15
E00149550,41
E00149551,45
E00149552,29
E00149553,10
E00149554,21
E00149555,18
E00149556,229
E00149557,41
E00149558,33
E00149559,71
E00149560,17
E00149561,28
E00149562,1189
E00149563,27
E00149564,230
E00149565,25
E00149566,25
E00149567,15
E00149568,23
E00149569,39
E00149570,59
E00149571,20
E00149572,112
E00149573,12
E00149574,26
E00149575,26
E00149576,15
E00149577,17
E00149578,22
E00149579,16
E00149580,35
E00149581,21
E00149582,24
E00149583,32
E00149584,29
E00149585,58
E00149586,23
E00149587,26
E00149588,27
E00149589,21
E00149590,33
E00149591,20
E00149592,18
E00149593,88
E00149594,32
E00149595,26
E00149596,25
E00149597,33
E00149598,243
E00149599,1021
E00149600,20
E00149601,1386
E00149602,16
E00149603,56
E00149604,99
E00149605,78
E00149606,21
E00149607,1684
E00149608,447
E00149609,55
E00149610,14
E00149611,183
E00149612,64
E00149613,837
E00149614,17
E00149615,77
E00149616,541
E00149617,495
E00149618,2160
E00149619,372
E00149620,175
E00149621,29
E00149622,34
E00149623,66
E00149624,718
E00149625,164
E00149626,9
E00149627,1066
E00149628,39
E00149629,29
E00149630,379
E00149631,23
E00149632,77
E00149633,34
E00149634,310
E00149635,57
E00149636,37
E00149637,131
E00149638,233
E00149639,61
E00149640,29
E00149641,36
E00149642,46
E00149643,123
E00149644,93
E00149645,95
E00149646,27
E00149647,27
E00149648,13
E00149649,182
E00149650,31
E00149651,45
E00149652,16
E00149653,35
E00149654,26
E00149655,18
E00149656,136
