GeographyCode,WP6604EW0001,WP6604EW0002,WP6604EW0003,WP6604EW0004,WP6604EW0005,WP6604EW0006,WP6604EW0007,WP6604EW0008,WP6604EW0009,WP6604EW0010,WP6604EW0011,WP6604EW0012,WP6604EW0013,WP6604EW0014,WP6604EW0015,WP6604EW0016,WP6604EW0017,WP6604EW0018,WP6604EW0019,WP6604EW0020,WP6604EW0021,WP6604EW0022,WP6604EW0023,WP6604EW0024,WP6604EW0025,WP6604EW0026,WP6604EW0027,WP6604EW0028,WP6604EW0029,WP6604EW0030,WP6604EW0031,WP6604EW0032,WP6604EW0033,WP6604EW0034,WP6604EW0035,WP6604EW0036,WP6604EW0037,WP6604EW0038,WP6604EW0039,WP6604EW0040,WP6604EW0041,WP6604EW0042,WP6604EW0043,WP6604EW0044,WP6604EW0045,WP6604EW0046,WP6604EW0047,WP6604EW0048,WP6604EW0049,WP6604EW0050,WP6604EW0051,WP6604EW0052,WP6604EW0053,WP6604EW0054,WP6604EW0055,WP6604EW0056,WP6604EW0057,WP6604EW0058,WP6604EW0059,WP6604EW0060,WP6604EW0061,WP6604EW0062,WP6604EW0063,WP6604EW0064,WP6604EW0065,WP6604EW0066,WP6604EW0067,WP6604EW0068,WP6604EW0069,WP6604EW0070,WP6604EW0071,WP6604EW0072,WP6604EW0073,WP6604EW0074,WP6604EW0075,WP6604EW0076,WP6604EW0077,WP6604EW0078,WP6604EW0079,WP6604EW0080,WP6604EW0081,WP6604EW0082,WP6604EW0083,WP6604EW0084,WP6604EW0085,WP6604EW0086,WP6604EW0087,WP6604EW0088,WP6604EW0089,WP6604EW0090
E02002371,3325,9,59,113,471,116,408,2009,140,264,0,6,9,64,8,55,112,10,985,0,6,5,25,25,79,819,26,447,2,8,5,26,21,91,249,45,394,1,4,2,52,6,61,258,10,208,1,15,67,73,5,21,25,1,517,0,2,2,19,7,22,438,27,170,3,4,1,125,5,14,15,3,84,0,7,6,13,31,8,18,1,256,2,7,16,74,8,57,75,17
E02002373,2602,7,43,126,718,156,702,388,462,330,1,7,16,103,17,112,33,41,377,1,1,12,11,70,151,101,30,508,1,5,9,27,36,181,80,169,205,0,3,8,21,8,76,49,40,207,1,9,68,81,1,18,5,24,230,0,0,0,17,0,37,106,70,228,1,3,0,123,11,64,1,25,57,1,10,8,13,9,12,1,3,460,1,5,5,322,4,51,12,60
E02002374,2036,13,65,129,853,68,358,369,181,196,1,8,10,107,2,40,17,11,219,3,3,6,17,17,57,105,11,301,2,13,6,28,8,142,46,56,121,0,3,3,28,3,33,36,15,204,2,16,73,74,1,19,7,12,194,0,2,0,10,4,16,112,50,481,3,4,4,449,3,11,5,2,82,2,13,16,14,27,4,5,1,238,0,3,11,126,3,36,36,23
E02002375,780,6,35,79,150,38,88,323,61,64,0,0,3,32,4,9,11,5,108,0,4,1,2,4,10,80,7,102,1,5,1,11,4,15,44,21,44,1,2,0,2,2,14,17,6,100,0,10,53,18,5,2,8,4,150,0,1,0,5,1,4,127,12,38,0,2,2,24,0,5,4,1,52,3,9,11,7,13,2,6,1,122,1,2,8,49,5,27,26,4
E02002376,924,7,24,94,129,63,75,485,47,39,0,2,6,22,0,1,6,2,191,0,1,4,6,2,10,161,7,74,1,4,3,13,3,6,35,9,47,2,0,0,7,0,9,26,3,106,2,8,57,22,2,4,9,2,241,0,0,3,6,2,9,203,18,38,1,3,1,24,3,3,2,1,77,0,5,11,5,43,3,8,2,111,1,1,9,24,8,30,35,3
E02002377,1566,6,47,75,403,126,399,418,92,201,0,3,8,88,10,53,24,15,221,1,1,1,13,9,76,111,9,204,0,1,9,10,4,94,69,17,175,0,2,7,17,1,79,58,11,181,3,21,36,94,8,7,8,4,168,0,2,2,3,3,14,121,23,141,1,0,1,107,7,15,2,8,131,0,13,5,10,81,13,7,2,144,1,4,6,61,3,48,18,3
E02002379,1450,8,31,65,156,37,82,1036,35,71,0,0,2,31,2,9,24,3,250,1,2,2,5,2,6,227,5,424,0,5,3,4,2,10,391,9,112,0,1,1,2,6,6,94,2,71,1,8,37,11,3,3,6,2,199,1,1,1,7,2,12,166,9,148,1,5,1,60,1,2,76,2,40,3,5,10,5,10,0,6,1,135,1,4,8,31,9,34,46,2
E02002380,1151,2,160,287,150,62,113,313,64,113,0,19,18,31,4,20,11,10,175,0,3,16,5,5,11,132,3,91,0,14,13,8,5,14,26,11,81,0,14,13,10,5,10,23,6,282,2,50,172,30,6,9,11,2,133,0,1,2,5,1,4,92,28,34,0,3,0,23,3,5,0,0,133,0,44,40,7,26,6,8,2,109,0,12,13,31,7,34,10,2
E02002381,1534,20,143,197,310,178,241,375,70,207,4,22,16,70,25,43,18,9,175,0,5,16,10,19,40,82,3,228,0,25,2,29,11,67,83,11,144,0,16,16,23,29,26,29,5,271,2,35,129,63,13,16,4,9,184,1,2,0,9,5,6,131,30,51,0,3,0,34,3,10,1,0,151,11,27,12,22,57,13,9,0,123,2,8,6,50,16,20,18,3
E02002382,1346,7,50,62,559,106,181,301,80,153,1,5,0,92,4,21,19,11,105,0,1,3,9,2,12,75,3,82,0,2,1,7,4,29,30,9,112,0,7,5,29,4,30,28,9,151,1,12,30,82,6,8,9,3,150,0,1,0,5,0,6,108,30,256,3,4,2,220,4,14,6,3,131,1,14,9,21,71,11,4,0,206,1,4,12,94,11,50,22,12
E02002383,911,9,22,40,317,142,150,175,56,85,0,1,7,47,4,20,3,3,94,1,4,2,3,9,15,48,12,138,0,4,2,14,20,47,35,16,54,2,0,2,8,3,14,19,6,56,3,2,15,30,0,3,2,1,72,0,0,0,2,1,7,54,8,148,1,2,2,117,5,17,4,0,137,1,6,8,12,96,5,6,3,127,1,3,2,84,4,22,4,7
E02002384,6582,22,377,379,1228,713,1087,2574,202,728,2,51,31,232,50,135,214,13,1573,2,29,60,49,260,191,945,37,889,3,50,23,105,89,235,345,39,705,1,38,39,91,33,160,320,23,543,2,67,170,164,53,33,44,10,719,2,6,5,22,8,64,563,49,376,3,11,11,242,33,56,12,8,305,2,82,23,69,75,14,38,2,744,5,43,17,254,112,199,93,21
E02002385,2947,23,360,151,701,289,286,906,231,308,1,41,10,114,36,46,33,27,306,2,24,10,10,73,46,127,14,374,1,40,5,25,37,61,132,73,517,3,29,20,31,19,35,355,25,338,0,106,76,103,5,29,12,7,239,0,2,1,5,4,7,178,42,188,2,5,0,143,17,8,5,8,212,11,95,20,35,28,12,7,4,465,3,18,9,235,70,42,57,31
E02002386,4122,48,966,363,975,338,591,664,177,449,2,99,31,164,23,84,25,21,425,3,55,22,26,27,68,219,5,296,4,72,16,34,11,106,40,13,361,1,59,18,39,36,132,57,19,787,13,346,236,118,17,41,8,8,390,1,0,2,13,4,36,252,82,499,3,28,2,397,24,35,3,7,489,9,199,18,48,169,25,19,2,426,12,108,18,136,27,64,41,20
E02002387,2396,20,356,206,561,229,295,644,85,281,2,64,25,103,15,26,39,7,267,0,13,13,12,18,37,171,3,224,1,35,5,28,8,35,100,12,266,2,40,17,35,17,66,70,19,335,3,107,118,62,7,21,11,6,273,2,1,3,4,9,11,217,26,240,2,11,4,174,15,24,6,4,201,6,61,11,33,68,14,7,1,309,2,24,10,110,72,61,23,7
E02002388,1361,11,246,188,242,74,189,347,64,152,0,39,10,53,7,19,21,3,137,0,13,13,10,13,20,60,8,184,1,29,4,27,6,45,61,11,117,0,15,7,24,3,26,30,12,267,3,87,115,31,5,14,5,7,182,0,0,6,3,2,17,140,14,40,1,3,1,29,2,2,1,1,115,4,44,15,15,22,6,8,1,167,2,16,17,50,14,40,21,7
E02002389,685,4,31,108,118,36,100,267,21,52,1,0,4,16,1,14,14,2,63,0,0,3,1,1,5,47,6,104,0,4,4,3,2,21,66,4,34,0,1,5,2,2,9,12,3,109,2,8,63,19,4,4,8,1,115,0,1,2,2,2,4,101,3,46,1,3,1,35,0,6,0,0,52,0,7,15,6,18,3,2,1,110,0,7,11,34,6,34,17,1
E02002390,3275,31,168,194,958,89,270,1442,123,251,4,22,8,113,2,19,79,4,637,3,31,6,13,20,34,517,13,291,4,19,9,22,9,56,160,12,380,5,35,7,46,6,48,214,19,262,6,19,123,63,14,15,11,11,443,0,7,0,9,6,16,375,30,532,2,7,1,470,5,24,16,7,131,5,19,24,27,20,10,25,1,348,2,9,16,195,7,48,45,26
E02002391,5200,45,1080,498,1715,444,709,559,150,528,2,124,57,178,35,81,38,13,407,5,66,39,24,60,73,129,11,528,4,120,34,81,44,139,72,34,457,6,92,37,84,55,111,60,12,766,6,257,255,170,28,33,7,10,336,0,12,2,12,16,55,191,48,963,0,15,1,867,17,43,15,5,614,15,279,43,87,136,43,5,6,601,7,115,30,212,53,131,42,11
E02002392,15378,40,228,136,1019,1104,3387,8981,483,962,2,27,6,120,103,287,371,46,6601,8,37,33,38,274,1134,5034,43,2665,2,27,9,54,399,831,1229,114,2018,4,19,14,64,92,632,1123,70,539,7,43,51,140,86,50,141,21,904,2,2,2,41,17,72,694,74,512,2,6,1,195,19,172,93,24,215,6,47,7,46,48,20,38,3,962,7,20,13,321,66,189,258,88
E02002393,10475,30,275,212,924,305,707,7821,201,587,5,35,18,178,18,44,265,24,4301,5,11,25,48,28,166,3980,38,848,2,19,17,62,18,114,589,27,1346,2,25,11,68,27,106,1072,35,369,5,57,95,90,13,22,73,14,1473,0,4,4,39,10,68,1321,27,329,5,8,4,197,5,25,77,8,368,3,70,17,54,112,29,78,5,854,3,46,21,188,74,133,366,23
E02002394,3048,18,193,195,984,256,389,903,110,262,0,21,25,123,11,35,44,3,394,4,7,11,105,11,37,213,6,262,1,25,9,59,6,42,111,9,607,1,12,17,134,24,117,299,3,245,1,52,82,80,7,12,3,8,223,1,1,1,13,8,23,151,25,232,1,5,10,170,4,15,21,6,161,3,30,22,39,36,16,7,8,662,6,40,18,261,149,92,54,42
E02002395,4538,370,208,126,384,369,2289,693,99,367,54,15,9,60,12,186,16,15,886,59,19,10,33,48,497,211,9,1110,88,34,4,30,72,688,175,19,671,18,14,10,42,35,458,84,10,232,13,49,71,47,13,20,14,5,177,0,2,1,6,2,24,124,18,712,123,6,1,87,131,337,17,10,164,13,62,17,15,31,9,14,3,219,2,7,3,64,25,70,38,10
E02002396,3741,23,305,319,1027,619,252,1060,136,282,1,21,29,113,20,24,67,7,539,0,14,26,16,26,26,419,12,307,5,29,7,38,31,53,111,33,292,0,20,24,51,13,26,147,11,513,4,82,167,142,46,38,25,9,304,0,1,0,9,17,15,221,41,424,1,9,4,371,12,15,11,1,689,4,94,33,122,401,10,17,8,391,8,35,29,165,53,45,42,14
E02002397,1448,11,78,308,213,89,173,503,73,129,2,14,24,31,12,27,17,2,173,0,1,25,9,12,23,98,5,162,1,6,14,17,18,28,61,17,225,0,6,20,6,10,17,149,17,304,6,40,182,40,7,15,10,4,165,0,0,1,3,2,11,128,20,93,0,4,3,66,3,15,2,0,85,2,5,22,16,22,5,11,2,112,0,2,17,25,3,32,27,6
E02002398,1578,30,52,289,280,74,167,551,135,139,3,8,31,43,8,19,14,13,276,3,6,15,5,16,17,204,10,128,8,9,4,15,6,29,48,9,136,1,4,11,10,10,28,49,23,300,4,18,192,42,6,17,11,10,230,0,0,0,6,1,8,164,51,127,4,1,1,106,1,9,3,2,72,1,5,19,9,23,3,11,1,170,6,1,16,44,3,37,47,16
E02002399,5155,655,927,581,1068,630,602,623,69,506,50,123,46,170,41,39,32,5,389,65,51,34,31,18,44,138,8,457,60,78,34,119,29,67,58,12,512,46,78,40,144,38,47,117,2,790,62,183,276,86,118,36,14,15,190,1,5,2,4,6,23,136,13,226,25,19,7,134,10,23,8,0,1166,213,251,84,211,257,111,36,3,919,133,139,58,169,113,212,84,11
E02002400,12191,661,742,530,2911,1228,3485,2180,454,1315,63,89,49,409,69,480,112,44,1532,69,37,35,190,96,510,576,19,2136,86,68,35,338,74,850,624,61,1618,69,69,42,275,62,744,294,63,847,104,182,222,210,27,50,33,19,630,4,5,9,24,27,41,399,121,1125,216,29,35,520,41,248,20,16,1314,29,171,53,232,659,115,27,28,1674,21,92,50,713,173,447,95,83
E02002401,778,6,26,77,116,20,98,391,44,26,0,1,2,11,2,4,4,2,189,2,1,4,0,3,9,166,4,70,0,2,3,6,3,17,34,5,51,0,2,3,1,2,6,30,7,84,1,10,42,19,1,5,4,2,146,0,1,0,5,0,9,114,17,39,0,1,0,28,1,4,5,0,31,1,5,10,5,6,0,4,0,142,2,3,13,41,2,44,30,7
E02002402,4394,60,279,712,1130,295,1091,727,100,594,7,84,117,155,30,129,66,6,952,15,34,185,50,153,365,141,9,685,17,59,75,118,53,265,71,27,523,8,33,59,111,11,189,105,7,335,5,24,195,63,14,13,16,5,390,0,3,4,37,5,15,291,35,474,2,21,4,362,8,68,6,3,112,4,15,36,20,15,15,6,1,329,2,6,37,214,6,32,25,7
E02002403,3166,32,283,295,851,162,458,886,199,356,4,37,29,137,10,65,54,20,323,0,19,21,21,41,42,173,6,275,7,31,17,41,16,85,57,21,380,4,34,28,78,17,120,77,22,418,5,63,137,126,15,36,20,16,552,1,1,4,11,5,31,418,81,318,2,13,4,255,5,27,7,5,184,7,54,37,28,35,6,17,0,360,2,31,18,154,18,46,63,28
E02002404,4325,51,834,444,931,382,769,811,103,437,3,82,48,153,33,64,42,12,640,8,65,44,22,46,229,219,7,467,3,54,35,91,10,133,123,18,433,3,49,42,95,23,98,112,11,591,5,167,192,127,21,36,28,15,286,1,3,3,8,11,39,203,18,170,1,9,1,115,19,14,9,2,761,15,315,47,147,181,29,23,4,540,12,90,32,173,38,127,52,16
E02002405,1698,12,464,195,296,69,169,403,90,197,1,64,17,61,8,21,10,15,194,0,12,6,7,14,16,136,3,172,0,53,9,23,7,36,34,10,118,0,33,9,19,3,23,26,5,325,6,86,123,48,6,30,17,9,171,0,2,2,0,0,5,126,36,64,1,4,2,50,2,3,1,1,246,3,159,17,19,15,10,19,4,211,1,51,10,69,14,25,34,7
E02002406,1363,21,98,288,301,69,174,370,42,160,3,14,32,64,9,26,11,1,193,0,8,42,6,16,31,87,3,142,3,7,19,25,7,38,36,7,109,1,6,18,25,8,26,20,5,253,8,30,140,44,9,9,11,2,183,0,1,2,6,0,6,149,19,89,1,4,4,68,0,8,4,0,80,2,22,17,7,15,6,10,1,154,3,6,14,56,5,24,42,4
E02002407,1591,17,175,196,214,151,263,500,75,125,0,25,8,45,15,11,12,9,252,2,6,8,6,18,17,190,5,117,0,16,8,19,12,24,33,5,108,5,7,9,7,18,22,37,3,286,3,68,119,43,6,17,11,19,214,0,0,3,4,4,15,173,15,50,2,0,0,28,0,18,1,1,120,3,39,17,18,25,12,5,1,319,2,14,24,44,53,127,38,17
E02002408,3101,26,309,288,538,177,527,1051,185,299,1,32,24,107,11,72,35,17,564,2,27,15,23,40,85,365,7,276,0,47,7,24,23,89,67,19,409,1,19,18,29,27,132,160,23,440,7,109,171,78,7,32,26,10,399,3,3,1,4,0,25,279,84,170,0,2,3,122,3,14,21,5,183,9,54,37,17,22,25,14,5,361,3,16,12,134,44,53,84,15
E02002409,1220,25,161,177,265,54,125,290,123,114,1,29,5,34,8,17,10,10,142,2,16,5,6,11,14,79,9,119,2,24,8,7,5,17,38,18,113,2,18,5,13,6,13,28,28,271,11,48,124,37,4,24,7,16,124,0,2,1,7,0,5,92,17,71,3,1,0,63,1,2,1,0,69,0,16,13,13,13,7,4,3,197,4,7,16,85,6,26,31,22
E02002410,3139,48,368,457,794,501,354,470,147,360,4,51,47,122,46,47,24,19,267,3,20,39,25,47,36,87,10,315,1,29,22,74,48,55,58,28,369,3,31,42,91,76,50,52,24,511,5,109,224,85,12,50,11,15,218,2,1,2,6,5,16,168,18,195,8,5,9,142,4,16,3,8,337,18,77,38,69,92,27,12,4,567,4,45,34,180,171,57,55,21
E02002411,8439,250,1138,1233,1329,733,2071,1278,407,1025,32,138,118,246,75,253,123,40,1612,53,122,226,39,171,572,284,145,1299,58,124,118,101,118,419,277,84,1044,54,63,117,100,52,281,342,35,1208,10,349,456,231,48,81,24,9,273,0,5,10,28,3,53,154,20,621,18,29,17,285,98,120,16,38,654,13,239,106,68,111,94,16,7,703,12,69,65,231,57,198,42,29
E02002412,4064,87,673,594,937,309,747,572,145,509,15,102,77,152,29,94,21,19,516,1,42,65,19,62,119,191,17,486,4,79,42,83,12,183,61,22,465,9,50,53,112,26,118,87,10,702,11,204,244,146,18,54,10,15,211,0,0,3,1,2,23,148,34,289,2,7,24,220,5,24,2,5,464,27,124,56,75,104,51,14,13,422,18,65,30,129,51,81,38,10
E02002414,4763,53,578,372,826,317,1009,1499,109,374,3,73,27,101,13,94,50,13,655,1,48,16,17,79,121,362,11,845,11,67,16,51,36,218,428,18,505,5,40,19,53,24,183,171,10,513,6,134,206,115,12,17,13,10,418,0,2,3,13,4,17,341,38,495,3,11,5,234,11,204,23,4,438,12,161,65,67,66,47,17,3,520,12,42,15,175,72,108,94,2
E02002415,1613,13,469,115,253,112,175,399,77,177,0,33,16,43,11,26,37,11,138,0,9,2,5,20,15,81,6,195,1,35,7,15,2,28,96,11,114,1,24,8,16,3,26,33,3,298,0,169,47,42,8,11,11,10,131,0,4,0,3,0,5,100,19,94,4,8,3,64,4,6,3,2,254,5,131,16,14,51,8,22,7,212,2,56,16,51,13,50,16,8
E02002416,3860,575,325,627,509,366,686,689,83,422,81,42,86,72,24,85,27,5,768,150,48,118,20,102,94,235,1,493,71,54,52,48,54,125,75,14,432,85,25,62,31,24,94,87,24,480,64,57,228,71,17,27,14,2,268,1,1,5,17,7,30,182,25,168,33,8,6,67,6,39,9,0,255,56,55,34,28,41,30,9,2,574,34,35,36,155,91,162,51,10
E02002417,1599,129,96,314,246,216,173,355,70,167,16,17,25,55,10,22,15,7,196,15,9,27,8,8,23,100,6,141,10,10,6,25,9,34,26,21,129,9,9,23,14,10,24,36,4,335,24,32,191,41,9,26,6,6,183,0,0,1,6,29,6,127,14,64,2,6,2,29,8,8,5,4,207,27,12,23,20,108,6,11,0,177,26,1,16,48,25,24,29,8
E02002418,1057,18,49,202,251,57,147,246,87,96,2,6,13,42,1,13,14,5,130,3,2,9,12,9,17,74,4,98,3,5,10,9,7,31,24,9,90,1,3,6,12,8,21,29,10,241,5,19,140,44,6,18,2,7,133,0,1,0,3,1,3,83,42,104,0,2,1,88,3,4,4,2,52,3,5,12,9,14,5,4,0,113,1,6,11,32,8,35,12,8
E02002419,7705,104,1198,664,1871,457,1811,1144,456,769,10,128,82,238,42,179,62,28,1085,21,196,97,55,120,190,386,20,1122,13,172,50,174,96,389,161,67,1103,15,97,69,196,30,506,142,48,931,14,279,251,243,17,39,23,65,415,2,7,7,26,4,23,283,63,786,4,26,26,455,27,200,19,29,607,17,232,45,170,73,47,13,10,887,8,61,37,314,48,238,55,126
E02002420,5107,213,1179,618,834,774,608,770,111,506,16,126,66,149,52,61,25,11,531,9,60,76,21,32,63,260,10,430,12,97,31,81,22,73,100,14,505,36,92,45,95,61,78,85,13,864,20,313,272,121,57,54,15,12,305,2,2,5,14,56,14,186,26,205,6,31,4,96,26,29,4,9,1059,83,341,85,125,310,62,48,5,702,29,117,34,132,158,174,47,11
E02002421,815,5,35,68,109,65,75,432,26,43,0,1,3,15,1,5,15,3,169,0,2,1,1,2,4,154,5,65,0,3,0,7,2,7,39,7,44,0,1,0,9,1,6,26,1,79,0,13,36,11,7,4,6,2,182,0,1,1,0,1,13,161,5,39,2,2,2,27,1,1,1,3,46,2,3,12,6,14,5,4,0,148,1,9,13,33,36,30,26,0
E02002422,8066,85,359,279,3100,1984,1649,467,143,680,14,51,20,343,82,135,23,12,978,8,67,23,43,617,123,89,8,964,13,50,26,84,350,357,70,14,968,11,27,20,119,151,515,113,12,390,10,33,154,62,74,35,10,12,240,1,3,0,24,12,56,103,41,2892,8,59,2,1988,582,218,16,19,257,13,40,16,104,56,17,8,3,697,7,29,18,333,60,193,35,22
E02002423,673,11,29,131,101,48,96,223,34,42,1,3,4,12,0,11,10,1,78,1,2,3,1,3,11,55,2,55,1,2,4,5,1,16,22,4,45,1,0,2,1,2,14,18,7,129,0,11,89,16,6,2,4,1,118,1,0,0,6,3,8,91,9,34,1,3,0,24,2,3,0,1,58,1,8,13,9,18,0,6,3,114,4,0,16,27,13,31,17,6
E02002424,3442,35,534,484,750,671,436,438,94,408,8,82,57,93,64,55,33,16,311,4,21,48,18,51,71,91,7,408,2,67,24,76,58,99,59,23,367,6,57,39,82,80,58,39,6,492,7,129,208,84,16,33,11,4,183,0,3,1,5,1,8,147,18,216,0,33,5,93,36,37,8,4,534,6,98,71,120,194,24,14,7,523,2,44,31,179,171,51,36,9
E02002425,2567,37,415,347,593,171,401,488,115,309,10,51,47,108,14,43,25,11,265,1,30,23,13,19,67,103,9,337,2,70,16,52,18,98,66,15,249,3,30,23,34,17,60,78,4,525,11,123,190,125,21,37,10,8,208,0,2,2,9,2,8,142,43,157,2,10,4,105,8,19,5,4,243,5,83,33,38,49,20,13,2,274,3,16,9,109,23,49,46,19
E02002426,1698,19,87,201,617,110,182,370,112,174,1,17,16,77,14,23,14,12,182,3,5,15,17,30,25,82,5,164,4,21,7,36,12,45,22,17,115,0,5,7,30,10,35,19,9,271,3,17,122,95,7,15,3,9,312,0,1,4,48,4,6,200,49,126,2,1,2,109,2,5,1,4,87,2,16,19,12,20,10,8,0,267,4,4,9,193,11,18,21,7
E02002427,2412,14,161,226,943,127,276,502,163,221,0,18,14,112,17,29,22,9,244,1,14,6,73,21,32,92,5,353,2,23,12,97,13,70,115,21,280,1,9,18,92,12,57,59,32,314,4,64,141,72,10,11,6,6,249,0,0,2,4,0,15,157,71,341,3,6,6,286,6,18,11,5,187,2,18,20,81,41,11,11,3,223,1,9,7,126,7,33,29,11
E02002428,1739,13,90,291,189,62,126,756,212,119,0,10,16,35,2,11,25,20,364,2,7,52,5,9,16,268,5,197,3,8,23,13,3,20,71,56,194,0,10,26,9,2,22,98,27,207,5,31,110,22,5,6,19,9,289,0,2,2,7,1,8,198,71,97,1,0,4,61,4,6,17,4,120,1,22,33,8,27,10,17,2,152,1,0,25,29,9,27,43,18
E02002429,1739,67,112,225,244,85,214,707,85,143,12,10,14,48,9,23,18,9,325,1,5,18,9,16,29,245,2,180,6,16,4,18,14,41,51,30,141,2,7,2,11,6,29,71,13,273,8,32,146,44,3,20,14,6,297,1,2,2,7,1,20,246,18,48,3,4,2,26,3,6,4,0,128,9,26,27,22,20,9,14,1,204,25,10,10,59,13,37,44,6
E02002430,1015,11,38,91,154,46,107,521,47,66,0,3,1,30,3,5,17,7,137,0,3,1,4,6,5,117,1,104,0,4,0,7,4,12,73,4,74,0,1,3,2,2,18,42,6,121,2,7,68,21,3,3,11,6,218,0,0,2,4,0,5,197,10,71,1,0,0,46,4,10,9,1,52,2,9,9,5,16,2,7,2,172,6,11,7,35,8,47,48,10
E02002431,3929,50,452,378,1024,550,628,748,99,396,5,41,43,140,61,64,35,7,494,6,19,41,19,106,101,196,6,474,6,62,16,70,69,139,87,25,454,4,38,30,62,67,134,117,2,426,3,74,191,101,18,22,11,6,352,0,8,1,30,4,46,232,31,446,3,22,7,307,69,26,6,6,353,14,112,31,66,99,13,14,4,534,9,76,18,229,57,83,50,12
E02002432,1407,22,66,180,195,84,113,694,53,118,2,16,8,38,11,10,32,1,280,0,4,11,13,15,12,221,4,102,1,6,5,11,7,26,40,6,108,0,1,4,9,25,12,54,3,239,11,24,124,34,4,20,17,5,300,1,0,2,2,0,8,259,28,58,1,1,0,47,2,4,2,1,73,5,8,13,12,16,5,11,3,129,1,6,13,29,4,16,58,2
E02002433,4556,21,345,313,1198,398,806,1201,274,474,2,47,32,197,23,96,52,25,595,2,16,16,26,41,85,378,31,511,2,31,22,37,30,155,210,24,575,1,35,18,63,25,229,161,43,461,4,86,158,133,17,30,15,18,504,0,2,2,24,7,75,277,117,566,2,7,6,451,26,31,36,7,379,7,76,27,69,150,35,14,1,491,1,45,32,198,79,70,58,8
E02002434,1664,47,109,256,269,176,207,519,81,195,9,16,23,53,21,33,31,9,260,1,4,13,6,28,23,177,8,161,5,18,3,28,25,41,36,5,123,2,8,15,20,8,27,37,6,301,9,28,152,65,10,17,14,6,233,0,0,3,8,1,4,176,41,65,3,7,3,33,4,13,1,1,145,6,16,24,16,60,9,13,1,181,12,12,20,40,19,40,34,4
E02002435,7451,77,972,560,2472,853,1403,982,132,696,6,79,54,297,73,156,24,7,909,4,63,59,57,68,242,406,10,840,4,153,25,177,35,284,139,23,751,6,70,57,191,74,255,92,6,848,14,266,257,176,31,68,17,19,287,0,4,3,22,4,20,197,37,1014,9,32,12,709,36,200,12,4,896,28,214,59,217,310,50,15,3,1210,6,91,34,626,222,128,80,23
E02002436,1738,35,102,287,486,109,255,387,77,190,4,12,27,82,12,33,12,8,224,2,10,28,17,15,76,73,3,180,2,13,18,46,11,43,37,10,165,2,6,22,55,9,30,35,6,280,17,23,140,55,11,17,10,7,233,0,2,1,10,2,5,182,31,145,0,2,0,118,6,15,2,2,128,2,21,30,27,29,6,11,2,193,6,13,21,76,14,30,25,8
E02002437,747,29,70,164,103,69,121,149,42,90,7,8,13,25,9,20,5,3,84,2,8,6,1,19,16,31,1,86,1,6,7,11,6,30,17,8,70,1,5,11,6,6,27,12,2,190,4,30,110,21,12,8,4,1,98,0,0,0,3,0,1,67,27,24,1,3,1,14,1,4,0,0,56,8,7,10,9,14,2,6,0,49,5,3,6,13,2,13,7,0
E02002438,1212,76,28,111,210,53,158,520,56,89,5,1,3,34,4,18,18,6,164,8,1,3,7,4,9,130,2,71,12,0,1,6,1,22,18,11,93,6,2,1,4,8,21,45,6,174,22,11,76,32,2,20,10,1,281,0,0,2,6,3,11,241,18,91,2,0,1,64,3,12,2,7,80,17,9,7,8,20,10,9,0,169,4,4,17,49,8,35,47,5
E02002439,6376,85,1203,328,1769,509,819,1307,356,589,9,78,36,293,15,75,43,40,483,3,45,14,32,9,88,275,17,523,8,62,11,60,14,110,189,69,871,3,47,31,117,44,220,387,22,681,17,239,135,203,25,35,14,13,476,0,8,5,12,5,51,278,117,816,3,17,5,689,13,38,25,26,1172,30,562,55,104,339,52,23,7,765,12,145,36,259,45,150,73,45
E02002440,1061,29,28,252,135,48,113,423,33,72,4,4,15,35,1,6,5,2,201,5,2,19,0,3,7,159,6,69,4,3,3,5,2,19,32,1,73,0,3,16,8,5,13,27,1,241,6,10,158,23,6,29,6,3,164,0,0,1,2,0,7,142,12,37,1,0,3,21,4,5,2,1,65,5,4,21,5,18,3,9,0,139,4,2,16,36,9,24,41,7
E02002441,2590,323,189,287,341,117,180,1095,58,241,40,18,19,69,10,15,67,3,533,87,7,19,17,12,15,372,4,278,41,12,12,20,31,34,119,9,273,46,14,25,17,16,16,133,6,366,63,52,137,74,9,15,11,5,391,2,3,2,9,2,14,334,25,80,11,6,2,44,1,8,8,0,193,14,61,44,30,21,14,9,0,235,19,16,27,61,15,49,42,6
E02002442,6399,118,579,867,2544,286,1109,544,352,749,6,93,111,339,24,124,21,31,504,3,32,126,11,7,169,147,9,547,3,87,43,76,24,207,54,53,487,8,54,78,94,23,146,47,37,941,19,93,398,210,13,176,16,16,335,0,2,5,28,3,39,167,91,1248,5,26,6,1071,15,67,10,48,428,33,112,46,77,104,35,17,4,1160,41,80,54,638,73,146,65,63
E02002443,2189,43,47,314,154,71,173,1329,58,161,1,4,24,35,6,16,72,3,671,3,3,25,12,13,22,589,4,183,6,11,12,10,8,32,97,7,197,4,4,16,9,2,34,124,4,261,9,17,146,34,4,14,29,8,407,0,1,2,6,2,19,354,23,40,0,0,1,14,0,6,18,1,119,11,5,52,6,29,6,9,1,150,9,2,36,28,7,24,37,7
