GeographyCode,WP702EW0001,WP702EW0002,WP702EW0003,WP702EW0004,WP702EW0005,WP702EW0006,WP702EW0007,WP702EW0008,WP702EW0009,WP702EW0010,WP702EW0011,WP702EW0012,WP702EW0013
E33014754,501,146,26,34,164,41,23,37,30,0,0,10221.8,20.40279441
E33014755,817,15,73,47,135,35,20,25,435,28,4,60570.2,77.15949045
E33014756,831,121,32,188,204,55,36,22,150,12,11,25147.4,31.1230198
E33014757,630,49,20,132,156,98,30,39,49,42,15,13819,24.11692845
E33014758,451,91,32,36,153,50,24,15,10,26,14,6258,15.22627737
E33014759,355,105,16,45,124,27,11,7,4,12,4,3939,11.61946903
E33014760,684,111,127,145,184,38,16,6,12,23,22,7043.7,11.02300469
E33014761,366,90,95,79,67,10,6,8,11,0,0,4058,11.08743169
E33014762,532,125,119,149,88,11,11,5,10,9,5,4573.1,8.828378378
E33014763,291,65,56,49,71,18,7,10,1,10,4,2825.7,10.20108303
E33014764,405,40,70,103,109,26,3,13,9,15,17,4749.5,12.73324397
E33014765,559,56,165,147,113,29,19,10,20,0,0,7455.2,13.33667263
E33014766,345,52,145,76,45,13,2,3,9,0,0,3153.2,9.139710145
E33014767,852,62,254,326,112,38,28,12,20,0,0,9890.8,11.60892019
E33014768,270,37,71,82,55,12,3,3,4,0,3,2733,10.23595506
E33014769,219,18,52,66,52,7,8,7,9,0,0,3165.1,14.45251142
E33014770,294,39,77,97,62,7,4,2,6,0,0,2917,9.921768707
E33014771,666,101,187,159,139,29,7,21,17,0,6,7418.9,11.24075758
E33014772,361,27,126,87,70,15,6,14,16,0,0,5217.8,14.45373961
E33014773,349,56,104,77,52,12,2,7,8,21,10,3353.9,10.54685535
E33014774,1431,164,470,170,411,82,27,57,30,11,9,18003.1,12.75910702
E33014775,492,88,153,114,76,20,10,6,13,5,7,5037.8,10.49541667
E33014776,728,67,154,160,214,38,19,29,44,3,0,13143.7,18.12924138
E33014777,1616,135,262,252,247,63,35,88,534,0,0,87216.7,53.9707302
E33014778,393,27,88,76,146,23,8,11,13,1,0,5683.5,14.49872449
E33014779,244,19,39,62,66,9,10,16,6,9,8,3675.8,16.19295154
E33014780,313,30,65,83,105,12,1,9,8,0,0,4006.2,12.79936102
E33014781,448,68,96,122,128,12,3,11,8,0,0,4856.9,10.84129464
E33014782,280,40,61,56,54,17,9,19,14,3,7,4498.6,16.66148148
E33014783,515,130,80,115,106,17,9,2,23,15,18,6980.8,14.48298755
E33014784,474,182,69,96,66,22,2,3,5,12,17,3296.4,7.407640449
E33014785,244,63,27,63,59,10,2,2,14,3,1,3386.2,14.10916667
E33014786,565,248,80,130,70,16,1,1,3,7,9,2979.8,5.427686703
E33014787,297,79,50,68,61,22,4,5,4,0,4,2905.5,9.916382253
E33014788,329,90,31,69,99,23,4,5,4,3,1,3471.4,10.68123077
E33014789,664,259,138,107,62,19,8,62,9,0,0,7038.9,10.60075301
E33014790,231,82,32,60,37,6,2,1,4,4,3,2119.4,9.461607143
E33014791,208,84,31,47,29,4,0,8,2,2,1,1815.6,8.856585366
E33014792,299,110,61,36,45,13,3,4,24,1,2,4733.8,15.99256757
E33014793,207,68,39,40,45,3,3,6,3,0,0,1842.2,8.899516908
E33014794,333,170,46,50,42,3,6,0,1,13,2,1552.7,4.882704403
E33014795,813,244,65,177,232,30,9,16,15,19,6,9045,11.4784264
E33014796,1281,175,254,291,308,115,75,30,33,0,0,17477.9,13.64395004
E33014797,506,86,116,148,93,11,8,1,15,19,9,4971,10.39958159
E33014798,272,138,33,45,40,7,2,4,2,1,0,1641.1,6.055719557
E33014799,308,95,58,77,33,16,5,1,3,12,8,2224.7,7.724652778
E33014800,703,39,168,170,138,56,30,20,35,23,24,11540.4,17.59207317
E33014801,897,142,209,201,222,70,18,11,24,0,0,11145.8,12.42564103
E33014802,321,44,73,89,56,47,5,1,1,3,2,3258.1,10.31044304
E33014803,299,120,65,50,36,7,7,3,1,6,4,1901.6,6.579930796
E33014804,464,77,98,148,82,35,17,1,2,4,0,4581.9,9.960652174
E33014805,423,69,99,115,81,22,14,6,5,6,6,4355.8,10.59805353
E33014806,318,66,46,93,61,15,8,4,7,14,4,3787.5,12.625
E33014807,296,110,71,55,40,8,3,1,4,3,1,2097.7,7.18390411
E33014808,638,208,158,142,72,16,5,8,2,9,18,3935.4,6.44091653
E33014809,720,130,173,154,145,49,8,26,21,8,6,8704.5,12.32932011
E33014810,502,154,97,107,85,26,10,5,3,9,6,4103,8.425051335
E33014811,245,84,56,38,28,6,3,3,2,13,12,1668.7,7.585
E33014812,3115,432,974,751,496,298,60,35,39,19,11,32332.1,10.48042139
E33014813,1298,84,264,317,297,112,57,29,101,19,18,28186.5,22.35249802
E33014814,219,8,53,37,67,22,5,7,20,0,0,4439.9,20.27351598
E33014815,2266,153,621,483,538,170,56,77,118,25,25,35089,15.83438628
E33014816,4978,203,588,1261,1465,429,189,306,531,1,5,128377.8,25.82015286
E33014817,217,21,53,49,40,13,9,8,12,8,4,3337.8,16.28195122
E33014818,1380,91,276,394,383,113,46,23,45,5,4,19539.7,14.25215171
E33014819,509,13,41,124,174,53,33,33,38,0,0,12360.5,24.28388998
E33014820,489,38,48,22,121,78,47,51,54,19,11,15070.2,32.83267974
E33014821,666,100,58,101,324,35,15,14,19,0,0,10107.5,15.17642643
E33014822,258,105,30,21,60,23,9,0,0,5,5,2067.4,8.336290323
E33014823,578,307,39,47,131,25,17,6,1,3,2,4189.6,7.311692845
E33014824,251,108,16,24,47,26,9,9,4,6,2,2846,11.71193416
E33014825,545,121,153,50,122,33,24,10,12,11,9,5882.9,11.20552381
E33014826,212,49,10,19,75,41,14,2,1,1,0,2884.1,13.66872038
E33014827,232,100,20,29,58,6,6,1,2,7,3,1756.2,7.910810811
E33014828,230,103,26,30,38,14,7,1,8,2,1,2182.5,9.614537445
E33014829,278,117,15,34,67,11,7,5,7,9,6,2991,11.37262357
E33014830,580,6,23,68,262,106,50,35,8,13,9,10758,19.27956989
E33014831,615,62,40,102,164,83,32,17,31,62,22,10553.7,19.87514124
E33014832,593,24,18,55,214,138,74,19,23,15,13,13703.3,24.25362832
E33014833,247,24,54,61,53,15,11,2,4,16,7,2953.7,13.18616071
E33014834,1348,449,260,158,292,123,34,13,14,4,1,13371.8,9.956664185
E33014835,592,310,102,66,51,37,14,6,6,0,0,3937.1,6.650506757
E33014836,343,107,72,44,55,21,14,3,7,11,9,3559.6,11.02043344
E33014837,332,88,64,59,75,26,6,9,0,3,2,3013.1,9.214373089
E33014838,333,119,56,49,75,26,5,1,0,2,0,2493.5,7.533232628
E33014839,729,235,124,113,132,62,26,14,23,0,0,10523.2,14.4351166
E33014840,239,68,46,32,42,23,8,6,2,9,3,2331.7,10.27180617
E33014841,215,66,47,38,42,13,3,0,5,1,0,2042.4,9.543925234
E33014842,309,82,37,58,57,28,15,10,22,0,0,7047.9,22.80873786
E33014843,326,85,48,44,85,38,11,3,7,3,2,4139.1,12.89439252
E33014844,262,67,38,30,55,19,14,2,4,21,12,2495.1,10.89563319
E33014845,836,208,165,136,226,71,14,10,6,0,0,8555.4,10.23373206
E33014846,391,40,128,76,76,23,12,4,13,17,2,4588.6,12.33494624
E33014847,722,87,253,120,176,28,10,14,17,11,6,8820.9,12.51191489
E33014848,259,46,88,46,56,6,2,11,4,0,0,2798.1,10.8034749
E33014849,1080,95,263,471,155,48,20,11,8,4,5,9631.7,8.99318394
E33014850,1098,142,196,310,188,72,53,43,75,12,7,19258.2,17.84819277
E33014851,400,84,103,121,54,10,3,0,1,17,7,2316.9,6.161968085
E33014852,430,122,131,91,50,5,6,9,2,6,8,2791.7,6.710817308
E33014853,248,65,49,41,52,13,3,1,3,10,11,2082.6,9.174449339
E33014854,571,118,144,131,141,20,6,8,3,0,0,4784.2,8.378633975
E33014855,544,172,133,103,85,12,3,1,5,20,10,3476.8,6.764202335
E33014856,1382,292,389,327,208,35,20,67,16,11,17,12689.7,9.372008863
E33014857,719,77,122,221,128,46,36,19,41,15,14,11714.4,16.9773913
E33014858,951,39,174,285,263,64,28,23,44,25,6,15674.3,17.03728261
E33014859,1166,197,373,165,328,33,14,7,18,22,9,10594.3,9.334185022
E33014860,155,12,7,56,51,5,2,2,9,3,8,2386.4,16.57222222
E33014861,484,81,41,148,128,18,11,6,13,25,13,5899.9,13.22847534
E33014862,508,183,167,69,65,10,8,3,3,0,0,3097,6.096456693
E33014863,431,75,120,106,96,21,9,2,1,1,0,3519,8.18372093
E33014864,421,110,118,79,48,11,2,6,12,19,16,3829.3,9.920466321
E33014865,832,231,248,150,120,19,21,11,2,20,10,5638.8,7.030922693
E33014866,623,131,136,178,78,36,15,13,16,5,15,7484.3,12.41177446
E33014867,396,59,99,101,59,42,16,9,6,2,3,4799.5,12.27493606
E33014868,301,36,80,75,51,33,4,1,21,0,0,5356,17.79401993
E33014869,1825,276,438,585,264,138,34,30,60,0,0,24319,13.32547945
E33014870,432,67,132,121,51,36,6,2,1,10,6,3411.4,8.200480769
E33014871,1139,135,306,327,206,87,30,18,30,0,0,13490.2,11.84389816
E33014872,2341,11,281,628,1018,225,82,36,21,29,10,31937.7,13.87389227
E33014873,536,239,155,84,29,10,7,2,6,4,0,3134.7,5.892293233
E33014874,280,93,76,52,28,12,2,0,0,8,9,1436.5,5.461977186
E33014875,881,80,285,211,169,71,13,13,5,25,9,8542.6,10.08571429
E33014876,239,95,51,54,16,3,3,0,2,12,3,1162.8,5.191071429
E33014877,292,78,27,75,63,32,6,4,1,4,2,2834.5,9.910839161
E33014878,312,111,41,72,56,16,7,0,2,3,4,2310.8,7.576393443
E33014879,128,36,38,22,4,5,0,2,1,11,9,789.3,7.308333333
E33014880,336,62,116,73,38,19,11,1,3,8,5,2633,8.151702786
E33014881,236,31,80,64,24,10,3,1,5,13,5,1863.7,8.549082569
E33014882,488,35,157,128,99,36,19,4,10,0,0,5951.9,12.19651639
E33014883,344,53,79,71,42,16,1,19,21,30,12,5139.1,17.01688742
E33014884,644,90,212,141,103,32,15,11,23,10,7,7449,11.88038278
E33014885,405,76,137,80,59,23,6,4,2,5,13,3180.4,8.218087855
E33014886,245,75,80,52,21,10,3,0,4,0,0,2038.7,8.32122449
E33014887,362,59,75,45,104,31,22,2,22,2,0,6484,18.01111111
E33014888,332,72,110,73,53,15,4,3,2,0,0,2584.6,7.784939759
E33014889,238,71,86,40,19,13,2,2,2,3,0,1503.7,6.398723404
E33014890,268,40,70,57,36,24,6,5,22,3,5,5431.5,20.89038462
E33014891,212,40,64,37,38,23,2,0,2,6,0,1825.3,8.860679612
E33014892,614,139,157,136,102,51,7,0,18,4,0,7108.8,11.65377049
E33014893,204,56,65,40,33,4,1,4,0,1,0,1298.1,6.394581281
E33014894,838,157,203,182,150,86,14,10,9,14,13,8448.2,10.41701603
E33014895,687,114,138,96,173,98,22,14,13,10,9,10125,15.15718563
E33014896,323,28,103,57,57,40,8,13,17,0,0,5045.4,15.62043344
E33014897,399,83,120,41,78,32,13,5,7,10,10,4264.4,11.25171504
E33014898,1139,104,476,219,164,87,31,21,25,9,3,12881.4,11.42981366
E33014899,774,77,293,145,128,65,24,23,19,0,0,9267.1,11.97299742
E33014900,286,49,104,60,48,11,2,4,8,0,0,3263,11.40909091
E33014901,942,273,281,229,75,31,9,12,6,15,11,5757.3,6.285262009
E33014902,244,40,47,23,12,29,7,5,62,12,7,11410.9,50.71511111
E33014903,519,173,169,95,38,28,4,6,3,1,2,3303.6,6.402325581
E33014904,420,103,123,66,61,24,12,2,7,5,17,4081.6,10.25527638
E33014905,316,99,90,49,29,11,11,1,4,10,12,2168.5,7.37585034
E33014906,296,60,77,59,54,17,7,2,1,7,12,2480.5,8.954873646
E33014907,225,60,69,35,24,10,6,2,0,12,7,1390.7,6.750970874
E33014908,473,138,165,95,37,19,7,9,1,0,2,3175.6,6.742250531
E33014909,277,79,90,46,35,19,3,4,1,0,0,2048.2,7.394223827
E33014910,297,69,77,70,41,30,7,2,0,1,0,2488.3,8.406418919
E33014911,894,225,287,193,98,69,7,9,6,0,0,6895,7.712527964
E33014912,453,121,136,93,50,14,10,1,8,11,9,3369.2,7.781062356
E33014913,384,107,125,79,42,16,6,4,0,1,4,2456.3,6.481002639
E33014914,320,91,99,60,36,14,2,7,8,3,0,2858.3,9.016719243
E33014915,357,74,113,75,54,30,9,1,1,0,0,2820.2,7.899719888
E33014916,1283,16,241,543,282,103,30,6,17,39,6,14729.5,11.89781906
E33014917,684,58,131,64,259,88,47,7,5,18,7,9452.5,14.34370258
E33014918,294,29,73,21,69,56,19,11,16,0,0,5571.8,18.95170068
E33014919,3815,970,829,135,521,1007,174,96,66,10,7,54726.8,14.40937335
E33014920,655,201,140,37,86,114,21,30,16,4,6,9112.8,14.12837209
E33014921,445,123,83,28,69,94,28,12,8,0,0,6425.6,14.43955056
E33014922,291,39,75,17,43,48,19,10,4,18,18,4143.8,16.25019608
E33014923,685,233,168,37,77,105,20,14,16,13,2,8050.4,12.01552239
E33014924,815,150,206,36,103,192,46,38,25,7,12,13600.2,17.08567839
E33014925,517,173,143,38,55,77,17,10,3,0,1,5067.7,9.821124031
E33014926,249,85,72,14,26,33,16,1,0,1,1,2199.5,8.9048583
E33014927,280,116,69,14,30,36,10,3,2,0,0,2610.2,9.322142857
E33014928,273,58,68,17,46,60,10,2,0,9,3,2999.7,11.49310345
E33014929,202,57,47,28,23,32,2,6,1,5,1,1959.6,9.997959184
E33014930,366,104,86,38,49,49,14,9,7,8,2,4747.7,13.33623596
E33014931,278,94,64,22,42,41,7,4,1,3,0,2653.7,9.649818182
E33014932,236,84,60,14,28,31,10,8,0,0,1,2291.1,9.749361702
E33014933,558,200,148,33,66,57,14,7,7,14,12,5211.3,9.795676692
E33014934,228,64,52,18,16,25,10,3,1,25,14,1760.4,9.314285714
E33014935,425,30,13,96,149,33,10,8,35,31,20,9606.3,25.68529412
E33014936,472,24,56,108,154,52,16,6,7,36,13,6310.1,14.91749409
E33014937,668,219,120,58,93,126,22,7,3,11,9,6912.9,10.66805556
E33014938,646,221,149,57,72,86,16,11,16,10,8,7436.9,11.84219745
E33014939,240,14,10,39,79,30,8,0,0,44,16,2525.5,14.03055556
E33014940,995,214,43,42,180,186,230,72,21,4,3,21025.7,21.28107287
E33014941,560,95,37,75,222,61,21,10,28,7,4,11680.5,21.27595628
E33014942,337,17,63,88,94,37,6,1,11,16,4,4977.7,15.70252366
E33014943,652,171,36,101,245,45,6,6,3,28,11,6283.1,10.2497553
E33014944,1416,125,381,79,184,340,114,125,31,31,6,26765.3,19.40920957
E33014945,603,225,44,75,151,51,4,4,11,22,16,5856.4,10.36530973
E33014946,450,72,31,94,105,35,9,10,54,26,14,13212.3,32.22512195
E33014947,282,84,48,53,27,9,2,2,2,45,10,1704.5,7.508810573
E33014948,918,87,65,56,228,97,50,30,10,269,26,10974.6,17.61573034
E33014949,420,22,105,97,70,45,25,8,12,26,10,5838.3,15.20390625
E33014950,825,84,42,175,281,115,42,23,26,24,13,14254.6,18.08959391
E33014951,755,154,240,246,65,19,7,3,8,7,6,5448,7.342318059
E33014952,1776,74,239,470,574,168,81,66,86,12,6,32827.9,18.67343572
E33014953,252,60,55,44,36,8,5,0,4,30,10,2345.3,11.06273585
E33014954,1462,1,87,237,547,197,91,114,166,18,4,41233.6,28.63444444
E33014955,215,53,32,70,23,10,3,2,3,12,7,1809.4,9.231632653
E33014956,477,144,91,127,49,20,8,5,3,18,12,3356.2,7.508277405
E33014957,536,89,94,170,78,38,8,16,22,14,7,7013.6,13.61864078
E33014958,471,67,102,165,47,25,18,15,17,9,6,6112.3,13.40416667
E33014959,613,76,133,167,103,58,27,17,14,10,8,8125.9,13.65697479
E33014960,711,67,188,239,109,53,15,14,12,7,7,7555.5,10.84002869
E33014961,618,72,125,213,110,46,16,11,6,8,11,6520.7,10.88597663
E33014962,2159,199,384,616,421,317,78,101,14,17,12,28495,13.37793427
E33014963,459,12,37,99,125,89,22,11,20,32,12,8702.9,20.97084337
E33014964,776,16,41,118,271,80,54,29,105,45,17,23867.7,33.42815126
E33014965,285,53,116,64,25,9,5,4,7,0,2,3132.5,11.06890459
E33014966,231,57,60,45,33,8,9,3,11,4,1,2926,12.94690265
E33014967,107,27,18,20,19,5,8,7,2,1,0,1480.9,13.97075472
E33014968,597,131,219,87,69,49,15,8,18,0,1,6086.8,10.21275168
E33014969,603,73,154,161,102,50,21,22,14,3,3,7532.5,12.61725293
E33014970,535,88,156,131,67,21,17,19,25,8,3,7224.6,13.78740458
E33014971,393,49,145,96,53,32,4,7,2,2,3,3428.1,8.835309278
E33014972,449,49,179,108,53,22,17,8,7,5,1,4636.3,10.46568849
E33014973,1133,103,228,389,217,78,47,33,23,10,5,14440.6,12.91645796
E33014974,449,71,219,24,59,27,13,16,20,0,0,6203.2,13.8155902
E33014975,254,27,93,25,66,16,14,6,6,0,1,3392,13.40711462
E33014976,1712,349,688,123,220,89,151,41,51,0,0,20607.5,12.03709112
E33014977,365,55,127,21,86,23,38,7,8,0,0,4805.6,13.1660274
E33014978,292,101,97,16,33,18,7,6,4,5,5,2370.5,8.406028369
E33014979,244,41,76,14,81,13,10,6,2,0,1,2775.9,11.42345679
E33014980,923,215,342,29,238,35,34,16,11,2,1,9311.9,10.12163043
E33014981,1622,446,728,68,216,87,39,19,19,0,0,12704.3,7.832490752
E33014982,233,46,52,47,33,12,12,6,7,13,5,2748.7,12.78465116
E33014983,413,53,119,102,47,30,29,10,20,3,0,6510.9,15.8802439
E33014984,934,295,147,48,159,94,63,47,46,19,16,15389.8,17.11879867
E33014985,219,46,46,13,47,27,10,11,19,0,0,4890.2,22.32968037
E33014986,415,115,100,37,66,44,18,19,16,0,0,6246.2,15.05108434
E33014987,337,75,47,27,60,36,26,26,40,0,0,8650.4,25.66884273
E33014988,909,151,154,51,175,146,94,50,66,13,9,19750.6,22.26674183
E33014989,814,151,89,289,139,83,11,4,15,23,10,9050.9,11.58886044
E33014990,528,230,87,91,80,14,6,4,3,7,6,3239.8,6.290873786
E33014991,604,258,92,106,80,17,19,11,3,10,8,4379.9,7.474232082
E33014992,794,9,157,251,133,79,24,69,54,13,5,16723.7,21.55115979
E33014993,918,223,293,158,99,76,15,18,36,0,0,11477,12.50217865
E33014994,391,65,153,72,39,25,12,12,5,4,4,3827.1,9.992428198
E33014995,481,120,156,109,40,19,6,9,20,2,0,5182.6,10.81962422
E33014996,299,54,88,50,39,39,8,7,12,1,1,4244.6,14.29158249
E33014997,315,60,112,46,34,38,3,9,11,2,0,3865.3,12.34920128
E33014998,685,117,220,103,62,78,23,18,64,0,0,13652.5,19.93065693
E33014999,812,85,253,124,137,92,28,48,45,0,0,13471.3,16.59027094
E33015000,431,62,209,60,44,44,6,3,3,0,0,3452,8.009280742
E33015001,313,94,110,34,39,19,3,3,8,2,1,2722.6,8.782580645
E33015002,246,47,107,29,23,18,6,12,4,0,0,2593.7,10.54349593
E33015003,214,38,80,37,24,16,2,14,3,0,0,2259.3,10.55747664
E33015004,599,169,242,82,39,23,9,11,14,9,1,5242.6,8.900848896
E33015005,232,46,67,28,35,19,7,2,3,10,15,2126.6,10.27342995
E33015006,421,146,144,51,33,33,4,5,4,0,1,2929.9,6.975952381
E33015007,200,33,74,27,21,21,7,7,7,3,0,2581.4,13.1035533
E33015008,319,67,106,39,44,33,10,11,7,0,2,3695.5,11.65772871
E33015009,376,88,145,51,56,25,9,1,1,0,0,2788.3,7.415691489
E33015010,360,84,92,41,39,46,22,19,12,3,2,5220.9,14.70676056
E33015011,218,47,67,33,20,16,5,6,10,9,5,2698.5,13.22794118
E33015012,1373,245,544,254,135,116,29,20,30,0,0,13655.9,9.94603059
E33015013,300,71,107,38,36,27,5,9,6,0,1,3029.1,10.13076923
E33015014,489,85,175,68,68,46,11,9,11,6,10,5082.5,10.74524313
E33015015,3828,713,1354,578,523,353,67,132,87,14,7,41667.4,10.94494353
E33015016,341,62,105,38,43,59,14,5,9,3,3,4596.7,13.72149254
E33015017,417,122,146,86,24,16,3,3,10,2,5,3159,7.704878049
E33015018,518,110,177,71,67,46,13,4,9,7,14,4877.8,9.814486922
E33015019,220,49,80,14,14,14,4,10,5,17,13,1994.9,10.49947368
E33015020,616,154,258,102,37,39,15,9,2,0,0,4443.4,7.213311688
E33015021,1527,253,435,213,278,125,50,64,70,17,22,23629.1,15.87977151
E33015022,667,72,210,132,152,36,11,19,21,6,8,7942.6,12.16324655
E33015023,477,49,99,91,126,24,7,20,17,32,12,6491.9,14.99284065
E33015024,943,185,286,248,159,35,8,14,8,0,0,7542.8,7.998727466
E33015025,205,10,26,80,31,15,3,4,3,27,6,2042.8,11.87674419
E33015026,555,5,32,243,153,53,40,13,8,7,1,8033.4,14.68628885
E33015027,261,23,61,71,44,15,14,14,14,1,4,4251.5,16.60742188
E33015028,663,54,185,182,100,48,17,30,41,2,4,10281.6,15.64931507
E33015029,436,41,104,90,48,19,24,18,84,5,3,15890.8,37.12803738
E33015030,1219,194,432,295,138,55,46,31,20,6,2,12634.6,10.43319571
E33015031,584,95,251,126,54,24,15,9,10,0,0,5347.5,9.156678082
E33015032,200,52,98,30,9,1,0,4,6,0,0,1787.6,8.938
E33015033,772,115,286,172,101,43,18,10,26,1,0,9802.1,12.71348898
E33015034,311,32,97,86,49,21,8,8,5,0,5,3454.4,11.28888889
E33015035,259,42,119,65,20,7,4,1,0,1,0,1551.1,6.012015504
E33015036,532,61,124,126,63,28,37,24,69,0,0,16251.7,30.54830827
E33015037,422,79,214,78,25,11,6,4,4,1,0,2837.4,6.739667458
E33015038,202,59,95,35,5,4,0,1,1,1,1,989.6,4.948
E33015039,222,26,83,67,23,5,6,5,6,0,1,2355.5,10.65837104
E33015040,436,46,138,124,59,29,27,5,5,1,2,4689.2,10.8295612
E33015041,791,153,242,187,109,38,22,16,15,3,6,8152.5,10.42519182
E33015042,490,95,204,114,50,20,1,1,4,0,1,3302.5,6.753578732
E33015043,2075,237,861,567,218,88,61,18,17,2,6,17110.2,8.277793904
E33015044,389,70,144,96,45,10,7,8,6,2,1,3553.6,9.206217617
E33015045,281,38,105,60,35,8,7,10,5,1,12,2581.3,9.631716418
E33015046,352,52,114,102,54,14,9,4,3,0,0,3120.4,8.864772727
E33015047,670,177,244,135,50,15,9,26,12,1,1,5778.2,8.65
E33015048,197,28,69,37,33,6,14,5,5,0,0,2575.6,13.07411168
E33015049,365,53,102,118,49,11,9,6,14,1,2,4147,11.4558011
E33015050,225,36,74,53,14,8,5,4,13,9,9,2953.9,14.27004831
E33015051,298,73,114,57,17,9,3,1,2,11,11,1681.6,6.092753623
E33015052,831,126,307,237,88,25,21,13,11,3,0,6850,8.27294686
E33015053,325,39,101,81,67,14,8,6,1,4,4,3058.4,9.647949527
E33015054,754,104,268,209,89,15,18,17,34,0,0,10066.1,13.35026525
E33015055,460,62,125,124,55,31,22,20,18,3,0,6666.6,14.58774617
E33015056,319,59,97,79,45,14,14,3,7,1,0,3600.6,11.32264151
E33015057,207,17,58,61,39,11,10,5,4,2,0,2398.5,11.7
E33015058,606,80,239,144,75,20,17,6,19,3,3,6532.8,10.888
E33015059,669,72,232,196,84,40,12,8,25,0,0,8451.1,12.63243647
E33015060,444,55,150,135,46,31,12,13,2,0,0,4240.7,9.551126126
E33015061,755,105,279,202,92,29,24,9,7,5,3,6276.4,8.402141901
E33015062,266,65,117,56,19,0,6,0,2,1,0,1553.8,5.863396226
E33015063,399,104,140,94,28,11,7,6,7,1,1,3148.3,7.9302267
E33015064,843,116,322,243,113,27,4,16,2,0,0,6316.7,7.49311981
E33015065,941,231,347,206,65,24,23,25,9,5,6,7390.5,7.946774194
E33015066,367,52,141,96,44,12,7,8,1,3,3,2801.1,7.759279778
E33015067,602,67,253,144,68,32,11,12,5,5,5,5027.7,8.492736486
E33015068,598,62,158,153,63,21,13,27,86,6,9,17213.7,29.52607204
E33015069,224,44,96,38,27,6,3,3,7,0,0,2613.6,11.66785714
E33015070,197,53,61,47,25,2,3,3,1,2,0,1425.5,7.31025641
E33015071,624,88,250,154,61,25,25,12,7,0,2,5611.6,9.021864952
E33015072,346,81,117,78,38,13,7,6,3,2,1,2779.9,8.104664723
E33015073,216,14,82,59,24,14,6,6,11,0,0,3030.8,14.03148148
E33015074,1288,121,552,374,121,37,33,20,30,0,0,13195.2,10.2447205
E33015075,933,167,371,227,76,34,20,21,15,2,0,8117.5,8.719119227
E33015076,792,151,301,202,84,18,12,11,13,0,0,6940.3,8.763005051
E33015077,331,70,112,72,39,14,5,8,11,0,0,3669.8,11.08700906
E33015078,378,64,162,81,41,12,12,3,3,0,0,3059.1,8.092857143
E33015079,268,26,96,87,29,13,2,5,9,0,1,3032,11.35580524
E33015080,383,95,150,75,38,5,5,8,7,0,0,3102.1,8.099477807
E33015081,448,47,154,110,63,31,25,15,2,1,0,4648.8,10.4
E33015082,269,53,101,46,35,11,7,2,4,6,4,2329.8,8.995366795
E33015083,737,197,313,146,23,7,11,14,26,0,0,6691.1,9.078833107
E33015084,401,64,152,97,39,8,9,13,11,8,0,3892.3,9.904071247
E33015085,654,98,182,88,37,27,59,74,80,4,5,16647.4,25.80992248
E33015086,693,120,283,185,57,22,11,6,9,0,0,5425.7,7.829292929
E33015087,672,141,228,135,78,45,17,11,9,4,4,6177.4,9.303313253
E33015088,687,145,288,165,33,10,16,11,13,3,3,5928.8,8.706020558
E33015089,700,113,254,174,70,17,2,7,59,3,1,9976.3,14.33376437
E33015090,486,55,136,120,85,24,32,26,8,0,0,6087.8,12.52633745
E33015091,1125,178,345,220,160,60,91,28,34,4,5,15302.6,13.71200717
E33015092,922,69,189,482,99,23,11,14,8,15,12,7905,8.832402235
E33015093,805,74,152,43,192,82,32,19,5,182,24,8185.4,13.66510851
E33015094,1788,230,524,427,320,141,47,55,44,0,0,22028.7,12.32030201
E33015095,216,26,66,52,26,24,0,4,4,6,8,2153.2,10.65940594
E33015096,992,90,311,279,168,89,16,18,21,0,0,11946.8,12.04314516
E33015097,458,87,128,95,67,34,7,7,27,3,3,7259.8,16.06150442
E33015098,640,79,83,307,83,40,11,4,4,22,7,5836.8,9.552864157
E33015099,497,30,20,92,61,43,26,47,169,6,3,31938.2,65.44713115
E33015100,711,99,105,253,136,39,23,10,6,24,16,7344.7,10.94590164
E33015101,816,168,188,167,197,44,13,14,7,12,6,7874.1,9.867293233
E33015102,2118,153,258,420,743,363,77,68,12,11,13,30942.9,14.7769341
E33015103,468,151,112,122,35,4,5,4,15,10,10,4898,10.93303571
E33015104,440,96,97,92,104,16,11,6,6,6,6,4781.1,11.17079439
E33015105,211,74,61,41,30,3,0,0,0,2,0,1049.5,5.0215311
E33015106,448,114,60,128,104,11,5,6,15,1,4,5076.1,11.45846501
