GeographyCode,WP403EW0001,WP403EW0002,WP403EW0003,WP403EW0004,WP403EW0005,WP403EW0006,WP403EW0007,WP403EW0008,WP403EW0009,WP403EW0010,WP403EW0011,WP403EW0012,WP403EW0013,WP403EW0014
E33014932,236,184,61,123,3,14,10,4,34,33,0,1,0,1
E33014933,558,445,133,312,4,45,24,21,61,53,2,5,1,3
E33014934,228,189,53,136,1,13,8,5,24,20,0,4,0,1
E33014935,425,329,98,231,2,50,43,7,41,31,1,9,0,3
E33014936,472,344,93,251,0,42,26,16,77,72,0,5,0,9
E33014937,668,553,166,387,3,42,37,5,67,62,0,4,1,3
E33014938,646,501,174,327,5,34,22,12,103,97,0,6,0,3
E33014939,240,183,56,127,0,15,9,6,39,34,0,4,1,3
E33014940,995,793,217,576,4,58,39,19,129,119,1,7,2,11
E33014941,558,435,110,325,3,42,21,21,76,66,0,8,2,2
E33014942,336,222,80,142,1,28,14,14,61,53,2,4,2,24
E33014943,641,504,157,347,0,28,18,10,94,86,3,5,0,15
E33014944,1416,813,233,580,15,125,99,26,455,434,3,17,1,8
E33014945,598,455,143,312,4,61,26,35,73,65,1,6,1,5
E33014946,446,309,84,225,2,52,25,27,82,77,0,4,1,1
E33014947,281,196,69,127,0,41,16,25,39,33,0,5,1,5
E33014948,595,458,102,356,3,30,15,15,101,93,0,7,1,3
E33014949,419,321,85,236,2,12,5,7,80,67,1,11,1,4
E33014950,825,695,212,483,3,24,9,15,94,87,0,7,0,9
E33014951,753,482,170,312,11,140,96,44,113,107,1,4,1,7
E33014952,1775,1336,267,1069,11,93,68,25,330,314,0,16,0,5
E33014953,252,175,64,111,3,14,7,7,55,47,2,5,1,5
E33014954,1462,1148,349,799,11,64,51,13,230,212,0,16,2,9
E33014955,214,159,59,100,2,12,5,7,39,37,0,0,2,2
E33014956,474,325,94,231,7,29,12,17,108,101,0,7,0,5
E33014957,526,390,124,266,10,32,20,12,91,87,0,4,0,3
E33014958,459,279,82,197,3,51,28,23,117,110,0,7,0,9
E33014959,611,442,99,343,2,43,27,16,120,117,0,2,1,4
E33014960,708,521,159,362,5,85,60,25,96,90,0,5,1,1
E33014961,617,526,157,369,5,17,13,4,65,59,0,6,0,4
E33014962,2157,1776,534,1242,10,127,85,42,236,217,2,17,0,8
E33014963,458,332,79,253,7,42,20,22,74,65,3,4,2,3
E33014964,776,572,155,417,4,54,32,22,145,138,1,6,0,1
E33014965,279,186,63,123,9,26,14,12,58,55,0,2,1,0
E33014966,229,146,45,101,1,18,8,10,61,55,2,3,1,3
E33014967,107,77,33,44,0,0,0,0,29,28,0,1,0,1
E33014968,597,284,64,220,4,48,35,13,257,251,1,5,0,4
E33014969,599,476,149,327,4,50,30,20,68,64,0,3,1,1
E33014970,534,404,126,278,4,24,12,12,97,92,1,4,0,5
E33014971,393,291,79,212,3,38,25,13,60,56,0,4,0,1
E33014972,438,334,98,236,3,47,29,18,52,46,0,6,0,2
E33014973,1130,898,235,663,10,68,44,24,145,132,4,8,1,9
E33014974,449,325,50,275,6,39,27,12,77,66,2,9,0,2
E33014975,254,192,28,164,1,19,10,9,42,40,0,1,1,0
E33014976,1712,1051,269,782,13,193,144,49,451,430,2,17,2,4
E33014977,365,241,58,183,5,41,29,12,76,71,0,5,0,2
E33014978,292,225,53,172,0,21,12,9,46,43,0,3,0,0
E33014979,244,181,35,146,1,27,19,8,35,30,0,5,0,0
E33014980,922,563,102,461,13,105,82,23,239,226,1,11,1,2
E33014981,1621,1218,250,968,6,175,139,36,220,208,1,9,2,2
E33014982,233,179,20,159,4,20,13,7,27,23,1,2,1,3
E33014983,413,307,41,266,4,18,11,7,81,74,0,7,0,3
E33014984,933,605,121,484,15,93,29,64,218,204,2,10,2,2
E33014985,219,126,30,96,3,30,14,16,59,55,0,4,0,1
E33014986,415,279,74,205,6,44,13,31,81,78,0,3,0,5
E33014987,337,267,53,214,7,20,7,13,42,41,0,1,0,1
E33014988,909,583,118,465,18,92,30,62,215,206,1,7,1,1
E33014989,814,504,133,371,9,69,38,31,222,209,1,12,0,10
E33014990,523,354,80,274,1,55,35,20,109,102,1,4,2,4
E33014991,602,428,116,312,8,50,29,21,109,98,0,10,1,7
E33014992,794,367,58,309,12,76,40,36,336,318,4,7,7,3
E33014993,917,642,163,479,17,72,40,32,183,173,1,9,0,3
E33014994,391,292,75,217,5,34,20,14,58,55,0,3,0,2
E33014995,470,293,51,242,10,44,31,13,119,112,0,6,1,4
E33014996,298,213,57,156,4,35,20,15,45,40,0,4,1,1
E33014997,305,191,41,150,2,34,20,14,69,65,0,4,0,9
E33014998,684,495,83,412,17,66,41,25,101,92,0,6,3,5
E33014999,812,628,139,489,10,50,26,24,119,108,0,10,1,5
E33015000,431,330,83,247,9,26,11,15,60,53,0,6,1,6
E33015001,313,181,39,142,1,38,23,15,92,86,0,4,2,1
E33015002,246,172,45,127,6,23,18,5,44,39,0,4,1,1
E33015003,208,123,26,97,2,34,25,9,48,46,0,2,0,1
E33015004,597,369,88,281,7,81,45,36,138,122,3,13,0,2
E33015005,232,140,24,116,1,33,15,18,57,53,0,2,2,1
E33015006,416,227,47,180,2,70,45,25,115,108,1,6,0,2
E33015007,200,154,47,107,0,15,7,8,29,28,0,1,0,2
E33015008,319,257,60,197,2,16,7,9,43,41,0,2,0,1
E33015009,376,254,60,194,3,29,19,10,88,84,0,3,1,2
E33015010,360,229,50,179,7,27,15,12,92,87,2,3,0,5
E33015011,215,132,27,105,2,23,20,3,57,53,0,1,3,1
E33015012,1373,1040,233,807,18,128,94,34,184,175,1,8,0,3
E33015013,300,173,36,137,5,22,11,11,96,93,1,2,0,4
E33015014,489,340,67,273,8,32,12,20,103,92,1,8,2,6
E33015015,3807,2877,651,2226,45,229,134,95,643,604,2,28,9,13
E33015016,341,252,51,201,6,28,12,16,54,52,0,2,0,1
E33015017,414,258,59,199,6,38,25,13,110,104,0,6,0,2
E33015018,516,369,91,278,21,42,25,17,81,72,0,9,0,3
E33015019,218,111,20,91,4,17,10,7,84,73,1,9,1,2
E33015020,612,354,86,268,5,96,60,36,156,147,1,6,2,1
E33015021,1488,1143,313,830,17,61,32,29,258,241,1,14,2,9
E33015022,667,499,119,380,9,51,23,28,107,92,2,11,2,1
E33015023,457,364,67,297,4,39,12,27,49,47,0,2,0,1
E33015024,943,677,175,502,11,96,29,67,155,138,2,15,0,4
E33015025,204,119,38,81,3,21,13,8,49,44,3,2,0,12
E33015026,555,339,68,271,7,48,31,17,157,152,1,4,0,4
E33015027,258,190,55,135,4,12,9,3,48,44,0,3,1,4
E33015028,661,556,164,392,1,26,11,15,77,71,0,6,0,1
E33015029,435,302,78,224,4,43,29,14,85,82,0,3,0,1
E33015030,1210,915,244,671,7,64,33,31,211,190,0,18,3,13
E33015031,583,372,116,256,5,98,59,39,105,100,1,4,0,3
E33015032,200,97,28,69,1,52,35,17,47,40,0,5,2,3
E33015033,765,530,166,364,5,92,58,34,135,128,0,4,3,3
E33015034,311,248,80,168,2,29,21,8,31,29,0,2,0,1
E33015035,259,178,54,124,5,21,13,8,51,49,1,1,0,4
E33015036,532,401,102,299,7,46,23,23,77,71,0,6,0,1
E33015037,408,252,82,170,2,60,40,20,91,87,1,3,0,3
E33015038,202,121,45,76,2,35,18,17,43,37,0,5,1,1
E33015039,222,160,55,105,0,29,17,12,31,28,1,1,1,2
E33015040,432,306,67,239,2,45,26,19,77,71,0,6,0,2
E33015041,777,505,139,366,6,66,33,33,197,181,2,14,0,3
E33015042,487,367,125,242,7,31,10,21,79,70,1,8,0,3
E33015043,2072,1739,540,1199,8,104,51,53,213,200,0,11,2,8
E33015044,385,267,66,201,2,26,18,8,87,80,2,4,1,3
E33015045,272,182,44,138,1,32,22,10,54,52,1,1,0,3
E33015046,352,289,93,196,5,17,9,8,40,38,0,2,0,1
E33015047,649,379,87,292,6,63,35,28,197,179,2,14,2,4
E33015048,197,154,49,105,2,5,2,3,33,30,1,2,0,3
E33015049,363,250,75,175,5,28,16,12,71,67,1,3,0,9
E33015050,224,144,45,99,1,15,10,5,59,56,0,2,1,5
E33015051,294,183,42,141,2,27,17,10,81,75,1,3,2,1
E33015052,824,609,173,436,13,46,21,25,155,146,0,8,1,1
E33015053,325,270,85,185,1,14,7,7,39,37,0,2,0,1
E33015054,751,537,150,387,9,71,37,34,131,125,0,6,0,3
E33015055,460,367,90,277,1,17,8,9,75,70,0,5,0,0
E33015056,318,216,55,161,3,34,22,12,62,59,2,1,0,3
E33015057,207,159,57,102,0,13,9,4,32,30,0,2,0,3
E33015058,606,459,160,299,5,52,43,9,89,79,1,6,3,1
E33015059,669,535,163,372,3,35,24,11,92,85,1,4,2,4
E33015060,444,326,99,227,4,27,13,14,85,74,1,10,0,2
E33015061,754,602,179,423,2,44,34,10,104,93,0,9,2,2
E33015062,253,162,43,119,0,34,19,15,56,54,0,0,2,1
E33015063,394,219,67,152,3,40,25,15,130,126,0,4,0,2
E33015064,843,692,248,444,4,61,32,29,82,73,0,8,1,4
E33015065,922,528,142,386,6,107,57,50,277,260,2,15,0,4
E33015066,367,271,77,194,5,36,24,12,55,50,0,5,0,0
E33015067,601,410,129,281,5,81,54,27,103,98,1,4,0,2
E33015068,598,453,121,332,6,49,29,20,88,82,0,6,0,2
E33015069,217,139,47,92,0,36,18,18,42,39,0,3,0,0
E33015070,192,120,32,88,1,15,10,5,55,53,0,1,1,1
E33015071,622,441,129,312,10,48,29,19,120,110,1,8,1,3
E33015072,343,193,46,147,2,37,19,18,108,102,0,6,0,3
E33015073,213,170,46,124,1,11,6,5,29,21,0,6,2,2
E33015074,1286,940,266,674,4,189,120,69,147,138,1,7,1,6
E33015075,909,606,191,415,2,83,37,46,212,198,0,12,2,6
E33015076,764,464,113,351,6,96,58,38,193,181,0,8,4,5
E33015077,324,204,39,165,0,26,16,10,91,89,0,2,0,3
E33015078,375,228,67,161,4,44,30,14,95,87,1,6,1,4
E33015079,263,195,50,145,1,17,11,6,46,44,0,2,0,4
E33015080,381,211,66,145,5,49,29,20,115,112,0,2,1,1
E33015081,448,364,109,255,4,21,9,12,56,54,0,2,0,3
E33015082,258,161,52,109,4,38,23,15,53,50,0,3,0,2
E33015083,718,434,156,278,8,125,81,44,143,136,0,7,0,8
E33015084,397,242,53,189,5,37,23,14,109,95,9,5,0,4
E33015085,646,431,90,341,4,65,41,24,141,128,1,10,2,5
E33015086,679,474,162,312,3,57,34,23,145,138,1,6,0,0
E33015087,670,412,144,268,5,102,55,47,147,143,0,4,0,4
E33015088,686,462,145,317,3,90,42,48,126,118,2,6,0,5
E33015089,696,563,176,387,2,42,28,14,86,79,0,6,1,3
E33015090,486,393,119,274,4,19,8,11,69,67,0,2,0,1
E33015091,1123,862,272,590,7,59,37,22,189,173,1,13,2,6
E33015092,922,719,212,507,5,77,59,18,117,110,0,5,2,4
E33015093,582,468,120,348,14,30,9,21,66,61,4,1,0,4
E33015094,1787,1384,319,1065,14,108,71,37,268,251,1,15,1,13
E33015095,213,168,49,119,0,14,9,5,28,23,1,4,0,3
E33015096,992,815,211,604,3,66,51,15,106,97,0,9,0,2
E33015097,458,374,101,273,4,31,22,9,49,46,0,3,0,0
E33015098,637,480,139,341,8,69,47,22,77,67,2,8,0,3
E33015099,497,400,85,315,5,21,13,8,69,67,1,0,1,2
E33015100,710,528,146,382,2,72,54,18,103,94,0,9,0,5
E33015101,816,680,206,474,1,43,23,20,89,86,0,2,1,3
E33015102,2118,1904,402,1502,2,53,35,18,149,127,2,20,0,10
E33015103,463,368,104,264,2,32,19,13,61,57,1,2,1,0
E33015104,440,354,117,237,1,31,13,18,50,49,0,1,0,4
E33015105,211,145,54,91,0,27,10,17,35,32,1,2,0,4
E33015106,448,371,92,279,2,31,14,17,43,40,0,3,0,1
E33015107,868,673,215,458,5,90,43,47,93,87,0,6,0,7
E33015108,123,71,19,52,0,30,14,16,22,21,0,1,0,0
E33015109,168,149,35,114,2,4,3,1,13,13,0,0,0,0
E33015110,572,431,125,306,3,45,28,17,91,87,0,3,1,2
E33015111,248,138,50,88,4,54,37,17,50,48,0,2,0,2
E33015112,420,344,62,282,2,17,10,7,56,55,1,0,0,1
E33015113,303,172,44,128,5,52,28,24,70,68,2,0,0,4
E33015114,242,150,40,110,1,22,12,10,66,61,0,5,0,3
E33015115,511,301,77,224,6,67,45,22,134,125,2,6,1,3
E33015116,306,234,75,159,0,24,13,11,42,39,0,3,0,6
E33015117,272,185,51,134,1,18,11,7,67,59,1,7,0,1
E33015118,240,170,46,124,2,18,9,9,47,45,0,2,0,3
E33015119,423,253,70,183,10,42,21,21,113,103,1,7,2,5
E33015120,421,325,103,222,1,42,24,18,52,48,1,3,0,1
E33015121,234,157,56,101,2,41,27,14,31,26,0,2,3,3
E33015122,604,357,98,259,5,63,33,30,173,157,2,12,2,6
E33015123,527,450,158,292,4,38,23,15,33,30,0,2,1,2
E33015124,398,258,65,193,1,42,20,22,94,88,1,4,1,3
E33015125,227,160,46,114,2,11,5,6,52,48,0,4,0,2
E33015126,206,126,36,90,1,18,6,12,58,56,0,2,0,3
E33015127,295,218,70,148,5,18,11,7,54,51,0,3,0,0
E33015128,204,153,37,116,0,10,6,4,40,33,0,7,0,1
E33015129,299,206,61,145,5,22,15,7,65,60,1,3,1,1
E33015130,920,767,228,539,8,62,28,34,80,74,0,4,2,3
E33015131,473,372,105,267,4,14,2,12,82,77,2,2,1,1
E33015132,352,277,66,211,1,15,8,7,57,54,2,1,0,2
E33015133,820,562,187,375,5,101,66,35,146,129,1,13,3,6
E33015134,886,648,197,451,2,70,41,29,160,145,2,11,2,6
E33015135,522,360,89,271,2,56,33,23,97,91,0,6,0,7
E33015136,275,184,60,124,1,31,13,18,57,55,1,0,1,2
E33015137,246,215,59,156,1,14,10,4,16,15,0,1,0,0
E33015138,198,145,46,99,2,13,4,9,37,37,0,0,0,1
E33015139,1106,807,182,625,7,111,61,50,177,161,0,10,6,4
E33015140,273,225,58,167,1,20,12,8,27,24,0,3,0,0
E33015141,540,421,85,336,2,31,16,15,84,80,0,3,1,2
E33015142,1441,1210,326,884,6,51,29,22,171,163,0,7,1,3
E33015143,304,195,62,133,3,19,6,13,76,34,40,2,0,11
E33015144,546,409,94,315,10,37,18,19,88,84,1,3,0,2
E33015145,857,689,192,497,12,44,29,15,108,100,1,7,0,4
E33015146,729,588,116,472,7,53,25,28,76,73,0,3,0,5
E33015147,297,243,76,167,3,11,3,8,37,34,0,2,1,3
E33015148,269,171,49,122,4,38,23,15,56,49,1,2,4,0
E33015149,217,157,52,105,0,17,12,5,41,37,1,3,0,2
E33015150,256,182,46,136,0,26,20,6,48,43,1,3,1,0
E33015151,199,156,50,106,1,16,11,5,23,20,1,2,0,3
E33015152,394,278,78,200,6,24,18,6,86,82,2,2,0,0
E33015153,291,182,42,140,1,48,43,5,57,51,1,5,0,3
E33015154,268,178,71,107,0,55,48,7,32,28,1,3,0,3
E33015155,419,314,104,210,1,58,53,5,43,38,0,5,0,3
E33015156,458,308,94,214,1,73,67,6,72,69,0,2,1,4
E33015157,251,211,45,166,0,18,12,6,21,20,0,1,0,1
E33015158,450,379,82,297,0,29,23,6,41,37,0,3,1,1
E33015159,454,333,98,235,2,54,46,8,62,61,1,0,0,3
E33015160,608,412,139,273,1,118,104,14,72,65,0,3,4,5
E33015161,585,423,139,284,3,79,72,7,76,67,1,8,0,4
E33015162,361,237,75,162,1,73,65,8,49,46,0,2,1,1
E33015163,167,98,25,73,1,23,16,7,40,36,1,2,1,5
E33015164,503,413,123,290,3,42,36,6,44,39,0,5,0,1
E33015165,306,202,63,139,1,58,49,9,44,36,0,6,2,1
E33015166,223,144,44,100,0,34,30,4,43,40,0,3,0,2
E33015167,294,245,92,153,1,25,23,2,23,21,0,1,1,0
E33015168,301,223,79,144,0,32,30,2,43,37,0,4,2,3
E33015169,376,268,91,177,2,58,54,4,43,40,0,3,0,5
E33015170,388,240,71,169,0,64,55,9,78,72,0,6,0,6
E33015171,199,137,51,86,0,14,5,9,31,24,0,3,4,17
E33015172,441,351,88,263,3,43,27,16,40,39,0,1,0,4
E33015173,316,252,63,189,3,17,10,7,42,39,0,3,0,2
E33015174,667,449,98,351,2,80,61,19,134,121,2,9,2,2
E33015175,469,313,100,213,2,52,29,23,102,99,0,3,0,0
E33015176,158,98,30,68,1,14,9,5,39,35,0,1,3,6
E33015177,651,469,110,359,4,32,14,18,141,132,0,7,2,5
E33015178,608,457,92,365,2,42,26,16,103,94,0,9,0,4
E33015179,293,193,48,145,4,28,14,14,66,59,0,3,4,2
E33015180,574,440,87,353,4,40,24,16,87,82,1,4,0,3
E33015181,502,324,65,259,2,41,20,21,135,121,0,13,1,0
E33015182,268,193,49,144,3,14,6,8,54,50,0,4,0,4
E33015183,587,457,140,317,2,54,35,19,74,68,0,5,1,0
E33015184,311,203,63,140,4,39,22,17,63,59,0,3,1,2
E33015185,434,293,74,219,2,75,55,20,61,55,1,4,1,3
E33015186,314,238,49,189,2,23,17,6,48,47,0,1,0,3
E33015187,665,467,155,312,4,61,36,25,130,115,2,12,1,3
E33015188,567,310,60,250,2,60,30,30,193,187,1,5,0,2
E33015189,273,171,42,129,1,17,14,3,82,69,11,1,1,2
E33015190,579,273,63,210,4,96,54,42,205,192,2,11,0,1
E33015191,616,345,85,260,4,82,54,28,182,170,0,12,0,3
E33015192,309,214,49,165,0,18,10,8,74,67,0,6,1,3
E33015193,445,265,58,207,2,48,22,26,128,118,1,7,2,2
E33015194,562,323,88,235,3,53,32,21,177,165,0,10,2,6
E33015195,551,436,114,322,1,30,14,16,82,74,0,8,0,2
E33015196,209,152,50,102,2,12,6,6,43,40,0,3,0,0
E33015197,326,201,57,144,1,54,43,11,67,66,0,1,0,3
E33015198,206,127,27,100,0,19,14,5,59,54,2,2,1,1
E33015199,488,344,77,267,6,50,28,22,86,84,0,2,0,2
E33015200,409,235,74,161,4,85,70,15,83,71,2,7,3,2
E33015201,2194,1740,447,1293,10,137,87,50,300,273,1,24,2,7
E33015202,160,99,26,73,0,23,19,4,38,38,0,0,0,0
E33015203,646,449,132,317,3,56,38,18,135,130,0,5,0,3
E33015204,406,303,83,220,3,43,22,21,53,47,0,5,1,4
E33015205,629,348,83,265,3,113,71,42,162,157,0,5,0,3
E33015206,634,337,85,252,0,46,29,17,248,238,1,8,1,3
E33015207,293,133,29,104,0,32,22,10,127,122,0,4,1,1
E33015208,265,160,43,117,1,18,8,10,84,81,0,3,0,2
E33015209,380,230,71,159,2,46,36,10,100,94,0,6,0,2
E33015210,408,296,70,226,4,35,23,12,73,68,0,4,1,0
E33015211,173,105,27,78,1,16,9,7,51,47,1,3,0,0
E33015212,587,329,80,249,6,47,31,16,204,194,0,9,1,1
E33015213,362,227,49,178,2,30,21,9,98,91,1,5,1,5
E33015214,539,362,108,254,2,60,42,18,110,105,0,4,1,5
E33015215,343,224,45,179,3,36,23,13,79,76,0,2,1,1
E33015216,592,428,105,323,6,24,13,11,127,124,0,3,0,7
E33015217,502,364,101,263,5,22,18,4,110,103,1,6,0,1
E33015218,194,73,26,47,1,15,9,6,102,94,2,1,5,3
E33015219,887,618,176,442,4,53,33,20,209,192,1,13,3,3
E33015220,392,268,70,198,3,35,25,10,84,77,0,4,3,2
E33015221,241,132,40,92,3,24,9,15,81,78,0,3,0,1
E33015222,672,382,83,299,5,97,63,34,181,176,1,4,0,7
E33015223,1207,906,219,687,9,59,39,20,220,210,1,9,0,13
E33015224,394,226,61,165,6,21,11,10,139,132,0,7,0,2
E33015225,139,75,17,58,1,11,8,3,51,46,0,5,0,1
E33015226,210,121,29,92,0,19,15,4,70,64,0,5,1,0
E33015227,199,112,25,87,1,13,3,10,69,68,0,1,0,4
E33015228,316,193,35,158,2,23,15,8,87,82,0,3,2,11
E33015229,876,511,100,411,8,89,54,35,260,244,0,12,4,8
E33015230,125,96,29,67,3,2,2,0,23,22,1,0,0,1
E33015231,270,212,56,156,2,8,5,3,47,44,0,3,0,1
E33015232,638,510,131,379,4,25,18,7,97,95,0,2,0,2
E33015233,317,245,56,189,1,12,4,8,58,55,0,3,0,1
E33015234,300,233,62,171,2,12,4,8,51,47,1,3,0,2
E33015235,429,226,68,158,2,49,37,12,150,139,0,10,1,2
E33015236,700,461,113,348,5,63,38,25,168,150,0,14,4,3
E33015237,1344,945,182,763,10,99,64,35,286,262,1,17,6,4
E33015238,206,114,27,87,1,42,21,21,49,45,0,4,0,0
E33015239,365,195,67,128,4,55,29,26,109,99,0,9,1,2
E33015240,104,64,19,45,1,11,7,4,28,26,0,1,1,0
E33015241,798,541,152,389,0,42,26,16,201,192,3,4,2,14
E33015242,347,244,59,185,1,21,14,7,78,75,0,2,1,3
E33015243,241,174,47,127,0,30,14,16,35,33,0,1,1,2
E33015244,523,292,75,217,1,40,23,17,186,178,0,7,1,4
E33015245,4662,3011,935,2076,17,186,121,65,1411,1302,33,50,26,37
E33015246,480,324,74,250,2,25,15,10,127,122,0,5,0,2
E33015247,267,205,51,154,2,21,15,6,37,35,0,2,0,2
E33015248,629,232,50,182,5,84,46,38,302,292,0,9,1,6
E33015249,288,149,39,110,4,39,19,20,96,92,1,3,0,0
E33015250,514,275,71,204,3,93,67,26,138,129,3,5,1,5
E33015251,661,448,125,323,2,117,91,26,89,87,0,2,0,5
E33015252,244,162,42,120,1,41,30,11,38,36,0,2,0,2
E33015253,820,503,141,362,3,123,92,31,184,168,1,15,0,7
E33015254,287,177,42,135,1,48,33,15,59,57,0,2,0,2
E33015255,302,217,82,135,0,27,24,3,55,52,1,2,0,3
E33015256,269,210,56,154,4,17,7,10,37,35,0,2,0,1
E33015257,696,522,92,430,5,28,17,11,136,129,0,6,1,5
E33015258,612,448,146,302,3,14,7,7,141,126,10,1,4,6
E33015259,706,430,113,317,6,80,60,20,187,174,2,11,0,3
E33015260,411,237,61,176,3,44,34,10,125,107,1,15,2,2
E33015261,299,182,35,147,1,25,14,11,89,80,1,8,0,2
E33015262,1178,832,226,606,8,47,32,15,284,266,2,13,3,7
E33015263,369,265,83,182,1,17,12,5,85,80,1,4,0,1
E33015264,202,127,25,102,0,20,10,10,55,47,3,5,0,0
E33015265,608,388,80,308,6,49,37,12,161,150,2,8,1,4
E33015266,223,145,31,114,2,27,18,9,49,43,1,5,0,0
E33015267,426,292,83,209,3,57,44,13,73,64,0,8,1,1
E33015268,403,302,88,214,3,34,23,11,63,62,0,1,0,1
E33015269,267,167,46,121,2,24,20,4,72,68,1,3,0,2
E33015270,215,164,53,111,0,9,6,3,41,36,0,3,2,1
E33015271,216,139,28,111,1,29,25,4,45,43,2,0,0,2
E33015272,197,104,15,89,0,9,3,6,84,69,1,14,0,0
E33015273,210,142,42,100,0,11,5,6,54,47,0,7,0,3
E33015274,453,304,68,236,7,24,15,9,112,99,1,12,0,6
E33015275,411,236,48,188,4,53,34,19,113,103,3,7,0,5
E33015276,778,617,198,419,2,40,31,9,115,103,2,9,1,4
E33015277,127,98,35,63,1,6,5,1,21,19,0,2,0,1
E33015278,946,577,140,437,6,91,63,28,264,246,3,13,2,8
E33015279,467,375,98,277,3,32,29,3,56,48,2,6,0,1
E33015280,316,271,98,173,2,12,8,4,30,24,0,5,1,1
E33015281,277,233,80,153,0,19,14,5,23,23,0,0,0,2
E33015282,259,226,60,166,0,8,7,1,23,19,0,4,0,2
E33015283,255,208,84,124,1,9,8,1,34,32,1,1,0,3
E33015284,343,306,88,218,3,5,2,3,25,25,0,0,0,4
E33015285,727,592,199,393,0,44,26,18,83,75,1,7,0,8
E33015286,428,364,109,255,1,6,6,0,54,52,0,2,0,3
E33015287,429,329,82,247,0,23,16,7,73,65,0,7,1,4
E33015288,422,358,70,288,2,11,7,4,47,42,0,5,0,4
E33015289,328,245,73,172,0,50,41,9,33,28,1,3,1,0
E33015290,404,344,82,262,2,19,15,4,38,34,1,2,1,1
E33015291,356,270,61,209,1,53,46,7,32,30,0,2,0,0
E33015292,251,200,57,143,2,10,5,5,39,34,0,5,0,0
E33015293,521,428,119,309,2,18,12,6,67,62,1,4,0,6
E33015294,248,196,51,145,1,26,15,11,24,23,0,1,0,1
E33015295,521,382,108,274,4,40,24,16,94,88,0,3,3,1
E33015296,278,237,72,165,1,12,8,4,23,19,0,4,0,5
E33015297,291,240,67,173,2,19,16,3,25,22,0,3,0,5
E33015298,410,324,77,247,0,43,31,12,40,38,0,1,1,3
E33015299,375,302,72,230,1,34,31,3,37,33,0,4,0,1
E33015300,347,235,62,173,2,65,56,9,42,40,0,2,0,3
E33015301,325,250,54,196,3,32,27,5,40,34,0,6,0,0
E33015302,631,399,103,296,4,131,119,12,92,84,1,4,3,5
E33015303,493,327,91,236,6,67,47,20,91,88,0,2,1,2
E33015304,233,132,32,100,5,23,15,8,66,64,1,1,0,7
E33015305,435,287,93,194,1,51,31,20,92,80,0,9,3,4
E33015306,231,158,48,110,2,29,17,12,41,38,1,2,0,1
E33015307,684,508,130,378,5,50,30,20,116,103,0,12,1,5
E33015308,238,176,52,124,4,17,11,6,40,39,0,0,1,1
E33015309,519,397,113,284,3,66,51,15,49,47,0,2,0,4
E33015310,359,237,69,168,0,67,51,16,52,45,0,6,1,3
E33015311,518,417,125,292,3,32,24,8,63,56,1,6,0,3
E33015312,509,414,131,283,3,28,15,13,61,57,1,3,0,3
E33015313,287,153,35,118,2,54,39,15,75,67,3,4,1,3
E33015314,289,205,53,152,2,15,9,6,66,64,0,2,0,1
E33015315,270,136,38,98,2,34,10,24,95,92,0,3,0,3
E33015316,665,515,138,377,3,28,12,16,116,104,0,12,0,3
E33015317,1000,736,196,540,8,110,82,28,144,132,1,10,1,2
E33015318,438,350,100,250,2,46,37,9,39,32,0,7,0,1
E33015319,596,472,142,330,3,50,43,7,67,63,1,2,1,4
E33015320,468,312,98,214,7,48,29,19,99,84,3,7,5,2
E33015321,1051,682,178,504,14,142,86,56,202,186,3,12,1,11
E33015322,241,118,44,74,4,43,21,22,76,74,0,1,1,0
E33015323,386,270,76,194,5,39,29,10,71,65,1,5,0,1
E33015324,275,151,44,107,4,36,13,23,80,77,0,3,0,4
E33015325,353,219,47,172,1,50,27,23,80,74,0,5,1,3
E33015326,670,506,181,325,7,59,34,25,95,85,1,9,0,3
E33015327,311,216,59,157,3,29,24,5,62,61,0,1,0,1
E33015328,389,263,92,171,4,60,31,29,61,59,0,2,0,1
E33015329,250,142,47,95,3,23,16,7,77,73,0,3,1,5
E33015330,356,224,52,172,4,30,19,11,98,82,6,8,2,0
E33015331,500,399,94,305,4,33,22,11,62,61,0,1,0,2
E33015332,264,220,54,166,1,17,17,0,24,21,0,3,0,2
E33015333,288,230,79,151,1,29,25,4,24,22,0,2,0,4
E33015334,1005,726,231,495,9,148,108,40,121,114,0,5,2,1
E33015335,909,648,141,507,12,109,74,35,136,126,2,7,1,4
E33015336,343,261,73,188,6,26,17,9,44,42,0,2,0,6
E33015337,300,259,82,177,3,8,3,5,29,23,0,3,3,1
E33015338,465,387,111,276,3,37,19,18,36,34,0,2,0,2
E33015339,359,303,87,216,2,10,5,5,41,38,0,3,0,3
E33015340,259,188,59,129,0,16,6,10,52,48,0,3,1,3
E33015341,546,364,115,249,1,89,53,36,87,79,1,7,0,5
E33015342,357,202,59,143,3,44,23,21,104,98,2,1,3,4
E33015343,325,244,98,146,1,26,14,12,52,46,0,1,5,2
E33015344,294,186,68,118,2,26,12,14,79,73,0,5,1,1
E33015345,439,279,103,176,3,37,16,21,111,97,0,8,6,9
E33015346,291,214,66,148,0,30,19,11,45,42,1,2,0,2
E33015347,647,516,143,373,0,39,23,16,86,79,1,5,1,6
E33015348,247,170,51,119,0,32,19,13,43,39,0,4,0,2
E33015349,396,309,96,213,0,38,23,15,43,41,0,2,0,6
E33015350,252,193,81,112,3,20,8,12,28,28,0,0,0,8
