GeographyCode,WP703EW0001,WP703EW0002,WP703EW0003,WP703EW0004,WP703EW0005,WP703EW0006,WP703EW0007,WP703EW0008,WP703EW0009,WP703EW0010,WP703EW0011,WP703EW0012
E33027384,395,127,0,6,2,0,1,217,12,3,25,2
E33027385,420,95,2,8,14,0,4,241,23,5,26,2
E33027386,262,93,0,2,2,0,0,125,16,5,18,1
E33027387,273,99,0,7,1,0,0,137,9,5,14,1
E33027388,259,51,0,4,2,0,0,177,12,1,9,3
E33027389,297,65,0,5,4,1,1,178,9,4,29,1
E33027390,254,81,0,1,1,0,4,138,6,0,20,3
E33027391,245,74,0,6,9,1,1,122,13,4,14,1
E33027392,503,150,1,15,7,1,1,253,21,8,42,4
E33027393,301,87,0,4,2,0,2,165,15,5,21,0
E33027394,503,98,3,21,5,3,2,274,25,2,70,0
E33027395,228,126,0,8,4,0,1,72,4,4,8,1
E33027396,475,178,0,17,12,1,5,207,16,6,30,3
E33027397,612,105,0,14,24,2,5,390,56,1,13,2
E33027398,304,82,1,8,4,0,2,174,13,8,12,0
E33027399,345,177,0,12,2,0,1,121,6,1,24,1
E33027400,288,154,0,23,1,0,0,101,4,0,3,2
E33027401,714,91,1,24,19,1,5,491,26,7,47,2
E33027402,419,86,0,6,2,1,3,269,8,4,40,0
E33027403,373,114,1,15,6,2,0,196,6,9,23,1
E33027404,705,72,0,27,6,1,1,490,16,14,76,2
E33027405,487,191,2,28,20,1,0,165,12,8,57,3
E33027406,329,135,1,9,5,1,2,135,6,3,32,0
E33027407,283,81,0,15,9,1,0,146,13,1,15,2
E33027408,304,125,0,10,3,2,0,131,10,5,15,3
E33027409,520,135,1,42,6,5,0,261,12,12,44,2
E33027410,426,103,0,14,7,0,1,228,17,10,40,6
E33027411,763,35,0,42,8,1,5,484,36,40,112,0
E33027412,673,128,2,16,22,1,3,435,14,7,43,2
E33027413,262,117,1,5,2,1,1,103,6,4,21,1
E33027414,298,90,0,7,1,1,1,169,11,7,11,0
E33027415,423,131,0,9,6,1,1,217,16,2,40,0
E33027416,370,232,0,20,3,3,0,99,6,2,5,0
E33027417,381,103,0,11,6,1,4,189,11,7,47,2
E33027418,330,191,2,17,4,2,4,97,7,0,2,4
E33027419,404,75,2,4,10,1,1,246,29,13,19,4
E33027420,368,75,1,10,15,1,1,241,10,3,10,1
E33027421,227,56,0,1,4,0,0,127,4,2,33,0
E33027422,327,136,0,6,4,1,1,156,10,2,10,1
E33027423,313,58,0,7,9,0,3,195,11,3,26,1
E33027424,305,73,1,7,6,0,1,187,5,1,24,0
E33027425,256,60,0,3,3,0,1,154,10,3,21,1
E33027426,328,44,0,6,5,0,2,239,12,8,11,1
E33027427,483,66,1,8,12,0,6,311,29,14,31,5
E33027428,392,179,0,11,5,0,3,166,8,6,13,1
E33027429,687,162,1,10,4,2,2,387,16,17,83,3
E33027430,321,40,2,7,12,3,0,164,22,11,60,0
E33027431,374,200,0,9,1,1,1,134,10,6,10,2
E33027432,1413,149,4,40,88,2,11,921,59,14,122,3
E33027433,596,152,2,19,18,6,1,298,10,18,72,0
E33027434,435,125,0,13,9,3,1,215,25,5,38,1
E33027435,446,107,1,13,14,1,5,238,11,5,49,2
E33027436,273,163,0,14,1,1,0,81,4,2,6,1
E33027437,281,152,1,15,3,0,0,85,7,1,17,0
E33027438,301,113,0,13,6,2,1,127,8,9,22,0
E33027439,744,43,3,30,44,1,3,488,16,16,99,1
E33027440,253,76,0,21,13,0,1,98,12,4,27,1
E33027441,429,76,3,15,17,4,3,229,20,10,50,2
E33027442,721,69,0,27,15,6,9,483,33,8,67,4
E33027443,650,35,8,26,31,1,1,361,26,15,144,2
E33027444,314,92,1,16,5,1,1,157,6,14,18,3
E33027445,535,45,1,18,34,0,0,338,15,9,74,1
E33027446,426,72,2,28,17,2,3,234,13,10,43,2
E33027447,273,34,4,12,7,0,1,168,14,9,22,2
E33027448,424,68,3,33,20,1,4,216,12,8,55,4
E33027449,401,51,1,26,26,1,2,218,9,8,58,1
E33027450,825,73,33,91,37,0,2,484,27,15,60,3
E33027451,359,44,3,18,14,1,0,212,13,3,51,0
E33027452,463,104,2,14,7,0,1,267,11,6,48,3
E33027453,625,104,0,16,17,3,5,347,43,44,44,2
E33027454,361,125,2,19,7,1,1,175,10,5,13,3
E33027455,280,47,1,8,16,1,0,146,15,7,39,0
E33027456,300,64,1,6,2,0,1,185,9,3,27,2
E33027457,346,45,3,12,13,0,4,226,6,7,28,2
E33027458,296,91,1,17,16,2,0,129,5,7,26,2
E33027459,424,132,1,5,13,0,0,226,8,10,29,0
E33027460,433,74,1,7,28,0,1,210,47,12,53,0
E33027461,349,89,1,3,4,5,0,213,14,4,15,1
E33027462,694,59,2,12,40,1,1,485,33,21,39,1
E33027463,311,101,0,12,7,0,0,163,11,5,12,0
E33027464,333,65,3,11,17,1,2,196,10,7,20,1
E33027465,612,64,2,7,17,2,6,372,68,16,47,11
E33027466,332,79,0,7,7,1,0,165,7,7,58,1
E33027467,339,128,0,18,12,2,1,132,13,2,31,0
E33027468,377,59,1,9,7,0,2,251,14,12,22,0
E33027469,643,91,7,14,17,0,5,407,44,14,42,2
E33027470,580,108,0,20,12,3,5,333,17,4,77,1
E33027471,297,25,4,11,33,3,6,150,23,6,34,2
E33027472,316,138,1,17,5,2,1,112,5,3,28,4
E33027473,476,78,3,16,6,3,0,314,20,10,24,2
E33027474,473,74,1,11,16,2,1,301,20,5,42,0
E33027475,298,49,1,1,7,0,0,172,10,6,50,2
E33027476,359,163,3,11,9,4,1,144,10,0,11,3
E33027477,349,72,2,10,13,4,3,205,15,4,18,3
E33027478,1487,96,6,31,200,7,6,928,102,14,94,3
E33027479,495,145,5,13,10,5,1,268,16,3,26,3
E33027480,501,165,4,13,14,4,0,236,20,8,34,3
E33027481,770,57,23,85,17,3,9,527,27,9,10,3
E33027482,294,123,1,9,2,0,0,134,6,2,17,0
E33027483,290,94,0,4,2,1,1,149,8,5,22,4
E33027484,471,139,1,15,13,3,4,232,33,1,28,2
E33027485,346,142,4,8,12,8,1,140,11,4,14,2
E33027486,418,95,1,12,12,1,7,207,14,9,55,5
E33027487,350,100,0,12,10,4,1,169,19,5,27,3
E33027488,1072,59,1,17,75,2,9,701,98,27,80,3
E33027489,659,75,0,24,38,4,5,401,44,14,53,1
E33027490,666,72,2,17,29,9,1,441,27,13,53,2
E33027491,502,40,3,72,23,2,3,277,15,13,52,2
E33027492,398,67,0,9,8,2,3,267,15,2,22,3
E33027493,285,133,1,5,13,1,2,109,11,0,7,3
E33027494,559,116,6,10,4,3,2,311,37,9,58,3
E33027495,372,94,0,6,16,4,1,161,22,7,59,2
E33027496,600,157,1,13,18,6,1,294,40,5,61,4
E33027497,585,95,1,7,17,6,2,343,32,8,73,1
E33027498,426,202,0,8,1,2,1,191,12,2,5,2
E33027499,323,101,0,12,7,2,2,167,10,7,12,3
E33027500,363,95,2,5,16,0,2,183,22,5,29,4
E33027501,334,94,3,12,8,0,2,166,13,3,31,2
E33027502,321,94,0,8,5,1,1,160,17,3,32,0
E33027503,553,16,1,19,27,2,0,408,32,9,39,0
E33027504,409,100,1,18,12,1,2,199,25,10,36,5
E33027505,633,69,0,8,14,2,1,400,30,4,97,8
E33027506,423,155,1,19,10,3,2,192,22,4,9,6
E33027507,298,54,2,11,11,1,1,165,22,10,19,2
E33027508,471,27,2,21,33,4,2,303,24,10,45,0
E33027509,555,74,1,12,19,2,3,318,33,8,82,3
E33027510,398,81,0,14,4,0,0,205,22,5,64,3
E33027511,767,144,1,8,50,1,6,370,63,16,104,4
E33027512,649,36,0,8,23,0,3,412,42,15,109,1
E33027513,386,81,1,15,7,2,1,227,14,4,33,1
E33027514,333,67,0,9,9,4,0,172,26,1,42,3
E33027515,667,161,2,21,24,2,1,335,38,32,48,3
E33027516,340,65,0,12,16,1,2,195,15,5,29,0
E33027517,265,58,0,5,5,3,1,125,6,2,60,0
E33027518,474,189,0,13,6,2,4,216,24,9,8,3
E33027519,522,75,8,31,3,1,7,340,15,18,24,0
E33027520,307,63,0,5,10,2,1,176,17,2,31,0
E33027521,336,44,0,5,1,0,8,251,13,4,9,1
E33027522,312,85,3,6,4,0,3,171,7,5,27,1
E33027523,471,67,5,11,6,1,3,333,19,6,18,2
E33027524,489,120,7,6,8,1,2,262,15,5,61,2
E33027525,359,124,3,8,6,2,1,178,7,1,28,1
E33027526,325,118,3,14,2,4,1,163,12,2,5,1
E33027527,459,102,4,5,19,4,3,272,15,5,28,2
E33027528,394,65,4,10,4,2,7,259,18,4,19,2
E33027529,464,42,3,8,13,1,2,326,21,9,37,2
E33027530,385,93,1,6,6,2,6,209,18,3,40,1
E33027531,287,109,1,8,14,2,0,122,11,4,11,5
E33027532,228,54,3,1,2,0,2,148,3,6,9,0
E33027533,691,72,15,17,93,4,6,381,46,18,36,3
E33027534,389,129,9,3,3,2,3,180,13,4,42,1
E33027535,431,162,9,6,2,0,3,199,18,7,25,0
E33027536,306,115,8,3,6,1,2,138,15,1,13,4
E33027537,341,94,7,5,24,1,1,171,19,4,13,2
E33027538,297,173,8,8,1,2,0,90,7,1,6,1
E33027539,773,85,33,18,12,0,3,500,23,18,80,1
E33027540,320,127,11,6,2,1,2,131,4,1,33,2
E33027541,273,100,10,5,0,2,1,116,8,3,28,0
E33027542,326,50,6,5,1,0,0,248,8,2,6,0
E33027543,298,104,20,4,1,1,1,133,12,1,21,0
E33027544,415,66,44,14,3,2,3,232,11,3,37,0
E33027545,264,88,15,3,7,1,2,126,1,3,18,0
E33027546,241,104,7,7,3,0,1,102,1,4,12,0
E33027547,380,126,9,6,3,1,0,174,12,5,42,2
E33027548,242,70,11,9,6,0,3,111,6,3,22,1
E33027549,259,97,6,7,2,1,1,113,4,1,26,1
E33027550,332,81,18,3,4,0,2,164,9,2,47,2
E33027551,268,44,11,10,5,0,0,139,7,3,48,1
E33027552,309,153,15,2,0,0,0,115,8,3,12,1
E33027553,332,39,15,15,19,2,1,187,15,1,37,1
E33027554,285,92,20,5,15,1,0,127,6,3,10,6
E33027555,304,112,9,9,3,1,1,134,12,4,18,1
E33027556,483,35,20,18,4,1,4,347,17,3,34,0
E33027557,378,60,11,8,8,1,0,237,18,4,30,1
E33027558,623,227,26,19,8,15,2,267,29,3,25,2
E33027559,297,88,10,4,3,1,2,150,10,2,26,1
E33027560,457,172,19,7,2,5,3,215,19,2,13,0
E33027561,298,96,5,15,6,6,1,142,9,2,16,0
E33027562,337,59,15,13,11,1,4,187,18,1,26,2
E33027563,428,75,16,24,10,10,1,255,14,2,18,3
E33027564,317,91,5,11,4,3,0,166,10,4,21,2
E33027565,440,43,23,8,10,3,4,263,32,13,39,2
E33027566,505,138,41,14,29,0,1,208,18,7,44,5
E33027567,352,69,20,12,5,2,0,190,17,9,28,0
E33027568,332,191,26,6,5,0,0,88,3,1,10,2
E33027569,493,145,20,31,9,8,4,232,18,4,20,2
E33027570,609,66,12,34,18,4,1,320,28,7,116,3
E33027571,341,25,9,22,14,2,0,195,22,2,49,1
E33027572,338,112,5,10,7,2,1,156,17,9,15,4
E33027573,314,49,2,7,14,2,5,183,7,5,40,0
E33027574,425,56,3,8,21,1,3,216,32,11,71,3
E33027575,507,83,4,4,14,6,1,309,28,8,45,5
E33027576,511,144,4,14,4,5,2,267,14,3,53,1
E33027577,309,61,5,6,14,6,4,150,15,20,27,1
E33027578,385,108,7,4,11,1,1,195,16,4,37,1
E33027579,613,50,8,11,38,2,8,338,27,18,110,3
E33027580,694,134,5,14,26,4,5,361,44,9,88,4
E33027581,490,114,3,5,15,1,0,291,19,6,35,1
E33027582,395,109,7,12,11,2,1,192,14,3,40,4
E33027583,1192,74,14,44,45,7,5,816,49,11,122,5
E33027584,387,94,6,10,14,2,1,210,16,4,27,3
E33027585,340,97,2,6,7,3,0,151,14,1,55,4
E33027586,820,31,22,83,54,4,2,505,23,8,86,2
E33027587,914,35,9,22,34,5,22,557,44,45,140,1
E33027588,600,53,0,20,19,3,3,391,37,17,53,4
E33027589,345,62,7,13,5,0,2,207,7,3,38,1
E33027590,499,15,8,26,16,0,11,339,14,13,55,2
E33027591,659,36,21,58,37,4,0,358,29,11,105,0
E33027592,381,85,10,9,13,2,1,202,10,8,37,4
E33027593,426,39,19,22,21,4,3,264,8,7,39,0
E33027594,344,51,7,16,20,0,3,202,4,4,35,2
E33027595,364,82,15,18,29,0,1,149,17,8,43,2
E33027596,459,172,5,11,17,3,2,197,20,2,28,2
E33027597,297,46,9,21,13,1,1,150,8,5,41,2
E33027598,260,95,3,9,7,0,0,112,9,6,17,2
E33027599,270,52,4,14,13,0,3,143,7,4,30,0
E33027600,255,129,5,12,3,0,1,85,6,2,10,2
E33027601,312,75,7,8,11,5,1,156,10,5,32,2
E33027602,446,87,21,16,13,1,2,241,11,10,41,3
E33027603,445,24,15,12,24,1,3,273,14,14,64,1
E33027604,461,63,10,16,30,0,3,259,14,18,47,1
E33027605,275,66,17,17,15,4,3,117,8,7,18,3
E33027606,566,22,18,52,110,2,1,174,43,10,133,1
E33027607,364,35,4,18,20,1,2,192,25,7,58,2
E33027608,337,83,12,25,21,6,5,152,5,2,21,5
E33027609,364,23,9,32,13,0,0,237,6,2,41,1
E33027610,339,25,7,12,9,0,5,224,7,9,41,0
E33027611,1656,34,75,184,221,8,5,883,65,26,152,3
E33027612,517,17,11,25,62,2,2,285,30,10,73,0
E33027613,340,82,12,12,10,5,1,143,15,3,50,7
E33027614,350,42,3,14,7,0,8,209,22,11,30,4
E33027615,497,98,16,17,16,5,4,249,26,8,54,4
E33027616,312,54,10,14,14,1,0,145,13,12,49,0
E33027617,381,41,14,11,24,0,2,173,20,11,85,0
E33027618,477,86,25,12,18,0,1,243,17,5,66,4
E33027619,637,80,8,17,19,9,0,348,21,12,119,4
E33027620,314,120,2,23,8,4,1,128,7,2,18,1
E33027621,373,128,10,12,7,4,2,167,7,7,26,3
E33027622,465,111,17,32,12,0,2,223,6,4,53,5
E33027623,283,37,3,10,4,2,4,185,7,11,20,0
E33027624,638,216,1,22,7,1,6,331,16,3,34,1
E33027625,511,279,1,17,9,4,0,184,7,1,9,0
E33027626,288,40,0,5,7,0,2,208,6,2,18,0
E33027627,303,26,1,4,11,0,1,230,7,1,21,1
E33027628,258,52,1,4,3,0,0,165,16,2,15,0
E33027629,570,142,4,12,7,3,1,316,27,10,44,4
E33027630,507,78,0,11,14,0,3,328,19,4,46,4
E33027631,277,95,0,13,5,0,1,133,23,1,5,1
E33027632,270,71,2,8,2,0,4,153,15,3,12,0
E33027633,473,90,1,10,6,2,1,302,13,9,37,2
E33027634,502,211,2,18,7,2,1,199,18,1,42,1
E33027635,561,122,4,27,6,2,5,317,19,18,39,2
E33027636,381,109,1,11,10,5,3,172,17,6,44,3
E33027637,442,208,5,14,9,3,3,166,14,6,13,1
E33027638,575,76,3,10,10,4,2,360,22,12,75,1
E33027639,526,171,2,15,4,2,2,237,16,16,59,2
E33027640,380,97,3,18,12,0,2,199,12,5,32,0
E33027641,359,59,0,7,7,3,2,235,27,9,8,2
E33027642,612,130,3,26,17,5,5,280,34,21,89,2
E33027643,976,103,7,56,21,5,3,662,35,20,60,4
E33027644,361,38,0,20,8,1,1,232,13,3,45,0
E33027645,2306,55,7,40,156,9,9,1550,111,40,325,4
E33027646,245,25,0,3,3,1,0,173,9,6,24,1
E33027647,311,92,0,13,7,4,2,154,17,6,14,2
E33027648,518,53,1,11,12,3,5,272,29,20,109,3
E33027649,341,51,5,11,4,3,1,194,10,10,50,2
E33027650,603,50,11,29,8,2,6,418,35,17,26,1
E33027651,363,141,2,8,11,5,0,163,15,8,9,1
E33027652,440,86,2,4,14,4,8,292,15,2,9,4
E33027653,268,85,2,9,8,3,0,121,12,2,22,4
E33027654,289,75,2,6,7,2,1,148,10,5,32,1
E33027655,246,42,1,6,4,4,1,139,7,4,37,1
E33027656,338,66,1,11,18,0,0,179,25,14,21,3
E33027657,306,56,2,10,8,0,2,158,22,11,35,2
E33027658,353,55,5,11,24,4,1,183,18,8,43,1
E33027659,307,60,2,14,19,2,4,144,26,4,32,0
E33027660,478,83,2,8,15,0,5,311,28,8,17,1
E33027661,654,38,5,41,57,7,3,394,37,13,56,3
E33027662,236,24,4,17,1,0,0,180,2,2,6,0
E33027663,422,52,1,19,3,3,1,298,12,1,30,2
E33027664,701,76,6,18,28,6,3,435,24,11,92,2
E33027665,277,30,1,2,5,0,0,181,12,2,44,0
E33027666,351,97,5,12,22,1,2,147,18,4,40,3
E33027667,533,93,3,10,35,6,4,272,24,10,70,6
E33027668,719,147,8,17,38,9,1,389,33,8,68,1
E33027669,293,88,3,5,9,5,2,168,3,1,8,1
E33027670,373,38,2,11,3,1,2,276,16,3,21,0
E33027671,823,70,5,44,22,4,10,580,18,24,43,3
E33027672,433,47,2,27,5,3,4,309,18,4,13,1
E33027673,257,43,0,2,4,1,0,167,13,1,25,1
E33027674,809,164,6,15,5,1,3,526,28,10,42,9
E33027675,259,83,0,2,4,3,1,144,7,0,15,0
E33027676,274,153,7,15,2,3,0,87,3,0,2,2
E33027677,259,68,8,12,10,5,1,132,5,3,14,1
E33027678,370,169,6,18,2,13,0,146,13,0,2,1
E33027679,346,104,2,15,2,6,0,193,7,0,16,1
E33027680,244,63,3,5,7,1,0,141,11,0,11,2
E33027681,520,187,0,1,1,0,6,276,12,11,22,4
E33027682,277,80,0,2,6,0,4,140,12,10,23,0
E33027683,387,121,0,1,3,0,4,201,20,9,26,2
E33027684,847,106,0,5,8,2,4,289,23,50,346,14
E33027685,328,64,0,2,4,2,4,192,26,13,20,1
E33027686,239,60,0,0,10,0,3,141,6,4,12,3
E33027687,312,101,0,1,5,0,2,167,18,5,13,0
E33027688,385,96,0,2,2,3,5,241,13,5,18,0
E33027689,272,111,0,1,1,1,5,123,11,4,10,5
E33027690,271,61,0,1,1,0,0,173,13,4,18,0
E33027691,385,96,0,2,2,0,1,232,8,7,35,2
E33027692,377,151,1,0,1,1,6,189,7,11,8,2
E33027693,354,62,0,0,2,0,4,247,24,9,6,0
E33027694,438,52,0,0,18,4,1,263,19,21,58,2
E33027695,381,114,0,6,12,2,2,181,13,10,38,3
E33027696,224,41,1,0,5,1,0,122,7,2,45,0
E33027697,299,76,0,0,5,2,1,150,18,11,32,4
E33027698,393,33,0,0,3,0,1,294,18,18,24,2
E33027699,288,60,0,0,0,1,4,182,18,7,15,1
E33027700,639,221,0,1,6,2,4,337,26,8,29,5
E33027701,471,152,0,6,6,0,0,238,24,13,32,0
E33027702,1303,43,1,2,13,6,9,975,66,77,107,4
E33027703,349,121,0,2,4,0,1,180,12,7,21,1
E33027704,1021,28,0,4,36,1,12,625,80,46,187,2
E33027705,388,59,0,0,1,2,3,223,29,13,57,1
E33027706,806,25,0,2,56,3,1,455,89,23,152,0
E33027707,618,87,2,1,9,1,4,415,23,23,51,2
E33027708,338,148,0,1,3,0,4,153,11,12,6,0
E33027709,311,71,0,0,3,0,1,186,12,9,29,0
E33027710,464,201,0,2,1,1,4,216,15,9,13,2
E33027711,404,95,0,1,13,0,4,242,24,11,10,4
E33027712,238,26,0,0,1,0,1,156,7,5,38,4
E33027713,367,29,7,1,10,0,2,186,23,7,100,2
E33027714,311,61,0,0,4,0,1,173,15,6,51,0
E33027715,224,26,0,0,1,0,6,151,17,2,20,1
E33027716,235,35,0,0,2,1,3,144,11,5,32,2
E33027717,317,54,0,2,1,1,1,198,23,5,32,0
E33027718,249,55,1,1,3,0,3,136,8,15,26,1
E33027719,331,145,0,1,1,3,2,153,15,4,4,3
E33027720,358,132,0,1,1,1,4,188,8,6,15,2
E33027721,381,114,0,0,5,2,2,188,19,12,36,3
E33027722,393,59,0,0,3,1,2,246,25,9,47,1
E33027723,305,45,0,1,4,1,4,191,12,9,37,1
E33027724,275,56,0,0,0,0,2,145,22,10,38,2
E33027725,296,18,0,1,3,0,3,206,23,9,33,0
E33027726,615,50,0,2,3,2,3,337,87,25,104,2
E33027727,422,30,0,0,3,0,1,292,35,18,43,0
E33027728,367,129,0,2,0,1,3,197,10,6,18,1
E33027729,408,112,1,4,9,0,2,225,38,7,8,2
E33027730,402,155,0,2,2,0,3,193,19,9,17,2
E33027731,406,147,0,0,2,1,3,207,17,9,17,3
E33027732,374,86,0,1,17,0,0,207,49,3,9,2
E33027733,415,43,1,8,6,1,1,262,19,8,66,0
E33027734,624,30,1,5,2,0,6,473,47,26,33,1
E33027735,280,53,0,1,3,1,1,184,7,8,21,1
E33027736,524,72,1,2,3,2,4,349,41,18,29,3
E33027737,373,68,0,1,4,1,2,257,22,9,6,3
E33027738,741,62,0,6,12,2,8,427,42,21,160,1
E33027739,449,40,1,14,4,0,1,275,14,19,80,1
E33027740,291,117,0,1,0,0,0,133,15,8,16,1
E33027741,352,62,0,1,4,0,3,240,15,8,17,2
E33027742,788,143,1,0,6,0,11,539,32,20,35,1
E33027743,304,113,0,1,4,0,2,138,14,6,24,2
E33027744,577,117,0,2,1,1,1,369,27,15,39,5
E33027745,411,121,0,3,2,0,2,237,18,8,18,2
E33027746,447,103,1,4,10,1,1,270,23,9,22,3
E33027747,301,51,0,4,1,0,1,197,7,4,35,1
E33027748,468,129,0,2,9,3,2,227,21,15,59,1
E33027749,324,157,0,3,3,1,1,133,7,6,12,1
E33027750,427,83,1,0,0,1,3,312,15,3,6,3
E33027751,633,51,0,0,5,7,5,382,46,26,102,9
E33027752,368,88,0,3,3,1,2,224,18,6,19,4
E33027753,605,65,0,3,2,2,5,468,48,4,6,2
E33027754,266,57,1,1,3,2,0,146,18,2,35,1
E33027755,359,17,0,3,3,2,3,268,24,15,19,5
E33027756,515,28,1,0,5,5,2,303,41,26,101,3
E33027757,609,34,0,5,18,8,3,407,37,12,80,5
E33027758,2151,10,2,13,10,13,16,1598,133,110,240,6
E33027759,374,165,0,5,1,4,2,143,20,1,31,2
E33027760,259,57,0,0,1,1,2,170,8,2,18,0
E33027761,392,66,0,4,3,1,1,233,8,3,72,1
E33027762,354,33,0,4,6,0,3,198,13,15,81,1
E33027763,675,51,0,8,10,9,0,368,52,9,167,1
E33027764,256,20,0,2,3,0,0,185,9,6,30,1
E33027765,297,61,1,2,7,4,2,149,22,7,40,2
E33027766,506,40,0,4,4,3,0,314,21,19,100,1
E33027767,285,66,0,5,3,1,0,125,11,14,57,3
E33027768,702,84,2,2,22,3,4,400,26,43,114,2
E33027769,322,73,0,1,0,0,1,184,8,11,43,1
E33027770,506,55,0,4,1,2,7,365,41,8,18,5
E33027771,300,56,0,1,7,0,1,147,10,22,55,1
E33027772,799,89,0,2,9,1,7,586,27,30,45,3
E33027773,294,72,0,0,3,0,1,179,16,10,13,0
E33027774,348,85,2,0,2,0,5,209,19,6,18,2
E33027775,286,104,0,0,1,0,1,139,6,6,28,1
E33027776,486,110,0,2,5,2,5,241,17,19,84,1
E33027777,446,72,0,1,7,0,6,307,27,10,16,0
E33027778,275,83,1,2,2,0,0,157,12,8,9,1
E33027779,259,100,0,2,0,1,2,121,16,5,9,3
E33027780,251,80,1,2,3,0,3,135,3,12,12,0
E33027781,391,47,0,0,2,0,7,299,24,5,7,0
E33027782,253,32,0,0,1,0,3,155,10,12,36,4
E33027783,542,160,0,1,3,3,11,302,23,13,24,2
E33027784,462,133,0,1,6,3,1,258,12,12,34,2
E33027785,455,91,0,2,3,3,9,283,15,4,42,3
E33027786,363,52,0,0,2,1,5,265,20,4,14,0
E33027787,307,81,0,1,3,0,4,184,12,10,8,4
E33027788,433,91,0,3,5,0,5,290,12,4,20,3
E33027789,314,107,0,1,3,1,3,165,14,7,11,2
E33027790,334,86,0,1,18,1,6,158,10,10,41,3
E33027791,593,112,0,1,7,2,6,419,24,11,9,2
E33027792,646,90,0,1,10,1,11,456,25,15,32,5
E33027793,555,152,0,1,8,0,5,300,14,17,53,5
E33027794,269,79,0,0,3,1,1,156,5,6,18,0
E33027795,268,90,0,1,11,0,4,122,13,5,20,2
E33027796,781,145,0,3,24,2,9,526,37,10,22,3
E33027797,249,29,0,0,18,3,4,139,14,4,38,0
E33027798,260,76,0,2,2,1,2,137,6,4,30,0
E33027799,317,133,1,1,1,2,2,145,10,1,19,2
E33027800,519,33,0,2,21,3,6,360,27,22,42,3
E33027801,530,57,0,1,7,3,14,403,20,14,11,0
E33027802,303,79,0,4,10,1,1,188,8,3,8,1
E33027803,256,123,0,3,9,0,1,105,4,6,4,1
E33027804,365,79,0,1,18,1,2,221,11,4,26,2
E33027805,406,78,0,1,7,1,3,273,16,13,11,3
E33027806,248,38,0,0,5,0,3,172,14,5,11,0
E33027807,261,77,0,1,3,0,3,147,9,7,12,2
E33027808,354,73,1,2,9,1,1,220,16,5,22,4
E33027809,450,101,0,2,8,1,0,232,14,19,72,1
E33027810,291,109,1,1,7,1,3,133,12,7,15,2
E33027811,319,52,0,0,8,3,3,159,19,19,56,0
E33027812,373,73,0,0,14,1,1,214,12,22,33,3
E33027813,334,95,0,0,9,1,1,178,9,5,33,3
E33027814,694,23,0,2,11,0,6,561,21,43,26,1
E33027815,256,44,0,2,5,0,3,135,9,7,49,2
E33027816,345,31,0,1,4,2,3,249,12,18,25,0
E33027817,363,33,0,2,11,0,3,240,18,18,38,0
E33027818,265,44,0,1,7,2,2,159,10,5,33,2
E33027819,442,42,0,3,8,4,8,303,22,25,26,1
E33027820,1066,12,0,2,43,4,16,691,77,51,167,3
E33027821,345,68,0,1,7,4,3,182,7,31,39,3
E33027822,495,76,1,1,12,1,4,319,23,6,48,4
E33027823,399,58,0,1,5,4,2,285,7,17,19,1
E33027824,573,181,1,1,11,6,2,306,16,19,26,4
E33027825,628,31,0,1,10,1,10,466,22,43,44,0
E33027826,309,77,0,2,4,0,3,170,27,9,14,3
E33027827,518,136,1,6,10,0,1,282,30,13,31,8
E33027828,295,81,0,2,3,1,7,180,7,4,9,1
E33027829,242,90,0,0,0,1,6,113,11,3,18,0
E33027830,304,111,0,4,1,1,7,133,9,10,26,2
E33027831,266,58,0,5,0,2,0,157,22,7,15,0
E33027832,355,91,0,2,6,0,1,197,18,10,28,2
E33027833,419,83,0,2,8,2,1,272,16,14,21,0
E33027834,551,144,0,0,15,1,2,308,14,14,50,3
E33027835,406,169,0,5,8,1,1,191,9,12,7,3
E33027836,784,69,0,3,45,2,4,493,50,34,80,4
E33027837,542,93,1,3,16,1,4,322,23,26,52,1
E33027838,285,29,0,1,9,0,1,207,9,10,18,1
E33027839,392,55,0,3,4,0,1,264,34,15,13,3
E33027840,404,43,0,11,3,0,2,243,15,16,71,0
E33027841,325,99,0,2,9,1,2,174,9,6,18,5
E33027842,357,113,0,1,5,1,3,175,15,13,29,2
E33027843,236,54,1,2,2,0,1,141,9,8,18,0
E33027844,342,94,2,2,16,0,3,185,9,4,27,0
E33027845,346,69,0,5,2,0,4,213,19,4,26,4
E33027846,251,30,0,1,0,0,0,162,11,10,37,0
E33027847,303,80,0,9,6,1,4,153,18,6,25,1
E33027848,399,39,0,1,17,0,4,268,14,8,41,7
E33027849,389,128,0,4,9,1,2,177,9,10,45,4
E33027850,308,94,0,1,2,0,1,152,15,4,37,2
E33027851,313,83,0,0,3,0,7,168,17,6,23,6
E33027852,305,101,0,2,1,1,5,153,12,6,21,3
E33027853,360,66,1,0,19,1,2,189,31,9,37,5
E33027854,311,54,0,1,10,0,1,156,21,12,56,0
E33027855,363,102,0,1,4,1,3,203,18,6,21,4
E33027856,358,93,1,0,6,2,3,197,15,13,20,8
E33027857,317,129,0,1,2,0,1,150,11,8,12,3
E33027858,557,93,0,0,4,2,3,370,27,10,44,4
E33027859,343,79,0,0,3,0,1,194,19,4,41,2
E33027860,261,45,1,0,12,0,3,165,24,3,7,1
E33027861,300,85,0,2,11,0,1,155,21,4,18,3
