GeographyCode,WP613EW0001,WP613EW0002,WP613EW0003,WP613EW0004,WP613EW0005
E33029689,649,345,178,72,54
E33029690,408,124,120,66,98
E33029691,226,50,75,47,54
E33029692,224,61,81,24,58
E33029693,747,71,164,283,229
E33029694,196,20,57,59,60
E33029695,281,65,77,73,66
E33029696,466,67,137,73,189
E33029697,409,37,126,118,128
E33029698,423,57,164,75,127
E33029699,535,88,186,122,139
E33029700,539,92,197,171,79
E33029701,908,145,280,196,287
E33029702,339,97,101,75,66
E33029703,424,134,127,77,86
E33029704,353,52,68,151,82
E33029705,612,98,201,117,196
E33029706,235,46,102,54,33
E33029707,190,71,70,25,24
E33029708,1951,590,849,286,226
E33029709,545,103,176,113,153
E33029710,327,105,129,46,47
E33029711,2718,825,1130,419,344
E33029712,943,112,227,187,417
E33029713,199,38,47,58,56
E33029714,280,36,78,63,103
E33029715,333,46,80,135,72
E33029716,390,63,159,120,48
E33029717,206,43,83,44,36
E33029718,645,94,186,129,236
E33029719,205,28,51,89,37
E33029720,329,48,152,61,68
E33029721,319,110,118,41,50
E33029722,261,79,86,41,55
E33029723,450,222,145,53,30
E33029724,603,166,203,127,107
E33029725,363,92,124,56,91
E33029726,204,55,79,36,34
E33029727,477,177,166,70,64
E33029728,225,29,67,63,66
E33029729,626,68,154,132,272
E33029730,416,29,127,102,158
E33029731,228,34,70,62,62
E33029732,1317,458,580,189,90
E33029733,413,150,109,86,68
E33029734,415,43,118,110,144
E33029735,403,48,78,164,113
E33029736,647,179,238,123,107
E33029737,1008,103,192,377,336
E33029738,208,30,40,101,37
E33029739,762,235,356,85,86
E33029740,236,51,99,46,40
E33029741,1793,272,780,397,344
E33029742,297,24,107,109,57
E33029743,973,114,303,309,247
E33029744,351,70,127,104,50
E33029745,111,14,32,27,38
E33029746,253,38,93,63,59
E33029747,2935,905,1275,361,394
E33029748,424,194,114,61,55
E33029749,340,134,107,48,51
E33029750,497,87,179,72,159
E33029751,408,38,70,190,110
E33029752,1579,551,750,131,147
E33029753,1249,435,524,171,119
E33029754,461,223,168,27,43
E33029755,771,419,268,50,34
E33029756,1145,561,394,94,96
E33029757,444,258,143,27,16
E33029758,276,130,100,26,20
E33029759,205,81,85,17,22
E33029760,1284,794,339,71,80
E33029761,631,251,274,54,52
E33029762,471,249,152,42,28
E33029763,193,84,68,21,20
E33029764,329,214,89,15,11
E33029765,433,205,157,49,22
E33029766,373,158,135,40,40
E33029767,340,185,116,21,18
E33029768,433,227,130,46,30
E33029769,494,249,166,40,39
E33029770,338,108,148,34,48
E33029771,548,263,154,78,53
E33029772,404,152,151,63,38
E33029773,826,402,337,49,38
E33029774,257,23,198,23,13
E33029775,266,120,51,43,52
E33029776,258,92,89,52,25
E33029777,300,71,106,68,55
E33029778,467,114,179,72,102
E33029779,264,77,76,52,59
E33029780,297,64,105,68,60
E33029781,900,397,394,58,51
E33029782,783,507,200,50,26
E33029783,912,444,262,120,86
E33029784,329,71,90,106,62
E33029785,264,69,101,45,49
E33029786,447,73,136,123,115
E33029787,472,108,188,76,100
E33029788,722,84,230,253,155
E33029789,4343,1854,1640,438,411
E33029790,6646,3298,2608,441,299
E33029791,160,32,63,28,37
E33029792,230,74,68,36,52
E33029793,804,430,260,66,48
E33029794,3437,1269,1419,392,357
E33029795,375,146,160,46,23
E33029796,1015,593,296,70,56
E33029797,1295,541,526,120,108
E33029798,604,347,192,36,29
E33029799,1050,501,381,84,84
E33029800,1724,857,647,118,102
E33029801,652,262,192,84,114
E33029802,260,115,108,23,14
E33029803,412,178,148,53,33
E33029804,272,94,104,32,42
E33029805,362,167,131,33,31
E33029806,553,325,169,35,24
E33029807,422,174,163,38,47
E33029808,660,344,232,37,47
E33029809,376,98,127,61,90
E33029810,259,98,94,28,39
E33029811,439,166,149,61,63
E33029812,444,140,162,74,68
E33029813,690,199,211,119,161
E33029814,1384,482,481,163,258
E33029815,1384,495,599,154,136
E33029816,694,334,251,59,50
E33029817,2322,605,1303,236,178
E33029818,499,160,209,56,74
E33029819,422,189,143,39,51
E33029820,268,93,94,35,46
E33029821,375,187,111,41,36
E33029822,210,97,69,20,24
E33029823,615,205,219,76,115
E33029824,497,212,145,68,72
E33029825,859,301,337,116,105
E33029826,562,176,236,65,85
E33029827,227,35,91,21,80
E33029828,427,45,106,205,71
E33029829,260,69,90,43,58
E33029830,288,38,76,65,109
E33029831,1334,287,468,217,362
E33029832,540,119,249,69,103
E33029833,541,174,184,89,94
E33029834,343,112,104,54,73
E33029835,447,127,136,109,75
E33029836,509,100,224,71,114
E33029837,485,139,181,73,92
E33029838,331,101,109,62,59
E33029839,355,77,116,65,97
E33029840,468,100,202,84,82
E33029841,578,101,202,111,164
E33029842,258,60,109,47,42
E33029843,216,84,72,24,36
E33029844,388,121,141,59,67
E33029845,822,134,230,178,280
E33029846,581,74,198,94,215
E33029847,246,49,78,35,84
E33029848,579,84,157,107,231
E33029849,550,72,130,193,155
E33029850,351,42,118,102,89
E33029851,725,142,267,152,164
E33029852,313,116,78,71,48
E33029853,367,42,98,72,155
E33029854,774,107,235,185,247
E33029855,759,283,236,124,116
E33029856,820,182,269,174,195
E33029857,319,57,83,92,87
E33029858,1195,372,536,142,145
E33029859,1722,317,447,686,272
E33029860,294,96,112,51,35
E33029861,555,183,233,80,59
E33029862,464,124,141,72,127
E33029863,204,49,81,36,38
E33029864,371,58,93,99,121
E33029865,357,142,119,41,55
E33029866,244,63,85,49,47
E33029867,843,179,302,228,134
E33029868,485,84,162,81,158
E33029869,641,84,216,161,180
E33029870,347,79,114,72,82
E33029871,530,237,198,49,46
E33029872,495,144,190,106,55
E33029873,391,174,127,38,52
E33029874,404,204,107,58,35
E33029875,481,108,150,134,89
E33029876,494,123,182,101,88
E33029877,317,47,86,139,45
E33029878,570,216,137,126,91
E33029879,438,78,150,98,112
E33029880,249,74,56,80,39
E33029881,239,68,82,45,44
E33029882,1527,192,322,347,666
E33029883,372,78,115,81,98
E33029884,287,76,84,72,55
E33029885,1078,299,333,267,179
E33029886,794,275,305,105,109
E33029887,285,78,82,68,57
E33029888,269,58,82,77,52
E33029889,254,83,82,38,51
E33029890,290,61,92,60,77
E33029891,235,84,69,42,40
E33029892,214,80,58,41,35
E33029893,213,48,82,44,39
E33029894,470,124,126,105,115
E33029895,199,63,62,37,37
E33029896,342,94,104,73,71
E33029897,227,86,58,44,39
E33029898,282,97,89,49,47
E33029899,1387,456,591,167,173
E33029900,795,221,327,164,83
E33029901,607,63,184,220,140
E33029902,874,74,220,233,347
E33029903,382,82,111,110,79
E33029904,336,84,104,90,58
E33029905,699,125,298,162,114
E33029906,425,118,103,97,107
E33029907,197,25,107,49,16
E33029908,662,127,233,157,145
E33029909,281,45,85,103,48
E33029910,543,121,169,126,127
E33029911,247,50,61,66,70
E33029912,211,19,83,65,44
E33029913,414,71,142,93,108
E33029914,405,36,136,113,120
E33029915,529,56,148,197,128
E33029916,410,31,94,235,50
E33029917,621,76,155,152,238
E33029918,671,145,297,126,103
E33029919,713,192,312,130,79
E33029920,215,44,110,28,33
E33029921,489,66,183,100,140
E33029922,226,41,47,115,23
E33029923,328,67,112,85,64
E33029924,463,92,184,100,87
E33029925,535,71,164,148,152
E33029926,337,64,152,80,41
E33029927,282,69,98,71,44
E33029928,301,65,101,77,58
E33029929,329,38,84,127,80
E33029930,242,61,72,56,53
E33029931,368,117,120,77,54
E33029932,647,124,207,172,144
E33029933,281,52,107,87,35
E33029934,465,59,135,148,123
E33029935,294,68,94,67,65
E33029936,285,39,105,79,62
E33029937,282,73,93,50,66
E33029938,202,79,49,39,35
E33029939,261,44,95,73,49
E33029940,352,69,148,66,69
E33029941,289,33,94,62,100
E33029942,549,325,169,31,24
E33029943,928,228,259,238,203
E33029944,457,257,136,38,26
E33029945,632,259,232,83,58
E33029946,191,30,75,47,39
E33029947,206,66,72,38,30
E33029948,399,61,125,107,106
E33029949,1121,643,330,80,68
E33029950,590,101,259,95,135
E33029951,849,555,151,78,65
E33029952,528,94,107,231,96
E33029953,407,226,137,27,17
E33029954,257,93,84,49,31
E33029955,686,313,216,84,73
E33029956,1078,547,348,99,84
E33029957,1354,404,536,270,144
E33029958,346,127,95,68,56
E33029959,601,73,240,108,180
E33029960,677,84,178,284,131
E33029961,335,57,131,97,50
E33029962,137,48,31,31,27
E33029963,342,39,160,63,80
E33029964,318,55,90,109,64
E33029965,403,47,123,148,85
E33029966,6055,2126,2605,1026,298
E33029967,893,130,391,220,152
E33029968,592,77,261,109,145
E33029969,3440,383,1257,1076,724
E33029970,616,74,231,204,107
E33029971,623,140,245,125,113
E33029972,339,27,150,109,53
E33029973,794,68,126,317,283
E33029974,337,119,106,63,49
E33029975,2967,339,1109,939,580
E33029976,225,63,62,71,29
E33029977,4591,566,1677,1424,924
E33029978,239,11,92,85,51
E33029979,416,91,144,105,76
E33029980,320,17,98,139,66
E33029981,1269,296,453,267,253
E33029982,402,72,146,86,98
E33029983,529,68,209,123,129
E33029984,6358,1289,2038,2012,1019
E33029985,653,82,212,200,159
E33029986,1016,159,468,269,120
E33029987,315,50,111,68,86
E33029988,227,85,66,35,41
E33029989,744,61,498,88,97
E33029990,684,324,232,78,50
E33029991,2006,378,670,640,318
E33029992,665,148,212,162,143
E33029993,648,116,209,188,135
E33029994,6195,867,2413,1748,1167
E33029995,1061,75,215,491,280
E33029996,321,80,117,72,52
E33029997,665,248,196,110,111
E33029998,1291,453,451,232,155
E33029999,1774,453,505,254,562
E33030000,557,111,186,129,131
E33030001,581,89,187,141,164
E33030002,506,78,200,127,101
E33030003,1582,330,716,373,163
E33030004,885,122,233,198,332
E33030005,359,60,137,93,69
E33030006,326,47,75,64,140
E33030007,277,44,94,70,69
E33030008,212,40,79,44,49
E33030009,241,29,86,48,78
E33030010,219,33,68,55,63
E33030011,328,29,133,90,76
E33030012,607,76,210,156,165
E33030013,256,71,54,93,38
E33030014,209,27,59,74,49
E33030015,608,291,184,85,48
E33030016,199,76,74,27,22
E33030017,269,65,98,44,62
E33030018,463,80,139,173,71
E33030019,293,94,120,56,23
E33030020,308,49,116,86,57
E33030021,284,91,116,33,44
E33030022,633,324,183,65,61
E33030023,914,143,335,206,230
E33030024,311,82,125,84,20
E33030025,294,63,100,74,57
E33030026,712,99,247,248,118
E33030027,662,218,273,85,86
E33030028,1107,578,351,101,77
E33030029,511,194,172,101,44
E33030030,2015,818,723,301,173
E33030031,252,40,77,87,48
E33030032,903,260,299,180,164
E33030033,604,150,198,170,86
E33030034,2428,802,936,410,280
E33030035,683,114,251,216,102
E33030036,108,27,34,21,26
E33030037,475,76,166,144,89
E33030038,250,59,89,49,53
E33030039,237,47,85,58,47
E33030040,209,35,88,48,38
E33030041,236,52,97,39,48
E33030042,367,99,125,77,66
E33030043,223,44,73,38,68
E33030044,381,85,180,57,59
E33030045,1209,715,298,120,76
E33030046,489,288,123,50,28
E33030047,530,53,124,97,256
E33030048,1166,136,342,324,364
E33030049,407,116,161,81,49
E33030050,3147,1681,972,280,214
E33030051,750,461,195,53,41
E33030052,784,108,299,194,183
E33030053,295,60,103,61,71
E33030054,1369,587,489,157,136
E33030055,868,521,224,70,53
E33030056,921,467,228,151,75
E33030057,577,217,172,98,90
E33030058,531,31,114,215,171
E33030059,343,57,108,71,107
E33030060,347,53,139,89,66
E33030061,406,76,136,91,103
E33030062,1020,245,363,236,176
E33030063,718,77,255,199,187
E33030064,468,51,214,92,111
E33030065,1235,142,348,325,420
E33030066,228,49,73,39,67
E33030067,535,64,179,155,137
E33030068,232,30,71,91,40
E33030069,615,247,237,83,48
E33030070,887,188,465,127,107
E33030071,247,67,91,42,47
E33030072,1772,611,711,257,193
E33030073,785,217,260,146,162
E33030074,140,21,45,31,43
E33030075,635,74,212,131,218
E33030076,411,107,149,75,80
E33030077,3258,447,1093,1048,670
E33030078,233,19,96,67,51
E33030079,473,42,108,239,84
E33030080,406,92,141,101,72
E33030081,710,140,217,132,221
E33030082,256,49,78,45,84
E33030083,193,17,53,50,73
E33030084,283,59,104,52,68
E33030085,375,69,170,61,75
E33030086,485,159,178,93,55
E33030087,385,56,135,85,109
E33030088,343,63,187,58,35
E33030089,485,146,175,78,86
E33030090,580,135,209,133,103
E33030091,268,127,87,39,15
E33030092,6608,2419,2761,761,667
E33030093,881,369,294,119,99
E33030094,342,96,107,61,78
E33030095,407,112,165,75,55
E33030096,468,178,181,62,47
E33030097,1125,612,409,59,45
E33030098,596,311,202,53,30
E33030099,1753,886,621,158,88
E33030100,716,407,236,35,38
E33030101,301,93,88,41,79
E33030102,375,131,146,52,46
E33030103,433,179,147,46,61
E33030104,519,246,179,47,47
E33030105,499,227,180,61,31
E33030106,410,62,120,64,164
E33030107,139,13,35,20,71
E33030108,271,140,71,24,36
E33030109,465,238,150,40,37
E33030110,1155,718,300,80,57
E33030111,223,119,71,15,18
E33030112,599,393,153,31,22
E33030113,3816,2405,1089,186,136
E33030114,552,333,160,40,19
E33030115,2490,1451,725,160,154
E33030116,513,290,159,28,36
E33030117,1895,1127,502,153,113
E33030118,409,203,159,19,28
E33030119,1147,712,320,63,52
E33030120,363,212,118,15,18
E33030121,274,119,97,38,20
E33030122,806,423,197,65,121
E33030123,496,284,151,29,32
E33030124,495,273,146,41,35
E33030125,350,86,101,67,96
E33030126,215,109,73,17,16
E33030127,204,86,80,17,21
E33030128,373,182,105,50,36
E33030129,208,80,66,40,22
E33030130,343,173,111,30,29
E33030131,311,177,101,18,15
E33030132,297,112,102,49,34
E33030133,600,307,197,49,47
E33030134,652,305,256,42,49
E33030135,258,149,73,17,19
E33030136,226,98,80,29,19
E33030137,207,66,64,43,34
E33030138,1030,320,192,237,281
E33030139,1549,571,624,177,177
E33030140,1337,626,452,161,98
E33030141,688,291,259,69,69
E33030142,830,417,290,69,54
E33030143,752,350,262,83,57
E33030144,287,134,102,23,28
E33030145,444,165,212,30,37
E33030146,661,342,234,36,49
E33030147,302,136,108,33,25
E33030148,505,265,151,51,38
E33030149,204,57,65,17,65
E33030150,796,361,270,88,77
E33030151,292,175,90,16,11
E33030152,729,400,244,56,29
E33030153,791,490,237,40,24
E33030154,413,94,145,105,69
E33030155,312,71,153,44,44
E33030156,643,158,232,143,110
E33030157,256,60,109,42,45
E33030158,198,50,73,29,46
E33030159,245,53,77,47,68
E33030160,3492,2080,971,252,189
E33030161,1141,418,415,191,117
E33030162,374,85,115,108,66
E33030163,1287,768,341,110,68
E33030164,344,165,126,31,22
E33030165,253,95,65,35,58
E33030166,252,101,85,24,42
E33030167,409,176,112,47,74
E33030168,930,318,334,155,123
E33030169,400,181,159,42,18
E33030170,441,245,146,29,21
E33030171,267,104,102,37,24
E33030172,283,119,85,40,39
E33030173,447,248,154,27,18
E33030174,205,59,104,18,24
E33030175,717,399,192,83,43
E33030176,436,172,165,43,56
E33030177,476,262,183,18,13
E33030178,241,90,70,48,33
E33030179,1020,575,275,91,79
E33030180,163,98,51,8,6
E33030181,303,169,120,7,7
E33030182,273,140,101,20,12
E33030183,742,393,256,45,48
E33030184,392,189,130,35,38
E33030185,972,387,419,107,59
E33030186,229,96,93,21,19
E33030187,207,116,70,12,9
E33030188,250,95,106,35,14
E33030189,409,203,142,36,28
E33030190,186,97,67,16,6
E33030191,268,103,77,47,41
E33030192,365,206,98,31,30
E33030193,226,131,67,9,19
E33030194,379,239,109,14,17
E33030195,327,59,90,132,46
E33030196,440,229,147,37,27
E33030197,236,84,85,38,29
E33030198,338,120,124,43,51
E33030199,649,371,203,40,35
E33030200,1146,709,322,61,54
E33030201,409,226,139,25,19
E33030202,820,457,276,45,42
E33030203,246,134,79,19,14
E33030204,625,363,174,52,36
E33030205,220,89,81,21,29
E33030206,318,155,126,17,20
E33030207,446,205,121,72,48
E33030208,614,349,207,31,27
E33030209,888,326,215,207,140
E33030210,945,518,316,62,49
E33030211,362,147,139,52,24
E33030212,211,34,85,31,61
E33030213,191,46,71,38,36
E33030214,586,70,170,82,264
E33030215,608,174,228,92,114
E33030216,713,217,323,96,77
E33030217,7719,2104,2349,1671,1595
E33030218,2565,842,1136,335,252
E33030219,322,61,163,60,38
E33030220,327,127,126,33,41
E33030221,432,91,248,35,58
E33030222,343,65,121,65,92
E33030223,1515,618,614,150,133
E33030224,349,88,133,53,75
E33030225,404,58,127,154,65
E33030226,324,94,114,53,63
E33030227,1009,467,380,87,75
E33030228,851,379,337,80,55
E33030229,307,87,98,55,67
E33030230,932,419,329,100,84
E33030231,283,132,107,15,29
E33030232,409,147,153,56,53
E33030233,671,223,251,70,127
E33030234,408,103,158,64,83
E33030235,407,133,141,55,78
E33030236,341,140,144,30,27
E33030237,515,214,166,72,63
E33030238,248,82,85,30,51
E33030239,396,60,149,94,93
E33030240,1370,334,484,257,295
E33030241,396,102,112,85,97
E33030242,328,139,81,40,68
E33030243,228,65,115,22,26
E33030244,395,73,103,107,112
E33030245,600,153,211,109,127
E33030246,217,93,52,32,40
E33030247,4728,1039,1600,765,1324
E33030248,275,78,87,62,48
E33030249,350,137,122,50,41
E33030250,1423,637,478,187,121
E33030251,440,156,141,84,59
E33030252,394,205,114,41,34
E33030253,269,67,58,91,53
E33030254,553,328,123,48,54
E33030255,2243,1099,652,306,186
E33030256,293,108,126,26,33
E33030257,551,183,191,80,97
E33030258,290,79,89,65,57
E33030259,368,146,133,39,50
E33030260,322,120,111,34,57
E33030261,432,84,145,107,96
E33030262,1512,525,711,155,121
E33030263,215,74,69,24,48
E33030264,396,88,171,43,94
E33030265,509,189,187,66,67
E33030266,202,69,77,33,23
E33030267,404,197,134,35,38
E33030268,687,139,242,134,172
E33030269,230,89,72,29,40
E33030270,704,169,244,149,142
E33030271,597,268,229,61,39
E33030272,216,55,117,27,17
E33030273,696,173,232,177,114
E33030274,298,82,84,45,87
E33030275,203,41,79,37,46
E33030276,367,120,111,60,76
E33030277,380,59,102,55,164
E33030278,230,91,62,40,37
E33030279,1202,205,395,198,404
E33030280,265,77,96,38,54
E33030281,278,112,97,30,39
E33030282,204,88,69,30,17
E33030283,328,187,79,26,36
E33030284,214,114,71,11,18
E33030285,269,94,80,55,40
E33030286,344,155,127,43,19
E33030287,267,79,85,54,49
E33030288,461,144,215,49,53
E33030289,1508,787,460,132,129
E33030290,329,131,113,37,48
E33030291,399,45,249,47,58
E33030292,324,90,119,35,80
E33030293,259,116,108,18,17
E33030294,377,107,121,38,111
E33030295,172,88,42,21,21
E33030296,303,125,92,59,27
E33030297,2844,1394,949,258,243
E33030298,472,178,142,49,103
E33030299,1852,746,656,192,258
E33030300,495,220,156,62,57
E33030301,265,88,95,36,46
E33030302,246,95,80,34,37
E33030303,483,209,181,51,42
E33030304,774,260,246,120,148
E33030305,337,164,123,19,31
E33030306,1344,446,582,185,131
E33030307,1522,647,565,173,137
E33030308,2142,862,903,189,188
E33030309,246,59,128,28,31
E33030310,471,135,116,87,133
E33030311,518,260,136,77,45
E33030312,251,92,116,15,28
E33030313,264,95,90,42,37
E33030314,337,125,125,29,58
E33030315,3541,1372,1518,349,302
E33030316,936,264,374,144,154
E33030317,610,223,257,80,50
E33030318,1098,354,441,170,133
E33030319,270,80,91,39,60
E33030320,367,170,103,36,58
